user_id_normalized,transaction_count,total_transaction_amount,successful_transaction_count,failed_transaction_count,chargeback_count,total_disputed_amount,avg_transaction_amount,kyc_status_clean,kyc_duplicate_entity_flag,kyc_match_flag
USR11833,2,9973.75,2,0,0.0,0.0,4986.875,VERIFIED,False,True
USR11836,1,21843.21,1,0,0.0,0.0,21843.21,,,False
USR11850,1,17989.73,1,0,0.0,0.0,17989.73,,,False
USR11855,1,15409.0,1,0,0.0,0.0,15409.0,,,False
USR11856,1,18599.12,1,0,0.0,0.0,18599.12,,,False
USR11857,1,4907.61,1,0,0.0,0.0,4907.61,,,False
USR11862,3,40497.72,3,0,1.0,350.19,13499.24,,,False
USR11865,1,12464.21,1,0,1.0,0.0,12464.21,VERIFIED,False,True
USR11877,1,759.04,1,0,0.0,0.0,759.04,VERIFIED,False,True
USR11880,1,3995.71,1,0,1.0,3014.0,3995.71,VERIFIED,False,True
USR11881,1,10956.46,1,0,0.0,0.0,10956.46,,,False
USR11885,1,13313.37,1,0,0.0,0.0,13313.37,,,False
USR11889,1,24256.17,1,0,0.0,0.0,24256.17,REJECTED,False,True
USR11906,1,4124.72,1,0,0.0,0.0,4124.72,,,False
USR11909,1,14727.7,1,0,0.0,0.0,14727.7,,,False
USR11921,1,9585.28,1,0,0.0,0.0,9585.28,KYC_DONE,True,True
USR11925,1,17591.17,1,0,0.0,0.0,17591.17,,,False
USR11927,1,20714.97,1,0,0.0,0.0,20714.97,VERIFIED,False,True
USR11930,2,20301.1,1,0,0.0,0.0,10150.55,,,False
USR11936,1,8148.41,1,0,0.0,0.0,8148.41,PENDING,False,True
USR11937,1,20277.29,1,0,0.0,0.0,20277.29,,,False
USR11943,1,13746.0,1,0,0.0,0.0,13746.0,VERIFIED,True,True
USR11944,1,-6750.86,1,0,0.0,0.0,-6750.86,VERIFIED,False,True
USR11951,1,2922.45,1,0,0.0,0.0,2922.45,KYC_DONE,False,True
USR11953,1,784.0,1,0,2.0,5449.19,784.0,VERIFIED,False,True
USR11954,1,150.73,1,0,0.0,0.0,150.73,,,False
USR11956,1,22281.82,1,0,0.0,0.0,22281.82,,,False
USR11957,1,9044.89,1,0,0.0,0.0,9044.89,,,False
USR11958,1,15793.0,1,0,0.0,0.0,15793.0,VERIFIED,True,True
USR11959,1,19750.0,1,0,0.0,0.0,19750.0,,,False
USR11967,1,24917.12,1,0,0.0,0.0,24917.12,,,False
USR11971,2,25441.59,2,0,0.0,0.0,12720.795,VERIFIED,False,True
USR11996,1,6893.41,1,0,0.0,0.0,6893.41,,,False
USR12018,1,3277.06,1,0,0.0,0.0,3277.06,VERIFIED,False,True
USR12021,1,13312.0,1,0,1.0,0.0,13312.0,,,False
USR12026,1,14097.79,0,0,0.0,0.0,14097.79,VERIFIED,False,True
USR12027,1,5149.0,1,0,0.0,0.0,5149.0,,,False
USR12038,1,12490.12,0,1,0.0,0.0,12490.12,,,False
USR12040,1,16184.08,1,0,0.0,0.0,16184.08,VERIFIED,False,True
USR12043,1,21455.84,0,1,0.0,0.0,21455.84,,,False
USR12048,1,18621.32,1,0,1.0,846.13,18621.32,,,False
USR12054,1,11349.01,1,0,0.0,0.0,11349.01,,,False
USR12067,1,22883.1,1,0,0.0,0.0,22883.1,,,False
USR12070,1,23916.94,1,0,0.0,0.0,23916.94,,,False
USR12073,1,23789.19,1,0,0.0,0.0,23789.19,,,False
USR12077,1,1308.76,1,0,0.0,0.0,1308.76,,,False
USR12087,1,-11364.89,0,0,0.0,0.0,-11364.89,,,False
USR12088,1,11088.57,1,0,0.0,0.0,11088.57,,,False
USR12090,1,20169.8,1,0,0.0,0.0,20169.8,,,False
USR12091,1,23936.63,1,0,0.0,0.0,23936.63,PENDING,True,True
USR12097,1,1118.23,1,0,0.0,0.0,1118.23,PENDING,False,True
USR12101,2,34920.16,2,0,0.0,0.0,17460.08,,,False
USR12102,1,14110.0,1,0,1.0,-815.95,14110.0,VERIFIED,False,True
USR12104,1,24766.16,1,0,0.0,0.0,24766.16,KYC_DONE,False,True
USR12107,1,19479.59,1,0,0.0,0.0,19479.59,VERIFIED,False,True
USR12116,3,14748.8,3,0,1.0,141.27,4916.266666666666,,,False
USR12118,1,15631.04,1,0,0.0,0.0,15631.04,,,False
USR12123,1,14147.64,1,0,0.0,0.0,14147.64,PENDING,False,True
USR12125,1,22706.63,1,0,0.0,0.0,22706.63,,,False
USR12126,1,12571.21,1,0,0.0,0.0,12571.21,,,False
USR12128,2,3838.1800000000003,2,0,1.0,1364.5,1919.0900000000001,,,False
USR12132,1,15725.23,1,0,0.0,0.0,15725.23,,,False
USR12133,1,24566.48,1,0,0.0,0.0,24566.48,,,False
USR12134,1,6972.92,1,0,1.0,898.64,6972.92,,,False
USR12135,1,24231.36,1,0,0.0,0.0,24231.36,,,False
USR12142,1,22415.4,0,0,0.0,0.0,22415.4,,,False
USR12146,1,7358.75,1,0,1.0,2090.0,7358.75,PENDING,True,True
USR12147,1,3405.79,1,0,0.0,0.0,3405.79,,,False
USR12148,1,205.96,0,1,0.0,0.0,205.96,,,False
USR12149,1,19253.28,1,0,0.0,0.0,19253.28,,,False
USR12153,1,8506.71,0,0,1.0,1095.0,8506.71,,,False
USR12155,1,21949.76,1,0,0.0,0.0,21949.76,,,False
USR12180,2,24693.54,2,0,1.0,-393.4,12346.77,,,False
USR12183,1,10709.09,1,0,0.0,0.0,10709.09,,,False
USR12185,1,4629.51,0,1,0.0,0.0,4629.51,PENDING,False,True
USR12186,1,22356.76,1,0,0.0,0.0,22356.76,,,False
USR12187,1,22907.0,1,0,1.0,4373.83,22907.0,,,False
USR12191,1,14508.51,0,1,0.0,0.0,14508.51,,,False
USR12194,1,24428.86,1,0,0.0,0.0,24428.86,,,False
USR12198,1,13376.62,1,0,0.0,0.0,13376.62,,,False
USR12204,1,10479.0,1,0,0.0,0.0,10479.0,,,False
USR12207,1,5876.51,1,0,0.0,0.0,5876.51,,,False
USR12209,1,11775.7,1,0,0.0,0.0,11775.7,,,False
USR12213,1,17172.33,1,0,0.0,0.0,17172.33,,,False
USR12214,1,8909.92,0,1,0.0,0.0,8909.92,,,False
USR12215,1,5698.54,1,0,0.0,0.0,5698.54,,,False
USR12216,1,501.88,1,0,0.0,0.0,501.88,VERIFIED,False,True
USR12222,1,15042.83,1,0,0.0,0.0,15042.83,KYC_DONE,False,True
USR12223,1,7876.49,1,0,0.0,0.0,7876.49,,,False
USR12226,1,24761.89,1,0,0.0,0.0,24761.89,,,False
USR12227,1,-164.53,0,1,0.0,0.0,-164.53,VERIFIED,False,True
USR12230,1,4185.83,1,0,0.0,0.0,4185.83,VERIFIED,False,True
USR12238,1,5356.9,1,0,0.0,0.0,5356.9,,,False
USR12239,1,5750.61,1,0,0.0,0.0,5750.61,,,False
USR12242,1,5595.12,1,0,0.0,0.0,5595.12,,,False
USR12243,1,11642.52,1,0,0.0,0.0,11642.52,,,False
USR12244,1,16946.3,1,0,0.0,0.0,16946.3,,,False
USR12247,1,18450.81,1,0,1.0,0.0,18450.81,VERIFIED,False,True
USR12251,1,13877.2,1,0,0.0,0.0,13877.2,,,False
USR12252,1,3395.0,1,0,0.0,0.0,3395.0,,,False
USR12253,2,33281.520000000004,2,0,0.0,0.0,16640.760000000002,,,False
USR12263,1,8028.42,1,0,0.0,0.0,8028.42,,,False
USR12265,1,10991.81,1,0,0.0,0.0,10991.81,,,False
USR12272,1,13951.4,1,0,0.0,0.0,13951.4,,,False
USR12273,1,21699.0,1,0,0.0,0.0,21699.0,,,False
USR12280,1,24944.63,1,0,0.0,0.0,24944.63,PENDING,False,True
USR12284,1,3284.0,1,0,0.0,0.0,3284.0,,,False
USR12285,1,4321.0,1,0,0.0,0.0,4321.0,,,False
USR12288,1,8290.0,1,0,0.0,0.0,8290.0,VERIFIED,False,True
USR12289,2,28269.68,2,0,0.0,0.0,14134.84,,,False
USR12293,1,12576.86,1,0,0.0,0.0,12576.86,PENDING,True,True
USR12296,1,11043.85,1,0,0.0,0.0,11043.85,,,False
USR12298,1,11446.22,1,0,1.0,0.0,11446.22,,,False
USR12301,1,11430.49,1,0,0.0,0.0,11430.49,,,False
USR12321,1,5559.68,1,0,0.0,0.0,5559.68,VERIFIED,False,True
USR12346,1,2280.05,1,0,0.0,0.0,2280.05,,,False
USR12348,1,10465.55,1,0,0.0,0.0,10465.55,,,False
USR12355,1,6087.07,1,0,0.0,0.0,6087.07,VERIFIED,True,True
USR12357,1,22868.0,1,0,0.0,0.0,22868.0,,,False
USR12361,1,1701.2,1,0,1.0,6427.42,1701.2,VERIFIED,True,True
USR12366,1,17089.0,0,0,0.0,0.0,17089.0,VERIFIED,False,True
USR12367,1,7384.77,1,0,0.0,0.0,7384.77,,,False
USR12368,2,32327.46,2,0,0.0,0.0,16163.73,,,False
USR12369,1,13881.51,1,0,0.0,0.0,13881.51,VERIFIED,False,True
USR12371,1,5244.0,1,0,1.0,0.0,5244.0,,,False
USR12380,1,2814.9,1,0,0.0,0.0,2814.9,PENDING,False,True
USR12381,1,24551.18,1,0,0.0,0.0,24551.18,,,False
USR12382,1,9988.49,1,0,0.0,0.0,9988.49,,,False
USR12389,1,-4973.8,1,0,0.0,0.0,-4973.8,,,False
USR12396,1,382.61,1,0,0.0,0.0,382.61,,,False
USR12408,1,10243.31,1,0,0.0,0.0,10243.31,REJECT,False,True
USR12425,1,23268.84,1,0,0.0,0.0,23268.84,,,False
USR12427,1,2572.0,1,0,0.0,0.0,2572.0,KYC_DONE,False,True
USR12433,1,1979.0,1,0,0.0,0.0,1979.0,KYC_DONE,False,True
USR12444,1,16116.68,1,0,0.0,0.0,16116.68,VERIFIED,False,True
USR12453,2,35904.979999999996,2,0,0.0,0.0,17952.489999999998,,,False
USR12459,1,19051.62,1,0,0.0,0.0,19051.62,,,False
USR12469,1,-17300.83,0,1,0.0,0.0,-17300.83,,,False
USR12472,2,15312.99,2,0,0.0,0.0,7656.495,,,False
USR12473,1,1153.09,1,0,0.0,0.0,1153.09,,,False
USR12483,1,14268.56,1,0,0.0,0.0,14268.56,,,False
USR12487,1,1684.11,1,0,0.0,0.0,1684.11,,,False
USR12502,1,1930.91,1,0,0.0,0.0,1930.91,,,False
USR12503,2,13393.380000000001,2,0,0.0,0.0,6696.6900000000005,,,False
USR12518,1,1831.82,1,0,0.0,0.0,1831.82,,,False
USR12519,1,9700.23,1,0,0.0,0.0,9700.23,,,False
USR12521,1,659.0,1,0,0.0,0.0,659.0,VERIFIED,False,True
USR12523,1,16790.26,1,0,0.0,0.0,16790.26,VERIFIED,True,True
USR12526,1,13907.33,1,0,1.0,-4295.67,13907.33,,,False
USR12533,1,20351.46,1,0,0.0,0.0,20351.46,,,False
USR12542,1,4797.91,1,0,1.0,1650.21,4797.91,,,False
USR12550,1,8279.56,1,0,0.0,0.0,8279.56,,,False
USR12553,1,13491.89,1,0,1.0,1977.08,13491.89,,,False
USR12556,1,24551.3,1,0,1.0,2880.65,24551.3,,,False
USR12561,1,24493.56,1,0,0.0,0.0,24493.56,,,False
USR12563,1,1590.7,1,0,0.0,0.0,1590.7,VERIFIED,False,True
USR12565,1,5109.57,1,0,0.0,0.0,5109.57,,,False
USR12575,1,23628.61,1,0,0.0,0.0,23628.61,PENDING,False,True
USR12579,1,11887.57,1,0,1.0,-1138.68,11887.57,VERIFIED,False,True
USR12591,1,545.78,1,0,0.0,0.0,545.78,,,False
USR12593,1,515.7,0,1,0.0,0.0,515.7,PENDING,False,True
USR12594,1,21856.82,1,0,0.0,0.0,21856.82,VERIFIED,True,True
USR12596,1,18198.36,1,0,1.0,1918.51,18198.36,KYC_DONE,False,True
USR12602,1,19115.55,1,0,0.0,0.0,19115.55,,,False
USR12605,1,23481.07,1,0,0.0,0.0,23481.07,PENDING,True,True
USR12608,1,20529.55,1,0,0.0,0.0,20529.55,,,False
USR12611,1,15328.3,0,1,1.0,1246.25,15328.3,,,False
USR12615,1,9669.65,1,0,0.0,0.0,9669.65,VERIFIED,False,True
USR12618,1,16772.29,1,0,0.0,0.0,16772.29,VERIFIED,False,True
USR12621,1,11920.0,1,0,0.0,0.0,11920.0,REJECTED,False,True
USR12625,1,16913.2,1,0,0.0,0.0,16913.2,PENDING,True,True
USR12635,1,15913.9,1,0,0.0,0.0,15913.9,KYC_DONE,False,True
USR12644,1,23045.73,1,0,0.0,0.0,23045.73,PENDING,False,True
USR12654,1,16221.85,1,0,0.0,0.0,16221.85,REJECT,True,True
USR12660,1,21213.31,1,0,0.0,0.0,21213.31,,,False
USR12673,1,664.66,1,0,0.0,0.0,664.66,,,False
USR12676,1,4820.09,0,1,0.0,0.0,4820.09,VERIFIED,False,True
USR12678,1,939.01,1,0,0.0,0.0,939.01,,,False
USR12686,2,16815.41,2,0,0.0,0.0,8407.705,,,False
USR12688,1,16388.0,1,0,0.0,0.0,16388.0,,,False
USR12691,1,3850.74,1,0,0.0,0.0,3850.74,VERIFIED,False,True
USR12702,1,5398.07,1,0,0.0,0.0,5398.07,,,False
USR12708,2,29373.449999999997,2,0,0.0,0.0,14686.724999999999,KYC_DONE,False,True
USR12711,1,16725.22,0,1,1.0,1639.85,16725.22,,,False
USR12714,1,17953.17,1,0,0.0,0.0,17953.17,,,False
USR12715,2,27245.98,2,0,0.0,0.0,13622.99,,,False
USR12722,1,7393.16,1,0,0.0,0.0,7393.16,,,False
USR12725,1,12659.19,1,0,0.0,0.0,12659.19,VERIFIED,True,True
USR12727,1,15022.49,1,0,0.0,0.0,15022.49,PENDING,False,True
USR12729,1,8953.87,1,0,0.0,0.0,8953.87,,,False
USR12733,1,3647.03,1,0,0.0,0.0,3647.03,VERIFIED,True,True
USR12744,2,39391.729999999996,2,0,0.0,0.0,19695.864999999998,PENDING,False,True
USR12757,1,14663.24,1,0,1.0,431.5,14663.24,,,False
USR12785,2,23475.53,2,0,0.0,0.0,11737.765,VERIFIED,True,True
USR12787,1,18358.12,1,0,0.0,0.0,18358.12,,,False
USR12788,2,28134.07,1,1,0.0,0.0,14067.035,,,False
USR12799,1,5922.88,1,0,0.0,0.0,5922.88,,,False
USR12813,2,24590.0,2,0,0.0,0.0,12295.0,,,False
USR12815,1,1705.0,1,0,0.0,0.0,1705.0,PENDING,False,True
USR12827,1,11787.66,1,0,0.0,0.0,11787.66,,,False
USR12830,1,24282.72,1,0,0.0,0.0,24282.72,KYC_DONE,False,True
USR12832,1,23677.72,1,0,0.0,0.0,23677.72,VERIFIED,False,True
USR12837,1,4862.11,1,0,0.0,0.0,4862.11,VERIFIED,False,True
USR12841,3,32468.61,2,0,0.0,0.0,10822.87,,,False
USR12843,1,11614.61,1,0,0.0,0.0,11614.61,,,False
USR12844,1,10880.25,1,0,0.0,0.0,10880.25,,,False
USR12845,1,18829.63,1,0,0.0,0.0,18829.63,,,False
USR12848,1,19442.0,1,0,0.0,0.0,19442.0,,,False
USR12850,1,240.0,1,0,0.0,0.0,240.0,,,False
USR12855,1,16278.0,1,0,0.0,0.0,16278.0,,,False
USR12863,1,7202.98,0,1,0.0,0.0,7202.98,,,False
USR12864,1,5618.77,1,0,0.0,0.0,5618.77,REJECTED,False,True
USR12867,1,5518.95,0,1,0.0,0.0,5518.95,,,False
USR12871,1,24787.78,1,0,0.0,0.0,24787.78,VERIFIED,False,True
USR12874,1,22846.22,1,0,1.0,540.0,22846.22,,,False
USR12879,1,10854.04,1,0,1.0,1507.51,10854.04,VERIFIED,False,True
USR12890,1,-16596.72,1,0,0.0,0.0,-16596.72,,,False
USR12898,1,18322.71,1,0,0.0,0.0,18322.71,,,False
USR12900,1,18522.09,1,0,1.0,1552.98,18522.09,,,False
USR12913,1,2646.03,1,0,0.0,0.0,2646.03,,,False
USR12916,2,38015.2,1,0,1.0,532.41,19007.6,,,False
USR12919,1,5847.89,1,0,1.0,482.6,5847.89,,,False
USR12933,2,25700.879999999997,2,0,0.0,0.0,12850.439999999999,KYC_DONE,True,True
USR12935,1,-1609.52,1,0,0.0,0.0,-1609.52,,,False
USR12937,1,22599.79,1,0,0.0,0.0,22599.79,,,False
USR12945,1,18451.45,0,1,0.0,0.0,18451.45,VERIFIED,False,True
USR12948,1,5447.52,1,0,0.0,0.0,5447.52,,,False
USR12952,1,-18533.53,1,0,0.0,0.0,-18533.53,,,False
USR12956,2,10080.719999999998,2,0,0.0,0.0,5040.359999999999,,,False
USR12958,1,10924.0,1,0,0.0,0.0,10924.0,VERIFIED,True,True
USR12962,1,8041.04,1,0,0.0,0.0,8041.04,,,False
USR12966,1,23182.35,0,0,0.0,0.0,23182.35,,,False
USR12970,1,16397.87,1,0,0.0,0.0,16397.87,KYC_DONE,False,True
USR12976,1,7591.07,1,0,0.0,0.0,7591.07,,,False
USR12977,1,22420.17,1,0,0.0,0.0,22420.17,KYC_DONE,False,True
USR12979,2,48709.25,2,0,1.0,848.15,24354.625,VERIFIED,False,True
USR12992,1,8908.86,1,0,0.0,0.0,8908.86,,,False
USR12993,1,8213.09,1,0,0.0,0.0,8213.09,KYC_DONE,False,True
USR12995,1,10183.05,1,0,0.0,0.0,10183.05,,,False
USR13002,1,22936.0,1,0,0.0,0.0,22936.0,KYC_DONE,False,True
USR13003,2,9220.63,2,0,0.0,0.0,4610.315,PENDING,False,True
USR13006,1,3321.15,1,0,0.0,0.0,3321.15,VERIFIED,False,True
USR13007,1,4359.86,1,0,0.0,0.0,4359.86,,,False
USR13008,1,2976.54,1,0,1.0,1061.09,2976.54,,,False
USR13009,2,664.8199999999997,1,0,1.0,513.84,332.40999999999985,,,False
USR13015,1,6792.52,0,1,0.0,0.0,6792.52,,,False
USR13018,1,23344.4,1,0,0.0,0.0,23344.4,VERIFIED,False,True
USR13021,1,21507.59,1,0,0.0,0.0,21507.59,,,False
USR13022,1,4050.19,1,0,0.0,0.0,4050.19,,,False
USR13023,1,12321.68,1,0,0.0,0.0,12321.68,,,False
USR13030,1,16140.81,1,0,0.0,0.0,16140.81,,,False
USR13032,2,21477.63,1,1,0.0,0.0,10738.815,,,False
USR13033,1,21450.36,1,0,0.0,0.0,21450.36,,,False
USR13035,1,7901.48,1,0,0.0,0.0,7901.48,,,False
USR13039,1,22031.12,0,0,2.0,3089.23,22031.12,VERIFIED,False,True
USR13040,1,4387.62,1,0,0.0,0.0,4387.62,,,False
USR13049,1,17035.0,1,0,1.0,1860.96,17035.0,,,False
USR13054,1,19493.06,0,1,0.0,0.0,19493.06,,,False
USR13063,1,16.07,1,0,0.0,0.0,16.07,,,False
USR13066,1,24600.61,1,0,0.0,0.0,24600.61,,,False
USR13067,1,5360.76,1,0,1.0,638.59,5360.76,,,False
USR13068,1,8225.5,1,0,0.0,0.0,8225.5,VERIFIED,True,True
USR13072,1,18838.16,0,1,0.0,0.0,18838.16,VERIFIED,False,True
USR13080,1,18751.95,0,0,0.0,0.0,18751.95,VERIFIED,False,True
USR13081,1,18775.99,1,0,0.0,0.0,18775.99,,,False
USR13082,1,1292.85,1,0,0.0,0.0,1292.85,,,False
USR13084,2,39972.259999999995,2,0,0.0,0.0,19986.129999999997,,,False
USR13091,1,13187.21,1,0,0.0,0.0,13187.21,KYC_DONE,False,True
USR13097,1,11601.99,1,0,0.0,0.0,11601.99,,,False
USR13103,2,20692.25,1,1,0.0,0.0,10346.125,,,False
USR13109,1,3502.91,1,0,0.0,0.0,3502.91,,,False
USR13110,1,15689.87,1,0,0.0,0.0,15689.87,VERIFIED,False,True
USR13116,1,1052.7,1,0,0.0,0.0,1052.7,VERIFIED,False,True
USR13118,1,17373.57,1,0,0.0,0.0,17373.57,,,False
USR13121,1,15336.16,1,0,0.0,0.0,15336.16,,,False
USR13123,1,22731.41,1,0,0.0,0.0,22731.41,VERIFIED,False,True
USR13124,1,3522.42,1,0,0.0,0.0,3522.42,,,False
USR13129,1,15488.56,1,0,0.0,0.0,15488.56,,,False
USR13141,1,18114.27,1,0,0.0,0.0,18114.27,VERIFIED,False,True
USR13149,2,21452.72,1,1,1.0,1282.1,10726.36,,,False
USR13151,1,24305.81,1,0,0.0,0.0,24305.81,,,False
USR13154,1,212.44,1,0,0.0,0.0,212.44,REJECTED,True,True
USR13157,1,7026.0,0,1,0.0,0.0,7026.0,VERIFIED,False,True
USR13159,1,15347.0,1,0,0.0,0.0,15347.0,PENDING,False,True
USR13160,1,15569.54,1,0,0.0,0.0,15569.54,,,False
USR13163,1,-2689.82,0,1,0.0,0.0,-2689.82,KYC_DONE,False,True
USR13164,2,25844.910000000003,1,0,1.0,1495.6,12922.455000000002,,,False
USR13172,1,14949.22,1,0,1.0,5154.73,14949.22,,,False
USR13175,3,43901.24,2,0,0.0,0.0,14633.746666666666,,,False
USR13181,1,4213.41,1,0,0.0,0.0,4213.41,KYC_DONE,True,True
USR13182,1,8981.98,1,0,0.0,0.0,8981.98,,,False
USR13199,1,10985.87,1,0,0.0,0.0,10985.87,VERIFIED,False,True
USR13208,1,15564.12,1,0,0.0,0.0,15564.12,,,False
USR13211,1,11671.19,1,0,1.0,0.0,11671.19,VERIFIED,False,True
USR13221,1,8964.49,1,0,0.0,0.0,8964.49,,,False
USR13222,1,23550.37,0,0,0.0,0.0,23550.37,VERIFIED,False,True
USR13229,1,15645.48,1,0,0.0,0.0,15645.48,,,False
USR13232,1,1704.23,1,0,0.0,0.0,1704.23,,,False
USR13235,1,22260.7,1,0,0.0,0.0,22260.7,,,False
USR13241,1,7354.98,1,0,0.0,0.0,7354.98,VERIFIED,False,True
USR13242,1,8979.0,1,0,0.0,0.0,8979.0,,,False
USR13247,1,4808.49,0,0,0.0,0.0,4808.49,,,False
USR13249,1,19465.11,1,0,0.0,0.0,19465.11,,,False
USR13261,1,16595.74,1,0,2.0,926.6199999999999,16595.74,,,False
USR13265,1,2729.1,1,0,0.0,0.0,2729.1,PENDING,False,True
USR13268,3,24901.129999999997,1,1,0.0,0.0,8300.376666666665,,,False
USR13270,1,-108.19,1,0,1.0,-7727.83,-108.19,VERIFIED,True,True
USR13279,1,10343.15,0,1,0.0,0.0,10343.15,,,False
USR13296,1,6065.82,1,0,1.0,1641.33,6065.82,VERIFIED,False,True
USR13310,1,20981.0,1,0,0.0,0.0,20981.0,,,False
USR13312,1,10685.8,1,0,0.0,0.0,10685.8,,,False
USR13313,1,18236.33,1,0,0.0,0.0,18236.33,,,False
USR13317,1,5943.46,1,0,0.0,0.0,5943.46,KYC_DONE,True,True
USR13318,2,13935.0,2,0,1.0,914.0,6967.5,,,False
USR13328,1,16452.17,0,1,0.0,0.0,16452.17,,,False
USR13329,2,17935.84,1,1,0.0,0.0,8967.92,VERIFIED,False,True
USR13331,1,3014.02,1,0,0.0,0.0,3014.02,KYC_DONE,True,True
USR13332,1,3289.81,0,1,0.0,0.0,3289.81,,,False
USR13337,1,17861.02,1,0,0.0,0.0,17861.02,,,False
USR13340,1,12202.63,1,0,0.0,0.0,12202.63,VERIFIED,False,True
USR13346,1,8559.0,1,0,0.0,0.0,8559.0,,,False
USR13352,1,11911.06,1,0,0.0,0.0,11911.06,VERIFIED,False,True
USR13358,1,2239.66,1,0,0.0,0.0,2239.66,,,False
USR13360,1,3387.81,0,1,0.0,0.0,3387.81,,,False
USR13361,1,5264.8,1,0,0.0,0.0,5264.8,,,False
USR13363,1,10223.4,1,0,0.0,0.0,10223.4,VERIFIED,False,True
USR13364,1,14827.93,1,0,1.0,411.2,14827.93,,,False
USR13367,1,12606.71,0,1,0.0,0.0,12606.71,,,False
USR13385,2,46540.3,2,0,1.0,722.56,23270.15,KYC_DONE,False,True
USR13387,1,11427.63,1,0,0.0,0.0,11427.63,,,False
USR13393,1,17070.64,1,0,0.0,0.0,17070.64,,,False
USR13400,1,18003.71,1,0,1.0,4511.29,18003.71,,,False
USR13407,1,14857.0,1,0,1.0,1528.98,14857.0,,,False
USR13425,1,19047.71,1,0,0.0,0.0,19047.71,VERIFIED,False,True
USR13427,1,6256.82,1,0,0.0,0.0,6256.82,VERIFIED,True,True
USR13436,1,5240.56,0,1,0.0,0.0,5240.56,,,False
USR13437,1,23772.08,1,0,0.0,0.0,23772.08,,,False
USR13440,1,24592.95,1,0,0.0,0.0,24592.95,,,False
USR13448,1,15295.28,1,0,0.0,0.0,15295.28,,,False
USR13449,1,19062.87,1,0,0.0,0.0,19062.87,,,False
USR13450,1,21310.23,1,0,0.0,0.0,21310.23,,,False
USR13454,1,7420.42,0,1,0.0,0.0,7420.42,,,False
USR13457,1,16161.29,1,0,0.0,0.0,16161.29,VERIFIED,False,True
USR13465,1,14594.47,1,0,0.0,0.0,14594.47,,,False
USR13466,1,8567.4,1,0,0.0,0.0,8567.4,,,False
USR13469,1,18364.83,1,0,0.0,0.0,18364.83,,,False
USR13473,1,4182.78,0,0,0.0,0.0,4182.78,VERIFIED,False,True
USR13480,1,4065.4,1,0,0.0,0.0,4065.4,VERIFIED,True,True
USR13482,1,16164.0,1,0,0.0,0.0,16164.0,KYC_DONE,False,True
USR13492,1,5213.71,1,0,0.0,0.0,5213.71,,,False
USR13493,1,23959.13,1,0,0.0,0.0,23959.13,KYC_DONE,True,True
USR13510,1,754.22,1,0,0.0,0.0,754.22,,,False
USR13511,1,3251.36,1,0,1.0,5136.75,3251.36,KYC_DONE,True,True
USR13525,2,26540.760000000002,2,0,0.0,0.0,13270.380000000001,REJECT,False,True
USR13526,2,12837.38,2,0,0.0,0.0,6418.69,VERIFIED,False,True
USR13535,1,4807.47,1,0,0.0,0.0,4807.47,,,False
USR13544,1,15387.54,1,0,2.0,5359.6900000000005,15387.54,,,False
USR13545,1,2706.56,1,0,0.0,0.0,2706.56,,,False
USR13547,2,37456.75,2,0,0.0,0.0,18728.375,,,False
USR13560,1,828.0,1,0,0.0,0.0,828.0,,,False
USR13561,1,13106.57,1,0,0.0,0.0,13106.57,,,False
USR13566,1,1946.18,1,0,0.0,0.0,1946.18,VERIFIED,False,True
USR13574,1,13666.44,1,0,0.0,0.0,13666.44,,,False
USR13577,1,19417.16,1,0,0.0,0.0,19417.16,,,False
USR13579,1,3957.08,0,1,0.0,0.0,3957.08,,,False
USR13580,1,8742.7,1,0,0.0,0.0,8742.7,,,False
USR13581,2,28202.22,2,0,0.0,0.0,14101.11,,,False
USR13589,1,24879.03,1,0,0.0,0.0,24879.03,,,False
USR13595,1,11065.42,1,0,0.0,0.0,11065.42,,,False
USR13603,1,2503.08,1,0,0.0,0.0,2503.08,,,False
USR13604,1,14747.92,1,0,0.0,0.0,14747.92,,,False
USR13608,1,12511.61,1,0,0.0,0.0,12511.61,VERIFIED,True,True
USR13609,1,7017.94,1,0,0.0,0.0,7017.94,,,False
USR13611,1,7723.0,1,0,1.0,1512.54,7723.0,,,False
USR13614,1,2488.46,0,0,0.0,0.0,2488.46,,,False
USR13615,1,18450.72,1,0,0.0,0.0,18450.72,,,False
USR13620,1,22734.91,1,0,1.0,2049.68,22734.91,,,False
USR13624,1,2024.23,0,1,0.0,0.0,2024.23,,,False
USR13626,1,4918.52,1,0,0.0,0.0,4918.52,,,False
USR13637,1,12065.77,0,1,0.0,0.0,12065.77,,,False
USR13640,1,18192.56,1,0,0.0,0.0,18192.56,,,False
USR13651,1,8152.63,0,1,0.0,0.0,8152.63,,,False
USR13664,1,22782.29,1,0,0.0,0.0,22782.29,PENDING,False,True
USR13665,1,24588.2,1,0,0.0,0.0,24588.2,,,False
USR13668,1,17991.76,1,0,0.0,0.0,17991.76,KYC_DONE,False,True
USR13670,1,14411.45,1,0,1.0,1719.0,14411.45,,,False
USR13672,1,12039.75,1,0,0.0,0.0,12039.75,UNDER REVIEW,False,True
USR13676,1,4646.29,1,0,0.0,0.0,4646.29,KYC_DONE,False,True
USR13680,1,20595.37,1,0,0.0,0.0,20595.37,,,False
USR13681,1,8120.86,1,0,1.0,1275.74,8120.86,,,False
USR13691,1,10598.09,1,0,0.0,0.0,10598.09,,,False
