user_id_normalized,transaction_count,total_transaction_amount,avg_transaction_amount,median_transaction_amount,amount_std,successful_transaction_count,failed_transaction_count,pending_transaction_count,success_rate,failure_rate,pending_rate,chargeback_transaction_count,chargeback_rate,total_disputed_amount,avg_disputed_amount,median_disputed_amount,max_disputed_amount,dispute_after_7_days_count,dispute_after_7_days_rate,unique_merchant_count,unique_category_count,negative_transaction_count,missing_utr_count,kyc_status,kyc_match_flag,kyc_duplicate_entity_flag
USR10743,1,14910.78,14910.78,14910.78,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR10746,1,9334.33,9334.33,9334.33,,0,0,1,0.0,0.0,1.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR10749,1,5035.08,5035.08,5035.08,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR10758,1,9689.46,9689.46,9689.46,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,True
USR10761,1,17079.42,17079.42,17079.42,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR10766,1,564.85,564.85,564.85,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,True
USR10769,1,4657.0,4657.0,4657.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR10770,1,20145.34,20145.34,20145.34,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR10773,1,927.67,927.67,927.67,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR10778,1,24672.72,24672.72,24672.72,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR10783,1,19285.0,19285.0,19285.0,,0,0,1,0.0,0.0,1.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR10789,1,13546.0,13546.0,13546.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR10796,1,7611.52,7611.52,7611.52,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR10800,1,8480.02,8480.02,8480.02,,1,0,0,1.0,0.0,0.0,1,1.0,923.46,923.46,923.46,923.46,1,1.0,1,1,0,0,KYC_DONE,True,True
USR10802,2,21004.019999999997,10502.009999999998,10502.009999999998,2681.2923457168927,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,1,0,0,UNKNOWN,False,False
USR10818,1,2149.13,2149.13,2149.13,,1,0,0,1.0,0.0,0.0,1,1.0,4227.03,4227.03,4227.03,4227.03,1,1.0,1,1,0,0,VERIFIED,True,True
USR10819,1,17498.72,17498.72,17498.72,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR10820,1,16191.52,16191.52,16191.52,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR10822,1,21326.81,21326.81,21326.81,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR10824,1,20277.43,20277.43,20277.43,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,1,UNKNOWN,False,False
USR10827,2,24742.969999999998,12371.484999999999,12371.484999999999,11575.048094243495,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,2,0,0,UNKNOWN,False,False
USR10832,1,14558.44,14558.44,14558.44,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,1,UNKNOWN,False,False
USR10833,1,10911.79,10911.79,10911.79,,0,0,1,0.0,0.0,1.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,True
USR10834,1,9140.52,9140.52,9140.52,,1,0,0,1.0,0.0,0.0,1,1.0,5747.29,5747.29,5747.29,5747.29,0,0.0,1,0,0,0,UNKNOWN,False,False
USR10841,1,8135.43,8135.43,8135.43,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,False
USR10846,1,9286.11,9286.11,9286.11,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR10851,1,23679.79,23679.79,23679.79,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR10853,1,11390.32,11390.32,11390.32,,1,0,0,1.0,0.0,0.0,1,1.0,10091.73,10091.73,10091.73,10091.73,1,1.0,1,0,0,0,UNKNOWN,False,False
USR10854,1,7224.46,7224.46,7224.46,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR10859,1,9338.89,9338.89,9338.89,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,True
USR10881,2,39829.740000000005,19914.870000000003,19914.870000000003,1222.0643656534603,2,0,0,1.0,0.0,0.0,1,0.5,1125.73,1125.73,1125.73,1125.73,0,0.0,2,1,0,0,UNKNOWN,False,False
USR10888,1,9214.06,9214.06,9214.06,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,PENDING,True,True
USR10897,2,14348.74,7174.37,7174.37,5734.678421829771,0,1,1,0.0,0.5,0.5,0,0.0,0.0,,,,0,0.0,2,1,0,0,UNKNOWN,False,False
USR10902,2,42603.369999999995,21301.684999999998,21301.684999999998,3243.6331555911192,2,0,0,1.0,0.0,0.0,1,0.5,0.0,0.0,0.0,0.0,0,0.0,2,1,0,0,UNKNOWN,False,False
USR10906,1,12469.24,12469.24,12469.24,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR10911,1,19413.0,19413.0,19413.0,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR10914,1,10264.0,10264.0,10264.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,REJECTED,True,False
USR10915,1,10346.93,10346.93,10346.93,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR10918,1,10564.57,10564.57,10564.57,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR10923,1,20956.02,20956.02,20956.02,,1,0,0,1.0,0.0,0.0,1,1.0,930.83,930.83,930.83,930.83,0,0.0,1,1,0,1,UNKNOWN,False,False
USR10928,1,8359.28,8359.28,8359.28,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR10932,1,5715.99,5715.99,5715.99,,1,0,0,1.0,0.0,0.0,1,1.0,729.47,729.47,729.47,729.47,0,0.0,1,0,0,0,UNKNOWN,False,False
USR10937,1,17616.82,17616.82,17616.82,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR10949,1,9285.64,9285.64,9285.64,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR10951,1,8168.0,8168.0,8168.0,,1,0,0,1.0,0.0,0.0,1,1.0,420.0,420.0,420.0,420.0,0,0.0,1,1,0,0,UNKNOWN,False,False
USR10959,2,17643.489999999998,8821.744999999999,8821.744999999999,439.4597934396279,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,1,0,0,VERIFIED,True,False
USR10963,1,15094.89,15094.89,15094.89,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,1,UNKNOWN,False,False
USR10971,1,9809.28,9809.28,9809.28,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR10973,1,24429.8,24429.8,24429.8,,1,0,0,1.0,0.0,0.0,1,1.0,2027.64,2027.64,2027.64,2027.64,0,0.0,1,0,0,0,UNKNOWN,False,False
USR10974,1,11892.14,11892.14,11892.14,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR10975,1,2469.62,2469.62,2469.62,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR10993,1,23843.05,23843.05,23843.05,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR10994,1,12779.81,12779.81,12779.81,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR10996,1,20614.68,20614.68,20614.68,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR10999,1,24252.16,24252.16,24252.16,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR11003,2,2298.88,1149.44,1149.44,682.4711809300081,1,1,0,0.5,0.5,0.0,1,0.5,1089.44,1089.44,1089.44,1089.44,1,1.0,2,0,0,0,UNKNOWN,False,False
USR11006,1,-13051.34,-13051.34,-13051.34,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,1,0,VERIFIED,True,False
USR11010,1,10615.18,10615.18,10615.18,,0,0,1,0.0,0.0,1.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR11030,1,18963.56,18963.56,18963.56,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11035,1,2336.64,2336.64,2336.64,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR11037,1,17750.29,17750.29,17750.29,,1,0,0,1.0,0.0,0.0,1,1.0,1471.98,1471.98,1471.98,1471.98,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11038,1,19084.5,19084.5,19084.5,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11042,1,5023.4,5023.4,5023.4,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,True
USR11045,2,2163.63,1081.815,1081.815,867.0614061587564,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,2,0,0,UNKNOWN,False,False
USR11047,1,6377.89,6377.89,6377.89,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,1,REJECTED,True,True
USR11050,1,-3236.12,-3236.12,-3236.12,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,1,0,VERIFIED,True,True
USR11055,1,16009.87,16009.87,16009.87,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,KYC_DONE,True,False
USR11057,1,19814.27,19814.27,19814.27,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR11058,1,20648.08,20648.08,20648.08,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR11063,1,1332.87,1332.87,1332.87,,1,0,0,1.0,0.0,0.0,1,1.0,-673.61,-673.61,-673.61,-673.61,1,1.0,1,0,0,0,UNKNOWN,False,False
USR11073,1,10603.58,10603.58,10603.58,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,PENDING,True,False
USR11082,1,12052.45,12052.45,12052.45,,1,0,0,1.0,0.0,0.0,1,1.0,3160.25,3160.25,3160.25,3160.25,1,1.0,1,1,0,0,UNKNOWN,False,False
USR11084,1,-11457.09,-11457.09,-11457.09,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,1,0,UNKNOWN,False,False
USR11096,2,30019.08,15009.54,15009.54,5039.4793188384065,1,1,0,0.5,0.5,0.0,0,0.0,0.0,,,,0,0.0,2,2,0,0,KYC_DONE,True,True
USR11098,1,2858.01,2858.01,2858.01,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11103,1,6124.71,6124.71,6124.71,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11104,1,16316.65,16316.65,16316.65,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11105,1,20579.0,20579.0,20579.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR11110,1,14741.0,14741.0,14741.0,,0,0,1,0.0,0.0,1.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR11112,1,13813.63,13813.63,13813.63,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11115,1,11349.19,11349.19,11349.19,,0,0,1,0.0,0.0,1.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11118,1,-8486.69,-8486.69,-8486.69,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,1,0,UNKNOWN,False,False
USR11119,1,21789.7,21789.7,21789.7,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,1,UNKNOWN,False,False
USR11129,1,21264.16,21264.16,21264.16,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,REJECTED,True,True
USR11130,1,4254.29,4254.29,4254.29,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,PENDING,True,True
USR11135,1,17412.07,17412.07,17412.07,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11136,1,20842.91,20842.91,20842.91,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11137,1,16104.14,16104.14,16104.14,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11143,1,19955.14,19955.14,19955.14,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,False
USR11145,1,8512.0,8512.0,8512.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR11146,1,13609.52,13609.52,13609.52,,1,0,0,1.0,0.0,0.0,1,1.0,4309.44,4309.44,4309.44,4309.44,0,0.0,1,1,0,0,PENDING,True,True
USR11157,1,10649.78,10649.78,10649.78,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11158,1,17981.92,17981.92,17981.92,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR11160,1,21617.83,21617.83,21617.83,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,PENDING,True,False
USR11167,1,9882.96,9882.96,9882.96,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR11168,1,6787.83,6787.83,6787.83,,1,0,0,1.0,0.0,0.0,1,1.0,6180.12,6180.12,6180.12,6180.12,1,1.0,1,1,0,0,UNKNOWN,False,False
USR11173,1,4606.85,4606.85,4606.85,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR11183,1,8272.52,8272.52,8272.52,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11184,1,12260.0,12260.0,12260.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR11191,1,13661.51,13661.51,13661.51,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11199,1,14423.97,14423.97,14423.97,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR11200,1,15540.4,15540.4,15540.4,,1,0,0,1.0,0.0,0.0,1,1.0,4479.85,4479.85,4479.85,4479.85,1,1.0,1,1,0,0,UNKNOWN,False,False
USR11209,1,6024.36,6024.36,6024.36,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR11215,1,22371.47,22371.47,22371.47,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11221,1,16.02,16.02,16.02,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR11233,1,21942.96,21942.96,21942.96,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR11235,1,24429.92,24429.92,24429.92,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,True
USR11258,1,10636.0,10636.0,10636.0,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR11263,1,21824.99,21824.99,21824.99,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,True
USR11264,2,6873.8099999999995,3436.9049999999997,3436.9049999999997,2630.854419014857,2,0,0,1.0,0.0,0.0,1,0.5,784.51,784.51,784.51,784.51,0,0.0,2,2,0,0,UNKNOWN,False,False
USR11267,1,13357.2,13357.2,13357.2,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11274,1,6313.0,6313.0,6313.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR11275,2,30384.83,15192.415,15192.415,1302.5543305559268,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,2,0,0,UNKNOWN,False,False
USR11290,1,23046.92,23046.92,23046.92,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11291,1,13671.93,13671.93,13671.93,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR11294,1,21780.96,21780.96,21780.96,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,KYC_DONE,True,False
USR11299,1,9744.83,9744.83,9744.83,,0,0,1,0.0,0.0,1.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,False
USR11301,1,4218.51,4218.51,4218.51,,1,0,0,1.0,0.0,0.0,1,1.0,21185.86,21185.86,21185.86,21185.86,0,0.0,1,0,0,0,VERIFIED,True,True
USR11305,1,5309.0,5309.0,5309.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,1,UNKNOWN,False,False
USR11307,1,-1746.3,-1746.3,-1746.3,,1,0,0,1.0,0.0,0.0,1,1.0,3021.0,3021.0,3021.0,3021.0,0,0.0,1,1,1,0,VERIFIED,True,False
USR11331,1,23687.46,23687.46,23687.46,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR11337,1,21964.48,21964.48,21964.48,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,PENDING,True,False
USR11339,1,22522.69,22522.69,22522.69,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,PENDING,True,False
USR11340,2,3080.42,1540.21,1540.21,297.15455372583466,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,1,0,0,VERIFIED,True,False
USR11345,1,6840.25,6840.25,6840.25,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,PENDING,True,False
USR11348,1,3744.3,3744.3,3744.3,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR11349,1,19595.62,19595.62,19595.62,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,True
USR11353,2,33474.6,16737.3,16737.3,11455.55411929078,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,1,0,0,UNKNOWN,False,False
USR11356,1,12489.9,12489.9,12489.9,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11366,1,2098.72,2098.72,2098.72,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,True
USR11367,2,16841.71,8420.855,8420.855,1104.705853179931,1,1,0,0.5,0.5,0.0,0,0.0,0.0,,,,0,0.0,2,1,0,0,UNKNOWN,False,False
USR11368,1,12719.18,12719.18,12719.18,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR11374,1,24225.63,24225.63,24225.63,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR11385,1,22696.88,22696.88,22696.88,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR11386,1,11095.56,11095.56,11095.56,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11394,1,20640.12,20640.12,20640.12,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR11398,1,16101.26,16101.26,16101.26,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11399,1,17680.09,17680.09,17680.09,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11403,1,5693.93,5693.93,5693.93,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11411,1,17942.77,17942.77,17942.77,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR11412,2,31790.39,15895.195,15895.195,4200.702183927112,2,0,0,1.0,0.0,0.0,1,0.5,0.0,0.0,0.0,0.0,0,0.0,2,1,0,0,UNKNOWN,False,False
USR11430,1,24327.22,24327.22,24327.22,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR11435,2,14808.33,7404.165,7404.165,4673.6293413202975,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,1,0,0,UNKNOWN,False,False
USR11448,1,2661.24,2661.24,2661.24,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR11449,1,13708.15,13708.15,13708.15,,1,0,0,1.0,0.0,0.0,1,1.0,4864.83,4864.83,4864.83,4864.83,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11452,1,11411.44,11411.44,11411.44,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11453,1,11766.1,11766.1,11766.1,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR11457,1,13420.16,13420.16,13420.16,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,True
USR11467,2,19285.59,9642.795,9642.795,3042.2632864448137,1,1,0,0.5,0.5,0.0,1,0.5,714.0,714.0,714.0,714.0,1,1.0,2,1,0,0,UNKNOWN,False,False
USR11468,2,44256.14,22128.07,22128.07,1641.7746666945495,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,1,0,0,UNKNOWN,False,False
USR11469,1,18450.56,18450.56,18450.56,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR11482,1,13438.57,13438.57,13438.57,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11487,1,11973.0,11973.0,11973.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR11488,2,9317.619999999999,4658.8099999999995,4658.8099999999995,3755.472399153002,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,False,False
USR11500,1,13800.19,13800.19,13800.19,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,True
USR11511,3,29244.350000000002,9748.116666666667,13308.62,7301.975788800819,2,0,1,0.6666666666666666,0.0,0.3333333333333333,1,0.3333333333333333,9729.28,9729.28,9729.28,9729.28,0,0.0,3,2,0,0,UNKNOWN,False,False
USR11518,1,9658.7,9658.7,9658.7,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11522,1,24397.01,24397.01,24397.01,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11533,1,18154.86,18154.86,18154.86,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,False
USR11535,1,11099.32,11099.32,11099.32,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11539,1,20529.94,20529.94,20529.94,,1,0,0,1.0,0.0,0.0,1,1.0,1107.77,1107.77,1107.77,1107.77,1,1.0,1,1,0,0,UNKNOWN,False,False
USR11540,1,16053.92,16053.92,16053.92,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR11548,1,10993.3,10993.3,10993.3,,0,1,0,0.0,1.0,0.0,1,1.0,5443.0,5443.0,5443.0,5443.0,1,1.0,1,0,0,0,UNKNOWN,False,False
USR11558,1,17207.0,17207.0,17207.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR11572,2,26031.89,13015.945,13015.945,8825.123964344637,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,1,0,0,UNDER REVIEW,True,False
