cluster_id,n_users,n_merchants,n_transactions,transaction_amount,chargeback_count,chargebacked_transaction_count,disputed_amount,average_user_risk,average_merchant_risk,max_user_risk,max_merchant_risk,cluster_chargeback_rate,disputed_amount_ratio,temporal_concentration,relationship_concentration,cluster_risk_score,risk_level,top_signals,explanation
CLU00186,3,1,3,26014.0,1,1,26477.69,4.0,24.7415,9.3333,24.7415,0.3333,1.0178,0.3333,0.1,37.1334,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 3 user(s) and 1 merchant(s) with 3 transaction(s), chargeback rate 33.3%, disputed amount ratio 101.8%."
CLU00245,2,1,2,20606.44,2,2,2670.94,11.3333,20.3291,13.3333,20.3291,1.0,0.1296,0.5,0.1,37.0923,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 100.0%, disputed amount ratio 13.0%."
CLU00112,3,2,4,49682.64,2,2,27364.86,8.8889,18.2096,13.3333,36.4193,0.5,0.5508,0.5,0.1,37.0086,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 3 user(s) and 2 merchant(s) with 4 transaction(s), chargeback rate 50.0%, disputed amount ratio 55.1%."
CLU00359,2,1,2,13490.61,1,1,9736.35,6.6667,22.4635,13.3333,22.4635,0.5,0.7217,0.5,0.1,36.9343,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 72.2%."
CLU00533,2,1,2,8671.0,2,1,7479.95,4.6667,17.3627,9.3333,17.3627,0.5,0.8626,0.5,0.1,36.7528,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 86.3%."
CLU00163,3,1,3,41932.76,1,1,41457.94,3.1111,24.2557,9.3333,24.2557,0.3333,0.9887,0.3333,0.1,36.7449,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 3 user(s) and 1 merchant(s) with 3 transaction(s), chargeback rate 33.3%, disputed amount ratio 98.9%."
CLU00171,3,1,3,25366.3,2,2,9368.71,8.8889,30.0445,13.3333,30.0445,0.6667,0.3693,0.3333,0.1,36.7264,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 3 user(s) and 1 merchant(s) with 3 transaction(s), chargeback rate 66.7%, disputed amount ratio 36.9%."
CLU00221,2,1,2,15171.62,2,2,320.34,14.6667,22.4568,16.0,22.4568,1.0,0.0211,0.5,0.1,36.4223,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 100.0%, disputed amount ratio 2.1%."
CLU00042,5,1,5,55752.05,2,2,7803.07,7.4667,47.2174,17.3333,47.2174,0.4,0.14,0.4,0.1,36.3472,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate. Cluster involves 5 user(s) and 1 merchant(s) with 5 transaction(s), chargeback rate 40.0%, disputed amount ratio 14.0%."
CLU00231,2,1,2,20689.06,2,2,1884.84,11.3333,19.9011,13.3333,19.9011,1.0,0.0911,0.5,0.1,36.3221,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 100.0%, disputed amount ratio 9.1%."
CLU00649,1,1,1,430.66,1,1,287.37,9.3333,11.4849,9.3333,11.4849,1.0,0.6673,0.0,0.1,36.1774,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 1 user(s) and 1 merchant(s) with 1 transaction(s), chargeback rate 100.0%, disputed amount ratio 66.7%."
CLU00274,2,1,2,12603.26,1,1,8601.0,6.6667,22.0271,13.3333,22.0271,0.5,0.6824,0.5,0.1,36.1488,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 68.2%."
CLU00192,3,1,3,60618.7,3,2,14354.85,10.2222,32.8356,13.3333,32.8356,0.6667,0.2368,0.3333,0.1,35.9945,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 3 user(s) and 1 merchant(s) with 3 transaction(s), chargeback rate 66.7%, disputed amount ratio 23.7%."
CLU00557,2,1,2,15742.74,2,2,1125.41,11.3333,19.6832,13.3333,19.6832,1.0,0.0715,0.5,0.1,35.9298,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 100.0%, disputed amount ratio 7.1%."
CLU00535,2,1,2,25614.16,1,1,13348.89,10.6667,26.9017,17.3333,26.9017,0.5,0.5212,0.5,0.1,35.9231,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 52.1%."
CLU00223,2,1,2,33981.28,2,2,4667.63,10.6667,17.0818,12.0,17.0818,1.0,0.1374,0.5,0.1,35.7472,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 100.0%, disputed amount ratio 13.7%."
CLU00582,1,1,1,1864.0,1,1,1023.96,13.3333,14.163,13.3333,14.163,1.0,0.5493,0.0,0.1,35.6134,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 1 user(s) and 1 merchant(s) with 1 transaction(s), chargeback rate 100.0%, disputed amount ratio 54.9%."
CLU00021,5,3,7,44435.02,5,4,20024.91,11.4667,22.2837,22.6667,40.5149,0.5714,0.4507,0.1429,0.1,35.2029,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 5 user(s) and 3 merchant(s) with 7 transaction(s), chargeback rate 57.1%, disputed amount ratio 45.1%."
CLU00553,2,1,2,9210.16,2,1,5841.83,6.6667,21.492,13.3333,21.492,0.5,0.6343,0.5,0.1,35.1856,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 63.4%."
CLU00495,2,1,2,21796.46,2,2,-1270.24,14.6667,22.2222,20.0,22.2222,1.0,-0.0583,0.5,0.1,35.1258,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 100.0%, disputed amount ratio -5.8%."
CLU00636,1,1,1,2773.37,1,1,1443.54,13.3333,14.0028,13.3333,14.0028,1.0,0.5205,0.0,0.1,35.1088,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 1 user(s) and 1 merchant(s) with 1 transaction(s), chargeback rate 100.0%, disputed amount ratio 52.1%."
CLU00368,2,1,2,27113.65,1,1,10229.48,6.6667,18.6365,13.3333,18.6365,0.5,0.3773,1.0,0.1,35.0456,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 37.7%."
CLU00563,2,1,2,15589.89,2,2,-1016.31,13.3333,22.2222,17.3333,22.2222,1.0,-0.0652,0.5,0.1,35.0221,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 100.0%, disputed amount ratio -6.5%."
CLU00646,1,1,1,1598.32,1,1,958.61,9.3333,11.1098,9.3333,11.1098,1.0,0.5998,0.0,0.1,34.9958,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 1 user(s) and 1 merchant(s) with 1 transaction(s), chargeback rate 100.0%, disputed amount ratio 60.0%."
CLU00207,3,1,3,18991.05,2,2,6795.34,7.5556,26.5192,13.3333,26.5192,0.6667,0.3578,0.3333,0.1,34.9672,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 3 user(s) and 1 merchant(s) with 3 transaction(s), chargeback rate 66.7%, disputed amount ratio 35.8%."
CLU00174,3,1,3,22864.26,2,2,8086.61,7.5556,26.4502,13.3333,26.4502,0.6667,0.3537,0.3333,0.1,34.8741,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 3 user(s) and 1 merchant(s) with 3 transaction(s), chargeback rate 66.7%, disputed amount ratio 35.4%."
CLU00143,4,1,4,42004.95,2,2,21547.4,6.3333,30.2883,13.3333,30.2883,0.5,0.513,0.25,0.1,34.8243,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 4 user(s) and 1 merchant(s) with 4 transaction(s), chargeback rate 50.0%, disputed amount ratio 51.3%."
CLU00291,2,1,2,30384.39,1,1,16164.46,8.6667,23.6889,13.3333,23.6889,0.5,0.532,0.5,0.1,34.64,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 53.2%."
CLU00334,2,1,2,11001.25,1,1,4816.24,6.6667,26.6195,13.3333,26.6195,0.5,0.4378,0.5,0.1,34.5456,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 43.8%."
CLU00336,2,1,2,27568.04,2,2,2079.3,9.3333,16.3936,9.3333,16.3936,1.0,0.0754,0.5,0.1,34.5085,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 100.0%, disputed amount ratio 7.5%."
CLU00570,2,1,2,24297.46,1,1,12647.35,8.6667,23.5613,13.3333,23.5613,0.5,0.5205,0.5,0.1,34.4104,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 52.1%."
CLU00620,1,1,1,6997.24,1,1,3333.48,13.3333,13.7578,13.3333,13.7578,1.0,0.4764,0.0,0.1,34.337,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 1 user(s) and 1 merchant(s) with 1 transaction(s), chargeback rate 100.0%, disputed amount ratio 47.6%."
CLU00385,2,1,2,16809.57,2,2,-1866.43,13.3333,22.2222,13.3333,22.2222,1.0,-0.111,0.5,0.1,34.3345,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 100.0%, disputed amount ratio -11.1%."
CLU00332,2,1,2,18828.22,2,1,13780.14,4.6667,15.9099,9.3333,15.9099,0.5,0.7319,0.5,0.1,34.1378,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 73.2%."
CLU00507,2,1,2,3962.81,1,1,2898.66,4.6667,15.9052,9.3333,15.9052,0.5,0.7315,0.5,0.1,34.1293,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 73.1%."
CLU00296,2,1,2,21015.08,2,2,-3214.54,14.6667,22.2222,16.0,22.2222,1.0,-0.153,0.5,0.1,33.7055,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 100.0%, disputed amount ratio -15.3%."
CLU00647,1,1,1,1686.67,1,1,752.0,13.3333,11.1111,13.3333,11.1111,1.0,0.4458,0.0,0.1,33.6877,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 1 user(s) and 1 merchant(s) with 1 transaction(s), chargeback rate 100.0%, disputed amount ratio 44.6%."
CLU00451,2,1,2,1732.01,1,1,966.31,8.0,20.6435,13.3333,20.6435,0.5,0.5579,0.5,0.1,33.6582,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 55.8%."
CLU00073,5,1,5,41623.73,3,3,6273.36,7.7333,36.4088,16.0,36.4088,0.6,0.1507,0.2,0.1,33.6447,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate. Cluster involves 5 user(s) and 1 merchant(s) with 5 transaction(s), chargeback rate 60.0%, disputed amount ratio 15.1%."
CLU00077,4,2,5,48216.74,4,3,15987.98,13.6667,29.6029,30.6667,30.1342,0.6,0.3316,0.2,0.1,33.561,LOW,elevated_max_user_risk|elevated_avg_merchant_risk|high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: elevated_max_user_risk, elevated_avg_merchant_risk, high_cluster_chargeback_rate. Cluster involves 4 user(s) and 2 merchant(s) with 5 transaction(s), chargeback rate 60.0%, disputed amount ratio 33.2%."
CLU00365,2,1,2,46552.96,2,2,909.15,9.3333,15.7725,9.3333,15.7725,1.0,0.0195,0.5,0.1,33.3906,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 100.0%, disputed amount ratio 2.0%."
CLU00634,1,1,1,5759.97,1,1,2406.47,13.3333,13.4322,13.3333,13.4322,1.0,0.4178,0.0,0.1,33.3114,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 1 user(s) and 1 merchant(s) with 1 transaction(s), chargeback rate 100.0%, disputed amount ratio 41.8%."
CLU00457,2,1,2,31068.48,1,1,14158.32,8.6667,22.8413,13.3333,22.8413,0.5,0.4557,0.5,0.1,33.1143,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 45.6%."
CLU00126,4,1,4,50291.64,3,3,5140.04,8.0,28.9379,13.3333,28.9379,0.75,0.1022,0.25,0.1,33.0551,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate. Cluster involves 4 user(s) and 1 merchant(s) with 4 transaction(s), chargeback rate 75.0%, disputed amount ratio 10.2%."
CLU00590,1,1,1,13243.78,1,1,6441.32,9.3333,10.4798,9.3333,10.4798,1.0,0.4864,0.0,0.1,33.0114,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 1 user(s) and 1 merchant(s) with 1 transaction(s), chargeback rate 100.0%, disputed amount ratio 48.6%."
CLU00102,3,2,4,41634.76,3,3,12117.68,13.3333,21.6541,13.3333,23.1591,0.75,0.291,0.25,0.1,32.9863,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 3 user(s) and 2 merchant(s) with 4 transaction(s), chargeback rate 75.0%, disputed amount ratio 29.1%."
CLU00066,5,1,5,64396.16,2,2,13217.49,5.3333,41.6415,13.3333,41.6415,0.4,0.2053,0.2,0.1,32.8175,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 5 user(s) and 1 merchant(s) with 5 transaction(s), chargeback rate 40.0%, disputed amount ratio 20.5%."
CLU00049,5,1,5,80599.72,3,3,2196.54,8.0,38.5348,13.3333,38.5348,0.6,0.0273,0.2,0.1,32.7494,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate. Cluster involves 5 user(s) and 1 merchant(s) with 5 transaction(s), chargeback rate 60.0%, disputed amount ratio 2.7%."
CLU00107,3,2,4,26240.09,2,2,13145.36,6.2222,19.705,18.6667,31.0635,0.5,0.501,0.25,0.1,32.7213,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 3 user(s) and 2 merchant(s) with 4 transaction(s), chargeback rate 50.0%, disputed amount ratio 50.1%."
CLU00628,1,1,1,4544.14,1,1,2117.07,9.3333,10.3661,9.3333,10.3661,1.0,0.4659,0.0,0.1,32.6531,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 1 user(s) and 1 merchant(s) with 1 transaction(s), chargeback rate 100.0%, disputed amount ratio 46.6%."
