user_id,retrospective_risk_score,risk_level,transaction_count,total_transaction_amount,chargeback_rate,total_disputed_amount,top_risk_signal_1,top_risk_signal_2,top_risk_signal_3,explanation
USR11274,0.0,LOW,1,6313.0,0.0,0.0,,,,No risk signals identified.
USR11275,0.0,LOW,2,30384.83,0.0,0.0,,,,No risk signals identified.
USR11290,0.0,LOW,1,23046.92,0.0,0.0,,,,No risk signals identified.
USR11291,0.0,LOW,1,13671.93,0.0,0.0,,,,No risk signals identified.
USR11294,0.0,LOW,1,21780.96,0.0,0.0,,,,No risk signals identified.
USR11299,0.0,LOW,1,9744.83,0.0,0.0,,,,No risk signals identified.
USR11301,12.0,LOW,1,4218.51,1.0,21185.86,user_chargeback_rate,kyc_duplicate_entity,,"Elevated risk driven primarily by user chargeback rate, combined with kyc duplicate entity."
USR11305,0.0,LOW,1,5309.0,0.0,0.0,,,,No risk signals identified.
USR11307,9.333333333333334,LOW,1,-1746.3,1.0,3021.0,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR11331,0.0,LOW,1,23687.46,0.0,0.0,,,,No risk signals identified.
USR11337,0.0,LOW,1,21964.48,0.0,0.0,,,,No risk signals identified.
USR11339,0.0,LOW,1,22522.69,0.0,0.0,,,,No risk signals identified.
USR11340,0.0,LOW,2,3080.42,0.0,0.0,,,,No risk signals identified.
USR11345,0.0,LOW,1,6840.25,0.0,0.0,,,,No risk signals identified.
USR11348,0.0,LOW,1,3744.3,0.0,0.0,,,,No risk signals identified.
USR11349,2.666666666666667,LOW,1,19595.62,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR11353,0.0,LOW,2,33474.6,0.0,0.0,,,,No risk signals identified.
USR11356,0.0,LOW,1,12489.9,0.0,0.0,,,,No risk signals identified.
USR11366,2.666666666666667,LOW,1,2098.72,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR11367,4.0,LOW,2,16841.71,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR11368,0.0,LOW,1,12719.18,0.0,0.0,,,,No risk signals identified.
USR11374,0.0,LOW,1,24225.63,0.0,0.0,,,,No risk signals identified.
USR11385,0.0,LOW,1,22696.88,0.0,0.0,,,,No risk signals identified.
USR11386,0.0,LOW,1,11095.56,0.0,0.0,,,,No risk signals identified.
USR11394,4.0,LOW,1,20640.12,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR11398,0.0,LOW,1,16101.26,0.0,0.0,,,,No risk signals identified.
USR11399,0.0,LOW,1,17680.09,0.0,0.0,,,,No risk signals identified.
USR11403,4.0,LOW,1,5693.93,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR11411,0.0,LOW,1,17942.77,0.0,0.0,,,,No risk signals identified.
USR11412,9.333333333333334,LOW,2,31790.39,0.5,0.0,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR11430,0.0,LOW,1,24327.22,0.0,0.0,,,,No risk signals identified.
USR11435,0.0,LOW,2,14808.33,0.0,0.0,,,,No risk signals identified.
USR11448,4.0,LOW,1,2661.24,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR11449,9.333333333333334,LOW,1,13708.15,1.0,4864.83,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR11452,0.0,LOW,1,11411.44,0.0,0.0,,,,No risk signals identified.
USR11453,0.0,LOW,1,11766.1,0.0,0.0,,,,No risk signals identified.
USR11457,2.666666666666667,LOW,1,13420.16,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR11467,21.333333333333336,LOW,2,19285.59,0.5,714.0,user_chargeback_rate,user_delayed_dispute_rate,user_failure_rate,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate and user failure rate."
USR11468,0.0,LOW,2,44256.14,0.0,0.0,,,,No risk signals identified.
USR11469,0.0,LOW,1,18450.56,0.0,0.0,,,,No risk signals identified.
USR11482,0.0,LOW,1,13438.57,0.0,0.0,,,,No risk signals identified.
USR11487,0.0,LOW,1,11973.0,0.0,0.0,,,,No risk signals identified.
USR11488,0.0,LOW,2,9317.62,0.0,0.0,,,,No risk signals identified.
USR11500,2.666666666666667,LOW,1,13800.19,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR11511,9.333333333333334,LOW,3,29244.35,0.3333333333333333,9729.28,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR11518,0.0,LOW,1,9658.7,0.0,0.0,,,,No risk signals identified.
USR11522,0.0,LOW,1,24397.01,0.0,0.0,,,,No risk signals identified.
USR11533,0.0,LOW,1,18154.86,0.0,0.0,,,,No risk signals identified.
USR11535,0.0,LOW,1,11099.32,0.0,0.0,,,,No risk signals identified.
USR11539,13.333333333333334,LOW,1,20529.94,1.0,1107.77,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR11540,0.0,LOW,1,16053.92,0.0,0.0,,,,No risk signals identified.
USR11548,17.333333333333336,LOW,1,10993.3,1.0,5443.0,user_chargeback_rate,user_failure_rate,user_delayed_dispute_rate,"Elevated risk driven primarily by user chargeback rate, combined with user failure rate and user delayed dispute rate."
USR11558,0.0,LOW,1,17207.0,0.0,0.0,,,,No risk signals identified.
USR11572,0.0,LOW,2,26031.89,0.0,0.0,,,,No risk signals identified.
USR11575,9.333333333333334,LOW,1,12739.95,1.0,704.73,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR11577,0.0,LOW,1,24338.43,0.0,0.0,,,,No risk signals identified.
USR11581,2.666666666666667,LOW,1,11276.48,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR11582,13.333333333333334,LOW,1,23912.89,1.0,2438.0,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR11584,13.333333333333334,LOW,1,14289.57,1.0,1986.27,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR11587,4.0,LOW,1,23941.21,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR11588,0.0,LOW,1,6817.0,0.0,0.0,,,,No risk signals identified.
USR11594,0.0,LOW,1,8889.44,0.0,0.0,,,,No risk signals identified.
USR11599,0.0,LOW,2,26379.89,0.0,0.0,,,,No risk signals identified.
USR11602,2.666666666666667,LOW,1,672.52,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR11603,2.666666666666667,LOW,1,1833.27,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR11615,0.0,LOW,1,12664.23,0.0,0.0,,,,No risk signals identified.
USR11619,13.333333333333334,LOW,1,2596.4,1.0,3072.71,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR11620,13.333333333333334,LOW,1,6058.13,1.0,4974.0,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR11627,2.666666666666667,LOW,1,533.41,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR11629,0.0,LOW,1,10678.28,0.0,0.0,,,,No risk signals identified.
USR11631,0.0,LOW,1,21880.93,0.0,0.0,,,,No risk signals identified.
USR11632,0.0,LOW,1,19698.74,0.0,0.0,,,,No risk signals identified.
USR11647,0.0,LOW,1,3237.69,0.0,0.0,,,,No risk signals identified.
USR11648,0.0,LOW,1,4660.67,0.0,0.0,,,,No risk signals identified.
USR11651,0.0,LOW,1,15912.34,0.0,0.0,,,,No risk signals identified.
USR11653,0.0,LOW,1,5755.66,0.0,0.0,,,,No risk signals identified.
USR11655,0.0,LOW,1,18743.03,0.0,0.0,,,,No risk signals identified.
USR11666,0.0,LOW,1,13145.52,0.0,0.0,,,,No risk signals identified.
USR11667,0.0,LOW,1,17617.6,0.0,0.0,,,,No risk signals identified.
USR11668,4.0,LOW,1,2500.53,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR11684,4.0,LOW,1,7145.72,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR11686,0.0,LOW,1,2811.72,0.0,0.0,,,,No risk signals identified.
USR11694,4.0,LOW,1,19552.88,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR11699,0.0,LOW,2,44585.350000000006,0.0,0.0,,,,No risk signals identified.
USR11703,0.0,LOW,1,18302.53,0.0,0.0,,,,No risk signals identified.
USR11709,17.333333333333336,LOW,2,12984.44,0.5,19778.02,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR11710,0.0,LOW,1,6867.57,0.0,0.0,,,,No risk signals identified.
USR11719,0.0,LOW,1,-19877.34,0.0,0.0,,,,No risk signals identified.
USR11720,0.0,LOW,2,16321.89,0.0,0.0,,,,No risk signals identified.
USR11726,0.0,LOW,1,22162.0,0.0,0.0,,,,No risk signals identified.
USR11727,0.0,LOW,1,17927.25,0.0,0.0,,,,No risk signals identified.
USR11729,0.0,LOW,1,1924.31,0.0,0.0,,,,No risk signals identified.
USR11730,0.0,LOW,1,4048.79,0.0,0.0,,,,No risk signals identified.
USR11739,4.0,LOW,2,3813.62,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR11741,2.666666666666667,LOW,1,15055.22,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR11757,0.0,LOW,1,5676.7,0.0,0.0,,,,No risk signals identified.
USR11762,0.0,LOW,2,23617.5,0.0,0.0,,,,No risk signals identified.
USR11766,0.0,LOW,1,12887.23,0.0,0.0,,,,No risk signals identified.
USR11775,0.0,LOW,1,9461.13,0.0,0.0,,,,No risk signals identified.
USR11776,0.0,LOW,1,14958.58,0.0,0.0,,,,No risk signals identified.
USR11783,0.0,LOW,1,16348.2,0.0,0.0,,,,No risk signals identified.
USR11785,9.333333333333334,LOW,1,23058.0,1.0,1496.09,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR11787,0.0,LOW,1,7411.4,0.0,0.0,,,,No risk signals identified.
USR11801,0.0,LOW,1,23761.55,0.0,0.0,,,,No risk signals identified.
USR11803,4.0,LOW,1,23695.01,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR11804,0.0,LOW,1,161.12,0.0,0.0,,,,No risk signals identified.
USR11807,0.0,LOW,1,10849.0,0.0,0.0,,,,No risk signals identified.
USR11823,0.0,LOW,1,19085.07,0.0,0.0,,,,No risk signals identified.
USR11825,0.0,LOW,1,24747.41,0.0,0.0,,,,No risk signals identified.
USR11827,4.0,LOW,1,10848.76,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR11828,2.666666666666667,LOW,1,6505.03,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR11830,0.0,LOW,1,9610.16,0.0,0.0,,,,No risk signals identified.
USR11833,0.0,LOW,2,9973.75,0.0,0.0,,,,No risk signals identified.
USR11836,0.0,LOW,1,21843.21,0.0,0.0,,,,No risk signals identified.
USR11850,0.0,LOW,1,17989.73,0.0,0.0,,,,No risk signals identified.
USR11855,0.0,LOW,1,15409.0,0.0,0.0,,,,No risk signals identified.
USR11856,0.0,LOW,1,18599.12,0.0,0.0,,,,No risk signals identified.
USR11857,0.0,LOW,1,4907.61,0.0,0.0,,,,No risk signals identified.
USR11862,9.333333333333334,LOW,3,40497.72,0.3333333333333333,350.19,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR11865,9.333333333333334,LOW,1,12464.21,1.0,0.0,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR11877,0.0,LOW,1,759.04,0.0,0.0,,,,No risk signals identified.
USR11880,13.333333333333334,LOW,1,3995.71,1.0,3014.0,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR11881,0.0,LOW,1,10956.46,0.0,0.0,,,,No risk signals identified.
USR11885,0.0,LOW,1,13313.37,0.0,0.0,,,,No risk signals identified.
USR11889,0.0,LOW,1,24256.17,0.0,0.0,,,,No risk signals identified.
USR11906,0.0,LOW,1,4124.72,0.0,0.0,,,,No risk signals identified.
USR11909,0.0,LOW,1,14727.7,0.0,0.0,,,,No risk signals identified.
USR11921,2.666666666666667,LOW,1,9585.28,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR11925,0.0,LOW,1,17591.17,0.0,0.0,,,,No risk signals identified.
USR11927,0.0,LOW,1,20714.97,0.0,0.0,,,,No risk signals identified.
USR11930,0.0,LOW,2,20301.1,0.0,0.0,,,,No risk signals identified.
USR11936,0.0,LOW,1,8148.41,0.0,0.0,,,,No risk signals identified.
USR11937,0.0,LOW,1,20277.29,0.0,0.0,,,,No risk signals identified.
USR11943,2.666666666666667,LOW,1,13746.0,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR11944,0.0,LOW,1,-6750.86,0.0,0.0,,,,No risk signals identified.
USR11951,0.0,LOW,1,2922.45,0.0,0.0,,,,No risk signals identified.
USR11953,13.333333333333334,LOW,1,784.0,1.0,5449.19,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR11954,0.0,LOW,1,150.73,0.0,0.0,,,,No risk signals identified.
USR11956,0.0,LOW,1,22281.82,0.0,0.0,,,,No risk signals identified.
USR11957,0.0,LOW,1,9044.89,0.0,0.0,,,,No risk signals identified.
USR11958,2.666666666666667,LOW,1,15793.0,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR11959,0.0,LOW,1,19750.0,0.0,0.0,,,,No risk signals identified.
USR11967,0.0,LOW,1,24917.12,0.0,0.0,,,,No risk signals identified.
USR11971,0.0,LOW,2,25441.59,0.0,0.0,,,,No risk signals identified.
USR11996,0.0,LOW,1,6893.41,0.0,0.0,,,,No risk signals identified.
USR12018,0.0,LOW,1,3277.06,0.0,0.0,,,,No risk signals identified.
USR12021,13.333333333333334,LOW,1,13312.0,1.0,0.0,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR12026,0.0,LOW,1,14097.79,0.0,0.0,,,,No risk signals identified.
USR12027,0.0,LOW,1,5149.0,0.0,0.0,,,,No risk signals identified.
USR12038,4.0,LOW,1,12490.12,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR12040,0.0,LOW,1,16184.08,0.0,0.0,,,,No risk signals identified.
USR12043,4.0,LOW,1,21455.84,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR12048,13.333333333333334,LOW,1,18621.32,1.0,846.13,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR12054,0.0,LOW,1,11349.01,0.0,0.0,,,,No risk signals identified.
USR12067,0.0,LOW,1,22883.1,0.0,0.0,,,,No risk signals identified.
USR12070,0.0,LOW,1,23916.94,0.0,0.0,,,,No risk signals identified.
USR12073,0.0,LOW,1,23789.19,0.0,0.0,,,,No risk signals identified.
USR12077,0.0,LOW,1,1308.76,0.0,0.0,,,,No risk signals identified.
USR12087,0.0,LOW,1,-11364.89,0.0,0.0,,,,No risk signals identified.
USR12088,0.0,LOW,1,11088.57,0.0,0.0,,,,No risk signals identified.
USR12090,0.0,LOW,1,20169.8,0.0,0.0,,,,No risk signals identified.
USR12091,2.666666666666667,LOW,1,23936.63,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR12097,0.0,LOW,1,1118.23,0.0,0.0,,,,No risk signals identified.
USR12101,0.0,LOW,2,34920.16,0.0,0.0,,,,No risk signals identified.
USR12102,9.333333333333334,LOW,1,14110.0,1.0,-815.95,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR12104,0.0,LOW,1,24766.16,0.0,0.0,,,,No risk signals identified.
USR12107,0.0,LOW,1,19479.59,0.0,0.0,,,,No risk signals identified.
USR12116,9.333333333333334,LOW,3,14748.8,0.3333333333333333,141.27,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR12118,0.0,LOW,1,15631.04,0.0,0.0,,,,No risk signals identified.
USR12123,0.0,LOW,1,14147.64,0.0,0.0,,,,No risk signals identified.
USR12125,0.0,LOW,1,22706.63,0.0,0.0,,,,No risk signals identified.
USR12126,0.0,LOW,1,12571.21,0.0,0.0,,,,No risk signals identified.
USR12128,9.333333333333334,LOW,2,3838.18,0.5,1364.5,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR12132,0.0,LOW,1,15725.23,0.0,0.0,,,,No risk signals identified.
USR12133,0.0,LOW,1,24566.48,0.0,0.0,,,,No risk signals identified.
USR12134,9.333333333333334,LOW,1,6972.92,1.0,898.64,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR12135,0.0,LOW,1,24231.36,0.0,0.0,,,,No risk signals identified.
USR12142,0.0,LOW,1,22415.4,0.0,0.0,,,,No risk signals identified.
USR12146,16.0,LOW,1,7358.75,1.0,2090.0,user_chargeback_rate,user_delayed_dispute_rate,kyc_duplicate_entity,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate and kyc duplicate entity."
USR12147,0.0,LOW,1,3405.79,0.0,0.0,,,,No risk signals identified.
USR12148,4.0,LOW,1,205.96,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR12149,0.0,LOW,1,19253.28,0.0,0.0,,,,No risk signals identified.
USR12153,9.333333333333334,LOW,1,8506.71,1.0,1095.0,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR12155,0.0,LOW,1,21949.76,0.0,0.0,,,,No risk signals identified.
USR12180,17.333333333333336,LOW,2,24693.54,0.5,-393.4,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR12183,0.0,LOW,1,10709.09,0.0,0.0,,,,No risk signals identified.
USR12185,4.0,LOW,1,4629.51,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR12186,0.0,LOW,1,22356.76,0.0,0.0,,,,No risk signals identified.
USR12187,13.333333333333334,LOW,1,22907.0,1.0,4373.83,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR12191,4.0,LOW,1,14508.51,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR12194,0.0,LOW,1,24428.86,0.0,0.0,,,,No risk signals identified.
USR12198,0.0,LOW,1,13376.62,0.0,0.0,,,,No risk signals identified.
USR12204,0.0,LOW,1,10479.0,0.0,0.0,,,,No risk signals identified.
USR12207,0.0,LOW,1,5876.51,0.0,0.0,,,,No risk signals identified.
USR12209,0.0,LOW,1,11775.7,0.0,0.0,,,,No risk signals identified.
USR12213,0.0,LOW,1,17172.33,0.0,0.0,,,,No risk signals identified.
USR12214,4.0,LOW,1,8909.92,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR12215,0.0,LOW,1,5698.54,0.0,0.0,,,,No risk signals identified.
USR12216,0.0,LOW,1,501.88,0.0,0.0,,,,No risk signals identified.
USR12222,0.0,LOW,1,15042.83,0.0,0.0,,,,No risk signals identified.
USR12223,0.0,LOW,1,7876.49,0.0,0.0,,,,No risk signals identified.
USR12226,0.0,LOW,1,24761.89,0.0,0.0,,,,No risk signals identified.
USR12227,4.0,LOW,1,-164.53,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR12230,0.0,LOW,1,4185.83,0.0,0.0,,,,No risk signals identified.
USR12238,0.0,LOW,1,5356.9,0.0,0.0,,,,No risk signals identified.
USR12239,0.0,LOW,1,5750.61,0.0,0.0,,,,No risk signals identified.
USR12242,0.0,LOW,1,5595.12,0.0,0.0,,,,No risk signals identified.
USR12243,0.0,LOW,1,11642.52,0.0,0.0,,,,No risk signals identified.
USR12244,0.0,LOW,1,16946.3,0.0,0.0,,,,No risk signals identified.
USR12247,13.333333333333334,LOW,1,18450.81,1.0,0.0,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR12251,0.0,LOW,1,13877.2,0.0,0.0,,,,No risk signals identified.
USR12252,0.0,LOW,1,3395.0,0.0,0.0,,,,No risk signals identified.
USR12253,0.0,LOW,2,33281.520000000004,0.0,0.0,,,,No risk signals identified.
USR12263,0.0,LOW,1,8028.42,0.0,0.0,,,,No risk signals identified.
USR12265,0.0,LOW,1,10991.81,0.0,0.0,,,,No risk signals identified.
USR12272,0.0,LOW,1,13951.4,0.0,0.0,,,,No risk signals identified.
USR12273,0.0,LOW,1,21699.0,0.0,0.0,,,,No risk signals identified.
USR12280,0.0,LOW,1,24944.63,0.0,0.0,,,,No risk signals identified.
USR12284,0.0,LOW,1,3284.0,0.0,0.0,,,,No risk signals identified.
USR12285,0.0,LOW,1,4321.0,0.0,0.0,,,,No risk signals identified.
USR12288,0.0,LOW,1,8290.0,0.0,0.0,,,,No risk signals identified.
USR12289,0.0,LOW,2,28269.68,0.0,0.0,,,,No risk signals identified.
