merchant_id,retrospective_risk_score,risk_level,transaction_count,total_transaction_amount,chargeback_transaction_count,chargeback_rate,disputed_amount_ratio,top_risk_signal_1,top_risk_signal_2,top_risk_signal_3,explanation
MCH1204,17.535211554384052,LOW,2,13642.46,1,0.5,0.2781690398945645,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH1205,0.0,LOW,1,14581.81,0,0.0,0.0,,,,No risk signals identified.
MCH1206,0.0,LOW,4,36844.630000000005,0,0.0,0.0,,,,No risk signals identified.
MCH1207,15.092092946239832,LOW,2,23297.96,1,0.5,0.0582883651615849,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH1208,0.0,LOW,3,50492.34,0,0.0,0.0,,,,No risk signals identified.
MCH1209,22.08696061553862,LOW,3,38115.85,1,0.3333333333333333,0.0585509702656506,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_failure_rate,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant failure rate."
MCH1210,0.0,LOW,3,34337.72,0,0.0,0.0,,,,No risk signals identified.
MCH1211,3.3333333333333335,LOW,1,11403.34,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH1212,17.77777777777778,LOW,3,47921.399999999994,1,0.3333333333333333,-0.0885871447829153,merchant_delayed_dispute_rate,merchant_chargeback_rate,,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate."
MCH1213,3.3333333333333335,LOW,2,27778.83,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH1215,0.0,LOW,2,29019.82,0,0.0,0.0,,,,No risk signals identified.
MCH1216,0.0,LOW,2,10757.02,0,0.0,0.0,,,,No risk signals identified.
MCH1217,6.666666666666667,LOW,3,27184.14,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH1218,3.3333333333333335,LOW,3,49378.69,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH1219,0.0,LOW,2,36141.869999999995,0,0.0,0.0,,,,No risk signals identified.
MCH1220,0.0,LOW,1,10483.44,0,0.0,0.0,,,,No risk signals identified.
MCH1221,0.0,LOW,1,17495.37,0,0.0,0.0,,,,No risk signals identified.
MCH1222,0.0,LOW,2,28402.3,0,0.0,0.0,,,,No risk signals identified.
MCH1223,8.135438934509446,LOW,3,40788.14,1,0.3333333333333333,0.0214596694039002,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH1224,0.0,LOW,1,24596.31,0,0.0,0.0,,,,No risk signals identified.
MCH1225,2.777777777777777,LOW,6,83127.23,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH1226,14.689224957994679,LOW,2,33503.03,1,0.5,0.022030246219521,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH1227,0.0,LOW,4,39489.1,0,0.0,0.0,,,,No risk signals identified.
MCH1228,0.0,LOW,1,10748.0,0,0.0,0.0,,,,No risk signals identified.
MCH1229,0.0,LOW,5,73956.76,0,0.0,0.0,,,,No risk signals identified.
MCH1230,0.0,LOW,1,6953.54,0,0.0,0.0,,,,No risk signals identified.
MCH1231,0.0,LOW,2,24485.5,0,0.0,0.0,,,,No risk signals identified.
MCH1232,0.0,LOW,2,27975.33,0,0.0,0.0,,,,No risk signals identified.
MCH1233,0.0,LOW,4,51647.57,0,0.0,0.0,,,,No risk signals identified.
MCH1234,3.3333333333333335,LOW,3,46349.79,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH1235,0.0,LOW,4,49994.18,0,0.0,0.0,,,,No risk signals identified.
MCH1236,0.0,LOW,1,10768.93,0,0.0,0.0,,,,No risk signals identified.
MCH1237,0.0,LOW,3,30567.69,0,0.0,0.0,,,,No risk signals identified.
MCH1238,3.3333333333333335,LOW,3,7341.890000000001,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH1239,0.0,LOW,1,16936.77,0,0.0,0.0,,,,No risk signals identified.
MCH1241,0.0,LOW,2,22933.58,0,0.0,0.0,,,,No risk signals identified.
MCH1242,3.3333333333333335,LOW,2,20070.11,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH1243,3.3333333333333335,LOW,1,21792.0,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH1244,0.0,LOW,3,23558.91,0,0.0,0.0,,,,No risk signals identified.
MCH1245,0.0,LOW,1,17590.09,0,0.0,0.0,,,,No risk signals identified.
MCH1247,24.865287634186387,LOW,5,36170.77,1,0.2,0.0151503548307099,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant disputed amount ratio."
MCH1248,18.099389979064732,LOW,2,31736.98,1,0.5,0.0289450981158257,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_failure_rate,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant failure rate."
MCH1249,9.092432928468504,LOW,2,15432.86,1,0.5,0.1183189635621654,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH1250,0.0,LOW,2,19895.08,0,0.0,0.0,,,,No risk signals identified.
MCH1251,0.0,LOW,1,-20617.54,0,0.0,0.0,,,,No risk signals identified.
MCH1252,0.0,LOW,3,36250.28,0,0.0,0.0,,,,No risk signals identified.
MCH1253,0.0,LOW,4,58472.130000000005,0,0.0,0.0,,,,No risk signals identified.
MCH1254,8.169157303352941,LOW,3,55967.84,1,0.3333333333333333,0.0234827715345098,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH1255,0.0,LOW,4,40019.77,0,0.0,0.0,,,,No risk signals identified.
MCH1256,16.472610823762828,LOW,2,24542.42,1,0.5,0.1825349741386546,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH1257,0.0,LOW,4,46247.99,0,0.0,0.0,,,,No risk signals identified.
MCH1258,0.0,LOW,1,7930.0,0,0.0,0.0,,,,No risk signals identified.
MCH1259,6.666666666666667,LOW,4,37223.08,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH1260,3.3333333333333335,LOW,4,50457.42,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH1261,0.0,LOW,1,16992.0,0,0.0,0.0,,,,No risk signals identified.
MCH1263,0.0,LOW,3,45022.25,0,0.0,0.0,,,,No risk signals identified.
MCH1264,3.3333333333333335,LOW,5,42455.71,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH1266,0.0,LOW,2,23593.19,0,0.0,0.0,,,,No risk signals identified.
MCH1268,0.0,LOW,2,32739.13,0,0.0,0.0,,,,No risk signals identified.
MCH1269,0.0,LOW,3,34628.46,0,0.0,0.0,,,,No risk signals identified.
MCH1270,0.0,LOW,1,19423.02,0,0.0,0.0,,,,No risk signals identified.
MCH1271,3.3333333333333335,LOW,2,23677.14,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH1272,0.0,LOW,2,18327.59,0,0.0,0.0,,,,No risk signals identified.
MCH1273,0.0,LOW,4,33158.53,0,0.0,0.0,,,,No risk signals identified.
MCH1274,8.333734690322864,LOW,1,7170.12,1,1.0,0.1000722442581156,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH1276,8.087971170111526,LOW,1,16595.74,1,1.0,0.0558348106200747,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH1277,3.3333333333333335,LOW,3,50846.16,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH1278,3.3333333333333335,LOW,5,49089.29,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH1279,0.0,LOW,1,15532.12,0,0.0,0.0,,,,No risk signals identified.
MCH1280,0.0,LOW,1,7677.0,0,0.0,0.0,,,,No risk signals identified.
MCH1282,0.0,LOW,2,35095.229999999996,0,0.0,0.0,,,,No risk signals identified.
MCH1283,0.0,LOW,1,11254.49,0,0.0,0.0,,,,No risk signals identified.
MCH1284,3.3333333333333335,LOW,3,44366.25,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH1285,0.0,LOW,2,37871.02,0,0.0,0.0,,,,No risk signals identified.
MCH1288,0.0,LOW,1,14785.0,0,0.0,0.0,,,,No risk signals identified.
MCH1289,16.881391542501497,LOW,2,30871.96,1,0.5,0.2193252388251345,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH1290,3.3333333333333335,LOW,5,76165.48000000001,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH1291,22.32178708177725,LOW,3,35437.09,1,0.3333333333333333,0.0726405582399683,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_failure_rate,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant failure rate."
MCH1292,3.3333333333333335,LOW,3,-2264.9699999999993,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH1293,0.0,LOW,2,17012.71,0,0.0,0.0,,,,No risk signals identified.
MCH1294,0.0,LOW,2,34821.93,0,0.0,0.0,,,,No risk signals identified.
MCH1295,3.3333333333333335,LOW,2,34256.18,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH1296,0.0,LOW,1,-11885.93,0,0.0,0.0,,,,No risk signals identified.
MCH1297,7.777777777777778,LOW,4,65429.5,1,0.25,-0.0035240984571179,merchant_chargeback_rate,,,Elevated risk driven primarily by merchant chargeback rate.
MCH1298,0.0,LOW,2,27197.29,0,0.0,0.0,,,,No risk signals identified.
MCH1299,6.666666666666667,LOW,4,66696.20999999999,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH1300,0.0,LOW,3,52602.45,0,0.0,0.0,,,,No risk signals identified.
MCH1301,21.592236851290483,LOW,4,34921.340000000004,1,0.25,0.0216506583080717,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant disputed amount ratio."
MCH1302,21.959198097640176,LOW,4,65533.11,1,0.25,0.0381639143938079,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant disputed amount ratio."
MCH1303,6.666666666666667,LOW,4,84975.01,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH1304,0.0,LOW,3,20999.340000000004,0,0.0,0.0,,,,No risk signals identified.
MCH1305,3.3333333333333335,LOW,1,15333.13,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH1306,0.0,LOW,2,20656.54,0,0.0,0.0,,,,No risk signals identified.
MCH1307,9.197754914535743,LOW,4,21985.800000000003,1,0.25,0.0638989711541085,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH1308,11.795704401630191,LOW,1,8357.03,1,1.0,0.1232267922934343,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH1309,0.0,LOW,1,11213.49,0,0.0,0.0,,,,No risk signals identified.
MCH1310,12.20242045323124,LOW,4,68337.89,1,0.25,0.0491089203954058,merchant_chargeback_rate,merchant_failure_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant failure rate and merchant disputed amount ratio."
MCH1311,0.0,LOW,2,8245.529999999999,0,0.0,0.0,,,,No risk signals identified.
MCH1313,3.3333333333333335,LOW,2,39674.240000000005,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH1314,0.0,LOW,1,11310.45,0,0.0,0.0,,,,No risk signals identified.
MCH1315,0.0,LOW,2,32749.0,0,0.0,0.0,,,,No risk signals identified.
MCH1316,0.0,LOW,1,17396.76,0,0.0,0.0,,,,No risk signals identified.
MCH1317,0.0,LOW,2,33698.71,0,0.0,0.0,,,,No risk signals identified.
MCH1318,15.601351870838048,LOW,3,33123.479999999996,1,0.3333333333333333,0.4694144455836163,merchant_disputed_amount_ratio,merchant_chargeback_rate,,"Elevated risk driven primarily by merchant disputed amount ratio, combined with merchant chargeback rate."
MCH1319,0.0,LOW,2,40970.31,0,0.0,0.0,,,,No risk signals identified.
MCH1320,0.0,LOW,1,16705.45,0,0.0,0.0,,,,No risk signals identified.
MCH1321,0.0,LOW,3,27835.230000000003,0,0.0,0.0,,,,No risk signals identified.
MCH1322,3.3333333333333335,LOW,2,32346.15,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH1323,0.0,LOW,3,46171.55,0,0.0,0.0,,,,No risk signals identified.
MCH1324,0.0,LOW,2,18877.75,0,0.0,0.0,,,,No risk signals identified.
MCH1325,9.113184244496823,LOW,4,35778.369999999995,1,0.25,0.060093291002357,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH1326,0.0,LOW,2,15542.54,0,0.0,0.0,,,,No risk signals identified.
MCH1327,25.182145708191978,LOW,4,54132.119999999995,1,0.25,0.0331965568686391,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_failure_rate,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant failure rate."
MCH1328,0.0,LOW,1,13945.48,0,0.0,0.0,,,,No risk signals identified.
MCH1329,11.220253636374823,LOW,3,28438.35,1,0.3333333333333333,0.2065485515158228,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH1330,0.0,LOW,3,14338.109999999995,0,0.0,0.0,,,,No risk signals identified.
MCH1332,0.0,LOW,1,21478.0,0,0.0,0.0,,,,No risk signals identified.
MCH1333,0.0,LOW,2,13872.91,0,0.0,0.0,,,,No risk signals identified.
MCH1334,0.0,LOW,3,19531.12,0,0.0,0.0,,,,No risk signals identified.
MCH1335,0.0,LOW,2,10978.64,0,0.0,0.0,,,,No risk signals identified.
MCH1336,0.0,LOW,1,17819.4,0,0.0,0.0,,,,No risk signals identified.
MCH1337,0.0,LOW,2,30376.93,0,0.0,0.0,,,,No risk signals identified.
MCH1338,0.0,LOW,2,22507.38,0,0.0,0.0,,,,No risk signals identified.
MCH1339,0.0,LOW,3,43896.85,0,0.0,0.0,,,,No risk signals identified.
MCH1340,0.0,LOW,1,12434.21,0,0.0,0.0,,,,No risk signals identified.
MCH1341,19.154657540706854,LOW,3,59772.83,1,0.3333333333333333,0.0826127857757446,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant disputed amount ratio."
MCH1342,8.185368619178963,LOW,3,10222.67,1,0.3333333333333333,0.0244554504840711,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH1343,0.0,LOW,1,14834.61,0,0.0,0.0,,,,No risk signals identified.
MCH1344,0.0,LOW,2,27578.97,0,0.0,0.0,,,,No risk signals identified.
MCH1345,0.0,LOW,3,32438.12,0,0.0,0.0,,,,No risk signals identified.
MCH1346,8.543830709348676,LOW,4,39578.06,1,0.25,0.0344723819206904,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH1347,11.082636214208806,LOW,2,26924.300000000003,1,0.5,0.2974372592787927,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH1348,0.0,LOW,4,51475.65,0,0.0,0.0,,,,No risk signals identified.
MCH1349,0.0,LOW,5,42133.44,0,0.0,0.0,,,,No risk signals identified.
MCH1350,0.0,LOW,2,34830.409999999996,0,0.0,0.0,,,,No risk signals identified.
MCH1351,0.0,LOW,4,38229.09,0,0.0,0.0,,,,No risk signals identified.
MCH1352,0.0,LOW,2,19299.79,0,0.0,0.0,,,,No risk signals identified.
MCH1353,0.0,LOW,1,13191.14,0,0.0,0.0,,,,No risk signals identified.
MCH1354,0.0,LOW,3,11448.11,0,0.0,0.0,,,,No risk signals identified.
MCH1355,0.0,LOW,4,58854.81,0,0.0,0.0,,,,No risk signals identified.
MCH1356,18.082272638897106,LOW,3,48358.78,1,0.3333333333333333,0.0182696916671595,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant disputed amount ratio."
MCH1357,0.0,LOW,1,4805.0,0,0.0,0.0,,,,No risk signals identified.
MCH1360,3.3333333333333335,LOW,2,3300.22,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH1361,3.3333333333333335,LOW,3,28312.78,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH1362,11.335988846814713,LOW,3,31011.37,1,0.3333333333333333,0.2134926641422162,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
