txn_id_normalized,chargeback_count,total_disputed_amount,max_severity,first_chargeback_timestamp,latest_chargeback_timestamp
TXN00010659,1,0.0,L,2026-03-20 00:00:00,2026-03-20 00:00:00
TXN00010666,1,1349.33,P4,2026-03-09 00:00:00,2026-03-09 00:00:00
TXN00010667,1,276.61,LOW,2026-02-03 09:12:00,2026-02-03 09:12:00
TXN00010668,1,1305.45,P3,2026-04-06 15:52:29,2026-04-06 15:52:29
TXN00010672,1,2072.0,M,2026-02-14 00:00:00,2026-02-14 00:00:00
TXN00010675,1,268.44,MEDIUM,2026-01-27 10:46:20,2026-01-27 10:46:20
TXN00010686,1,1379.0,P1,2026-03-01 20:41:36,2026-03-01 20:41:36
TXN00010691,1,518.38,M,2026-01-13 00:00:00,2026-01-13 00:00:00
TXN00010699,1,428.88,CRITICAL,2026-03-30 02:25:11,2026-03-30 02:25:11
TXN00010700,1,393.01,M,2026-03-29 00:00:00,2026-03-29 00:00:00
TXN00010702,1,3717.71,LOW,2026-03-15 00:00:00,2026-03-15 00:00:00
TXN00010704,1,2880.65,L,2026-01-21 00:00:00,2026-01-21 00:00:00
TXN00010709,1,372.66,MEDIUM,2026-04-03 00:00:00,2026-04-03 00:00:00
TXN00010731,1,1916.0,LOW,2026-02-28 00:00:00,2026-02-28 00:00:00
TXN00010744,1,748.64,MEDIUM,2026-02-04 12:06:53,2026-02-04 12:06:53
TXN00010745,1,-2212.96,CRITICAL,2026-02-13 00:00:00,2026-02-13 00:00:00
TXN00010749,1,0.0,LOW,2026-02-22 23:37:50,2026-02-22 23:37:50
TXN00010750,1,2928.89,P3,2026-01-15 00:00:00,2026-01-15 00:00:00
TXN00010760,1,1471.98,M,2026-01-17 03:43:00,2026-01-17 03:43:00
TXN00010766,1,2510.0,LOW,,
TXN00010784,1,782.96,H,2026-01-16 12:49:43,2026-01-16 12:49:43
TXN00010786,1,0.0,MEDIUM,2026-01-18 00:00:00,2026-01-18 00:00:00
TXN00010792,1,923.46,LOW,2026-02-17 00:00:00,2026-02-17 00:00:00
TXN00010795,1,-933.13,LOW,2026-04-14 00:00:00,2026-04-14 00:00:00
TXN00010803,1,7913.77,MEDIUM,2026-02-27 00:00:00,2026-02-27 00:00:00
TXN00010810,2,1377.31,"M,P3",2026-03-08 00:00:00,2026-03-16 20:04:58
TXN00010811,1,1744.0,HIGH,2026-04-02 18:35:45,2026-04-02 18:35:45
TXN00010812,2,2753.09,"L,LOW",2026-02-13 00:00:00,2026-04-04 00:00:00
TXN00010816,1,1622.49,CRIT,2026-01-21 00:00:00,2026-01-21 00:00:00
TXN00010823,1,-2588.02,MEDIUM,2026-01-11 07:26:55,2026-01-11 07:26:55
TXN00010832,1,1882.0,LOW,2026-02-28 00:00:00,2026-02-28 00:00:00
TXN00010834,1,1750.36,M,2026-03-23 00:00:00,2026-03-23 00:00:00
TXN00010837,1,3555.94,P4,2026-03-16 11:18:08,2026-03-16 11:18:08
TXN00010858,1,624.0,MEDIUM,2026-01-21 00:00:00,2026-01-21 00:00:00
TXN00010864,1,2891.42,P1,2026-03-23 04:34:25,2026-03-23 04:34:25
TXN00010883,1,2301.28,CRIT,2026-03-04 00:00:00,2026-03-04 00:00:00
TXN00010888,1,925.14,LOW,2026-01-31 19:55:18,2026-01-31 19:55:18
TXN00010897,1,5022.43,P2,2026-02-14 17:07:26,2026-02-14 17:07:26
TXN00010902,1,3801.16,MEDIUM,2026-03-06 03:53:28,2026-03-06 03:53:28
TXN00010908,1,608.69,LOW,2026-02-22 17:53:00,2026-02-22 17:53:00
TXN00010916,1,2538.37,P4,2026-01-18 00:00:00,2026-01-18 00:00:00
TXN00010920,2,5841.83,"LOW,P3",2026-03-13 00:00:00,2026-03-13 02:55:07
TXN00010928,1,1538.0,HIGH,2026-03-01 05:50:00,2026-03-01 05:50:00
TXN00010938,1,4425.22,L,2026-03-18 00:00:00,2026-03-18 00:00:00
TXN00010946,1,562.29,HIGH,2026-03-29 02:21:00,2026-03-29 02:21:00
TXN00010949,1,2673.31,M,2026-07-01 06:45:00,2026-07-01 06:45:00
TXN00010961,1,1126.18,LOW,2026-03-15 00:00:00,2026-03-15 00:00:00
TXN00010969,1,1918.05,LOW,2026-02-20 00:00:00,2026-02-20 00:00:00
TXN00010998,2,2641.73,"LOW,P1",2026-03-23 23:29:00,2026-03-23 23:29:00
TXN00011027,2,5066.5,MEDIUM,2026-01-06 00:00:00,2026-01-06 00:00:00
TXN00011048,1,946.11,LOW,2026-02-11 00:00:00,2026-02-11 00:00:00
TXN00011061,1,-211.84,P4,2026-03-14 00:00:00,2026-03-14 00:00:00
TXN00011080,2,5154.57,MEDIUM,2026-02-17 00:00:00,2026-03-28 00:00:00
TXN00011096,1,825.0,P3,2026-02-25 03:51:21,2026-02-25 03:51:21
TXN00011102,1,1825.45,P4,2026-03-07 00:00:00,2026-03-07 00:00:00
TXN00011103,1,5968.43,P4,2026-02-02 00:00:00,2026-02-02 00:00:00
TXN00011115,1,3037.16,LOW,2026-01-03 00:00:00,2026-01-03 00:00:00
TXN00011129,1,4888.42,P3,2026-09-03 11:52:00,2026-09-03 11:52:00
TXN00011136,1,0.0,P3,2026-10-02 05:09:00,2026-10-02 05:09:00
TXN00011140,1,1790.94,M,2026-01-19 00:00:00,2026-01-19 00:00:00
TXN00011141,1,1466.29,P3,2026-01-14 00:00:00,2026-01-14 00:00:00
TXN00011148,1,745.95,P4,2026-02-14 13:33:58,2026-02-14 13:33:58
TXN00011150,1,3344.0,M,2026-03-07 00:00:00,2026-03-07 00:00:00
TXN00011157,1,-2138.06,M,2026-02-10 00:00:00,2026-02-10 00:00:00
TXN00011160,1,1773.89,P4,2026-03-18 00:00:00,2026-03-18 00:00:00
TXN00011168,1,5239.53,MEDIUM,2026-01-10 00:35:07,2026-01-10 00:35:07
TXN00011174,1,2412.7,P3,2026-01-03 00:00:00,2026-01-03 00:00:00
TXN00011204,1,0.0,HIGH,,
TXN00011206,1,0.0,L,2026-02-19 20:32:51,2026-02-19 20:32:51
TXN00011208,1,729.47,P2,,
TXN00011210,1,1853.91,P3,2026-02-23 00:00:00,2026-02-23 00:00:00
TXN00011212,1,0.0,M,2026-01-28 23:45:00,2026-01-28 23:45:00
TXN00011213,1,1071.93,LOW,,
TXN00011216,1,-857.98,P1,2026-01-25 00:00:00,2026-01-25 00:00:00
TXN00011228,1,9827.0,LOW,2026-01-20 00:00:00,2026-01-20 00:00:00
TXN00011230,1,-2395.8,LOW,,
TXN00011231,1,4533.6,M,2026-03-15 00:00:00,2026-03-15 00:00:00
TXN00011236,1,0.0,P4,2026-02-19 00:00:00,2026-02-19 00:00:00
TXN00011255,3,5747.65,"HIGH,MEDIUM,P4",2026-01-04 00:00:00,2026-03-07 09:19:03
TXN00011260,1,292.66,M,,
TXN00011270,2,2977.0,"MEDIUM,P4",2026-02-12 00:00:00,2026-08-03 08:07:00
TXN00011273,1,1062.27,CRITICAL,2026-02-21 00:00:00,2026-02-21 00:00:00
TXN00011275,1,10469.69,P2,2026-02-17 00:00:00,2026-02-17 00:00:00
TXN00011289,2,1340.0,"CRITICAL,HIGH",2026-02-27 00:00:00,2026-04-02 00:00:00
TXN00011307,1,4006.77,P4,2026-03-31 19:55:24,2026-03-31 19:55:24
TXN00011308,1,16936.0,L,2026-02-04 19:18:00,2026-02-04 19:18:00
TXN00011332,1,529.68,MEDIUM,2026-02-27 00:00:00,2026-02-27 00:00:00
TXN00011350,1,188.6,P3,2026-01-14 00:00:00,2026-01-14 00:00:00
TXN00011351,1,4601.18,MEDIUM,2026-01-08 00:00:00,2026-01-08 00:00:00
TXN00011359,1,6170.83,M,2026-03-22 14:50:33,2026-03-22 14:50:33
TXN00011368,1,3661.74,MEDIUM,2026-03-14 22:30:00,2026-03-14 22:30:00
TXN00011383,1,1933.11,P3,2026-03-23 09:22:00,2026-03-23 09:22:00
TXN00011390,1,681.66,H,2026-01-23 00:41:15,2026-01-23 00:41:15
TXN00011396,1,205.54,HIGH,2026-03-04 15:55:09,2026-03-04 15:55:09
TXN00011403,2,3089.23,"HIGH,LOW",2026-01-19 00:00:00,2026-03-17 00:00:00
TXN00011412,1,1142.95,L,,
TXN00011416,1,648.02,P2,2026-03-05 00:00:00,2026-03-05 00:00:00
TXN00011425,1,-3369.42,MEDIUM,2026-02-07 00:00:00,2026-02-07 00:00:00
TXN00011430,1,-1138.68,MEDIUM,2026-03-25 00:00:00,2026-03-25 00:00:00
TXN00011455,2,-2844.19,"LOW,MEDIUM",2026-03-17 00:00:00,2026-05-03 00:00:00
TXN00011466,1,860.0,H,2026-02-09 00:00:00,2026-02-09 00:00:00
TXN00011475,1,-2769.32,MEDIUM,2026-03-02 19:52:14,2026-03-02 19:52:14
TXN00011489,1,1419.0,P4,2026-01-26 04:02:00,2026-01-26 04:02:00
TXN00011491,1,1506.11,P4,2026-01-18 00:00:00,2026-01-18 00:00:00
TXN00011494,1,-1084.65,LOW,2026-02-05 07:06:20,2026-02-05 07:06:20
TXN00011498,1,1209.77,LOW,2026-03-13 00:00:00,2026-03-13 00:00:00
TXN00011503,2,3250.67,"HIGH,LOW",2026-02-28 02:10:08,2026-12-03 00:00:00
TXN00011510,1,7271.24,P4,2026-01-21 11:12:17,2026-01-21 11:12:17
TXN00011522,1,1768.79,P2,,
TXN00011524,1,3021.0,LOW,2026-02-14 00:00:00,2026-02-14 00:00:00
TXN00011525,1,3875.84,P3,2026-04-14 00:00:00,2026-04-14 00:00:00
TXN00011527,1,1443.54,M,2026-01-27 00:00:00,2026-01-27 00:00:00
TXN00011539,1,1528.98,HIGH,2026-03-10 00:00:00,2026-03-10 00:00:00
TXN00011546,1,3305.27,L,2026-02-03 00:00:00,2026-02-03 00:00:00
TXN00011553,1,1996.81,LOW,2026-02-11 00:00:00,2026-02-11 00:00:00
TXN00011560,1,2932.55,H,2026-01-22 11:33:45,2026-01-22 11:33:45
TXN00011566,1,248.1,CRITICAL,2026-02-25 00:00:00,2026-02-25 00:00:00
TXN00011567,1,-7727.83,M,2026-01-26 22:31:00,2026-01-26 22:31:00
TXN00011579,1,4186.0,CRITICAL,2026-03-18 00:00:00,2026-03-18 00:00:00
TXN00011614,1,459.43,MEDIUM,2026-01-26 00:00:00,2026-01-26 00:00:00
TXN00011615,1,0.0,MEDIUM,2026-01-31 14:19:59,2026-01-31 14:19:59
TXN00011619,1,-893.52,LOW,2026-01-26 00:00:00,2026-01-26 00:00:00
TXN00011621,1,0.0,M,2026-02-24 20:31:03,2026-02-24 20:31:03
TXN00011623,1,3487.78,P2,2026-01-30 21:27:00,2026-01-30 21:27:00
TXN00011628,1,6328.27,CRITICAL,2026-01-13 11:20:14,2026-01-13 11:20:14
TXN00011647,1,8725.14,HIGH,2026-01-05 00:39:07,2026-01-05 00:39:07
TXN00011648,1,2218.94,MEDIUM,2026-11-02 00:00:00,2026-11-02 00:00:00
TXN00011669,1,19475.24,M,2026-04-03 16:51:59,2026-04-03 16:51:59
TXN00011689,1,473.27,LOW,2026-03-14 22:06:34,2026-03-14 22:06:34
TXN00011692,1,3309.0,MEDIUM,2026-04-03 07:26:00,2026-04-03 07:26:00
TXN00011700,1,14999.55,LOW,2026-04-29 00:00:00,2026-04-29 00:00:00
TXN00011788,1,4428.67,P4,2026-07-01 00:00:00,2026-07-01 00:00:00
TXN00011825,1,3123.85,L,2026-03-12 00:00:00,2026-03-12 00:00:00
TXN00011829,1,0.0,HIGH,2026-01-19 00:00:00,2026-01-19 00:00:00
TXN00011858,2,9993.63,"LOW,P3",2026-07-04 00:00:00,2026-11-02 00:00:00
TXN00011866,1,628.55,L,2026-02-27 00:00:00,2026-02-27 00:00:00
TXN00011868,1,1080.46,LOW,2026-02-04 13:11:50,2026-02-04 13:11:50
TXN00011869,1,8004.21,P1,2026-03-02 00:00:00,2026-03-02 00:00:00
TXN00011877,1,728.14,MEDIUM,2026-03-06 21:56:02,2026-03-06 21:56:02
TXN00011889,1,1592.55,LOW,2026-03-06 00:00:00,2026-03-06 00:00:00
TXN00011891,1,146.7,HIGH,,
TXN00011898,1,2771.91,LOW,2026-01-18 00:00:00,2026-01-18 00:00:00
TXN00011910,1,3498.93,LOW,2026-03-15 00:00:00,2026-03-15 00:00:00
TXN00011912,1,2559.27,LOW,2026-03-29 00:00:00,2026-03-29 00:00:00
TXN00011934,1,0.0,P3,,
TXN00011955,1,-918.61,L,2026-03-26 00:00:00,2026-03-26 00:00:00
TXN00011957,2,3972.42,"L,M",2026-03-25 15:49:00,2026-09-03 00:00:00
TXN00011962,1,6403.5,L,2026-03-03 23:36:15,2026-03-03 23:36:15
TXN00011968,1,-4809.04,MEDIUM,2026-03-14 00:00:00,2026-03-14 00:00:00
TXN00011970,1,164.3,MEDIUM,2026-02-19 00:00:00,2026-02-19 00:00:00
TXN00011973,1,50.0,P2,2026-02-19 15:01:15,2026-02-19 15:01:15
TXN00011978,1,466.0,L,2026-02-04 00:00:00,2026-02-04 00:00:00
TXN00011981,1,17594.04,L,2026-01-11 00:00:00,2026-01-11 00:00:00
TXN00011998,1,-1184.71,L,2026-02-09 00:00:00,2026-02-09 00:00:00
TXN00012003,1,1641.33,P3,2026-02-27 00:00:00,2026-02-27 00:00:00
TXN00012026,1,4655.0,P4,,
TXN00012027,1,-1274.02,LOW,2026-01-15 00:00:00,2026-01-15 00:00:00
TXN00012030,1,0.0,P4,,
TXN00012035,1,1897.14,M,2026-02-14 09:58:00,2026-02-14 09:58:00
TXN00012038,1,0.0,LOW,2026-01-23 00:00:00,2026-01-23 00:00:00
TXN00012039,1,966.0,P2,2026-02-07 05:28:28,2026-02-07 05:28:28
TXN00012046,1,2431.27,MEDIUM,2026-06-03 06:22:00,2026-06-03 06:22:00
TXN00012053,1,1200.13,P1,2026-01-13 16:15:15,2026-01-13 16:15:15
TXN00012054,1,666.76,H,,
TXN00012064,1,786.31,MEDIUM,2026-03-29 00:00:00,2026-03-29 00:00:00
TXN00012089,1,1931.29,LOW,2026-04-04 00:00:00,2026-04-04 00:00:00
TXN00012093,1,3867.32,CRITICAL,2026-02-28 00:00:00,2026-02-28 00:00:00
TXN00012094,1,878.0,LOW,2026-12-02 00:00:00,2026-12-02 00:00:00
TXN00012098,1,708.0,LOW,,
TXN00012105,1,1866.96,L,2026-03-10 00:00:00,2026-03-10 00:00:00
TXN00012123,1,4232.74,MEDIUM,2026-02-08 00:00:00,2026-02-08 00:00:00
TXN00012133,2,8852.529999999999,"L,MEDIUM",2026-03-12 04:19:58,2026-06-02 00:00:00
TXN00012142,1,355.28,P2,2026-03-20 00:00:00,2026-03-20 00:00:00
TXN00012155,1,348.42,P3,2026-04-03 15:39:00,2026-04-03 15:39:00
TXN00012156,1,-1477.28,M,2026-09-02 14:09:00,2026-09-02 14:09:00
TXN00012165,1,0.0,P4,2026-02-20 00:00:00,2026-02-20 00:00:00
TXN00012172,1,0.0,LOW,2026-01-02 15:32:47,2026-01-02 15:32:47
TXN00012176,1,4272.46,LOW,2026-05-04 23:32:00,2026-05-04 23:32:00
TXN00012186,1,4466.44,L,2026-01-06 00:00:00,2026-01-06 00:00:00
TXN00012192,1,-5520.5,M,2026-11-04 00:00:00,2026-11-04 00:00:00
TXN00012193,1,1913.11,HIGH,2026-03-20 00:00:00,2026-03-20 00:00:00
TXN00012199,1,879.0,LOW,2026-04-06 00:00:00,2026-04-06 00:00:00
TXN00012205,1,2093.79,M,,
TXN00012208,1,5802.45,MEDIUM,2026-01-09 00:00:00,2026-01-09 00:00:00
TXN00012210,1,1467.32,P2,2026-01-25 00:00:00,2026-01-25 00:00:00
TXN00012212,1,2586.86,L,2026-03-02 19:12:00,2026-03-02 19:12:00
TXN00012216,1,972.52,LOW,2026-03-15 00:00:00,2026-03-15 00:00:00
TXN00012234,1,1786.57,P1,2026-04-11 00:00:00,2026-04-11 00:00:00
TXN00012235,1,-10021.84,M,2026-02-24 16:05:00,2026-02-24 16:05:00
TXN00012239,1,6796.0,MEDIUM,2026-01-29 00:00:00,2026-01-29 00:00:00
TXN00012253,1,1245.84,CRIT,2026-07-03 00:00:00,2026-07-03 00:00:00
TXN00012289,1,5071.86,LOW,2026-01-15 03:30:00,2026-01-15 03:30:00
TXN00012306,1,-1076.54,LOW,2026-02-09 14:17:35,2026-02-09 14:17:35
TXN00012331,1,1246.25,M,2026-02-14 00:00:00,2026-02-14 00:00:00
TXN00012334,1,1521.74,P2,2026-03-19 18:05:30,2026-03-19 18:05:30
TXN00012346,1,1010.1,P2,2026-01-10 15:42:32,2026-01-10 15:42:32
TXN00012360,1,-5341.0,L,2026-02-05 00:00:00,2026-02-05 00:00:00
TXN00012362,2,5148.1900000000005,"P1,P4",2026-02-06 00:00:00,2026-02-08 02:49:19
TXN00012370,1,-9690.23,M,2026-02-04 00:00:00,2026-02-04 00:00:00
TXN00012384,1,461.01,P3,,
TXN00012387,1,-2462.0,MEDIUM,2026-03-07 00:00:00,2026-03-07 00:00:00
TXN00012389,1,1247.52,L,2026-01-28 00:00:00,2026-01-28 00:00:00
TXN00012392,1,687.06,MEDIUM,2026-03-22 00:00:00,2026-03-22 00:00:00
TXN00012401,1,13235.72,LOW,2026-03-17 00:00:00,2026-03-17 00:00:00
TXN00012403,1,0.0,P1,2026-03-29 08:53:42,2026-03-29 08:53:42
TXN00012405,1,1837.0,MEDIUM,2026-02-11 00:00:00,2026-02-11 00:00:00
TXN00012406,1,-2900.07,LOW,2026-01-12 05:57:06,2026-01-12 05:57:06
TXN00012423,1,591.32,H,2026-01-30 00:00:00,2026-01-30 00:00:00
TXN00012434,1,2898.89,M,2026-02-26 16:33:00,2026-02-26 16:33:00
TXN00012439,1,1778.59,P3,2026-02-11 00:00:00,2026-02-11 00:00:00
TXN00012446,1,1105.07,M,2026-03-02 21:34:00,2026-03-02 21:34:00
TXN00012462,1,7714.0,P4,2026-03-26 00:00:00,2026-03-26 00:00:00
TXN00012467,1,1654.78,LOW,2026-02-05 08:46:36,2026-02-05 08:46:36
TXN00012475,1,11540.0,LOW,2026-03-06 00:00:00,2026-03-06 00:00:00
TXN00012480,1,2178.0,H,2026-02-19 00:00:00,2026-02-19 00:00:00
TXN00012491,1,-3187.1,P2,2026-01-22 17:32:00,2026-01-22 17:32:00
TXN00012512,1,3164.0,M,2026-03-18 00:00:00,2026-03-18 00:00:00
TXN00012527,1,2311.0,LOW,2026-02-16 18:13:57,2026-02-16 18:13:57
TXN00012539,1,7039.0,P4,2026-05-02 00:00:00,2026-05-02 00:00:00
TXN00012543,1,-5621.9,LOW,2026-03-29 00:00:00,2026-03-29 00:00:00
TXN00012545,1,886.93,H,2026-01-07 21:57:07,2026-01-07 21:57:07
TXN00012553,1,901.62,LOW,2026-01-23 00:00:00,2026-01-23 00:00:00
TXN00012555,1,2740.59,LOW,,
TXN00012568,1,15086.0,LOW,2026-03-02 14:03:49,2026-03-02 14:03:49
TXN00012584,1,397.91,P4,2026-02-16 00:00:00,2026-02-16 00:00:00
TXN00012588,1,1181.22,CRITICAL,2026-03-27 02:42:00,2026-03-27 02:42:00
TXN00012590,1,8645.0,P1,2026-03-31 00:00:00,2026-03-31 00:00:00
TXN00012596,1,1692.85,L,2026-03-14 00:00:00,2026-03-14 00:00:00
TXN00012615,1,2049.68,P3,2026-02-13 14:10:00,2026-02-13 14:10:00
TXN00012629,1,3056.74,M,2026-03-16 00:00:00,2026-03-16 00:00:00
TXN00012639,1,3681.26,HIGH,2026-01-20 00:00:00,2026-01-20 00:00:00
TXN00012640,1,3800.84,P2,2026-03-07 00:00:00,2026-03-07 00:00:00
TXN00012645,1,-1273.59,LOW,2026-04-03 00:00:00,2026-04-03 00:00:00
TXN00012649,1,2202.7,HIGH,2026-02-25 00:00:00,2026-02-25 00:00:00
TXN00012654,1,326.32,P4,,
TXN00012655,1,5677.69,MEDIUM,2026-02-04 00:00:00,2026-02-04 00:00:00
TXN00012661,1,4457.64,M,2026-03-14 00:00:00,2026-03-14 00:00:00
TXN00012665,1,3223.69,P1,2026-03-19 00:00:00,2026-03-19 00:00:00
TXN00012671,1,739.17,M,2026-01-13 00:00:00,2026-01-13 00:00:00
TXN00012679,1,1851.93,MEDIUM,2026-02-09 00:00:00,2026-02-09 00:00:00
TXN00012698,1,2283.53,HIGH,2026-03-14 00:00:00,2026-03-14 00:00:00
TXN00012704,1,2025.76,H,2026-01-22 23:30:00,2026-01-22 23:30:00
TXN00012709,1,-1866.43,MEDIUM,2026-01-25 00:00:00,2026-01-25 00:00:00
TXN00012710,1,1691.84,P4,2026-04-04 00:00:00,2026-04-04 00:00:00
TXN00012715,1,339.58,P2,2026-05-13 00:00:00,2026-05-13 00:00:00
TXN00012720,1,1297.0,LOW,2026-01-05 00:00:00,2026-01-05 00:00:00
TXN00012726,1,360.49,LOW,2026-10-02 01:03:00,2026-10-02 01:03:00
TXN00012727,1,847.6,CRIT,2026-04-05 10:18:01,2026-04-05 10:18:01
TXN00012729,1,1232.87,LOW,2026-02-23 04:28:02,2026-02-23 04:28:02
TXN00012741,1,863.52,M,2026-03-09 00:00:00,2026-03-09 00:00:00
TXN00012764,2,10959.34,"M,P3",2026-03-18 00:00:00,2026-03-18 08:08:27
TXN00012795,1,4081.84,MEDIUM,2026-01-28 16:03:00,2026-01-28 16:03:00
TXN00012801,1,2374.29,MEDIUM,2026-02-18 00:00:00,2026-02-18 00:00:00
TXN00012807,1,122.0,LOW,2026-03-27 18:57:00,2026-03-27 18:57:00
TXN00012810,2,0.0,"LOW,P3",2026-02-24 00:00:00,2026-10-02 16:43:00
TXN00012829,1,4506.23,HIGH,2026-04-05 07:15:11,2026-04-05 07:15:11
TXN00012832,1,0.0,L,2026-04-04 00:00:00,2026-04-04 00:00:00
TXN00012860,1,4626.0,P4,2026-01-30 23:27:37,2026-01-30 23:27:37
TXN00012872,1,4857.19,H,2026-01-19 00:00:00,2026-01-19 00:00:00
TXN00012882,1,1791.89,M,2026-01-15 10:24:32,2026-01-15 10:24:32
TXN00012893,1,-1558.33,LOW,,
TXN00012902,1,586.88,LOW,2026-02-20 00:00:00,2026-02-20 00:00:00
TXN00012907,1,0.0,LOW,2026-04-08 00:00:00,2026-04-08 00:00:00
TXN00012918,1,2316.9,MEDIUM,,
TXN00012927,1,10469.4,M,2026-03-22 00:00:00,2026-03-22 00:00:00
TXN00012935,1,7997.0,P4,2026-01-27 01:43:00,2026-01-27 01:43:00
TXN00012937,1,2574.17,P3,2026-03-22 00:00:00,2026-03-22 00:00:00
TXN00012938,1,3749.0,LOW,2026-03-19 00:00:00,2026-03-19 00:00:00
TXN00012946,2,3627.95,"H,P4",2026-01-18 00:00:00,2026-03-22 00:00:00
TXN00012951,1,2826.0,P4,2026-03-12 00:00:00,2026-03-12 00:00:00
TXN00012952,2,874.25,"L,LOW",2026-01-11 09:46:20,2026-02-18 02:39:13
TXN00012958,1,1142.21,L,2026-03-03 00:00:00,2026-03-03 00:00:00
TXN00012972,1,1647.57,P1,2026-03-14 13:36:37,2026-03-14 13:36:37
TXN00012979,1,21185.86,L,2026-01-07 10:12:22,2026-01-07 10:12:22
TXN00012981,1,1168.0,H,2026-03-01 00:00:00,2026-03-01 00:00:00
TXN00012989,1,2439.31,LOW,2026-02-28 09:07:48,2026-02-28 09:07:48
TXN00012990,1,3464.25,HIGH,,
TXN00012992,1,1617.78,LOW,2026-02-04 00:00:00,2026-02-04 00:00:00
TXN00012998,1,1570.15,H,2026-01-13 00:00:00,2026-01-13 00:00:00
TXN00013005,1,3734.7,P4,2026-04-01 00:00:00,2026-04-01 00:00:00
TXN00013006,1,-1637.49,M,2026-02-21 00:00:00,2026-02-21 00:00:00
TXN00013020,1,2027.64,M,2026-03-11 00:00:00,2026-03-11 00:00:00
TXN00013029,1,1491.88,MEDIUM,2026-01-15 19:39:00,2026-01-15 19:39:00
TXN00013039,1,7884.27,P3,2026-01-09 00:00:00,2026-01-09 00:00:00
TXN00013042,1,5855.28,M,2026-03-28 07:14:43,2026-03-28 07:14:43
TXN00013045,2,1889.29,"L,LOW",2026-01-20 08:51:00,2026-01-20 08:51:00
TXN00013051,1,7272.0,LOW,2026-02-27 00:00:00,2026-02-27 00:00:00
TXN00013060,1,255.73,M,2026-01-06 00:00:00,2026-01-06 00:00:00
TXN00013063,1,395.16,MEDIUM,,
TXN00013078,2,30866.46,"CRITICAL,P2",2026-02-06 00:00:00,2026-03-11 16:33:33
TXN00013090,1,1588.36,M,2026-02-05 00:00:00,2026-02-05 00:00:00
TXN00013096,1,8307.14,CRITICAL,2026-03-26 21:45:47,2026-03-26 21:45:47
TXN00013098,1,0.0,P3,2026-02-03 00:32:11,2026-02-03 00:32:11
TXN00013105,1,0.0,P4,,
TXN00013107,3,5623.62,"HIGH,LOW",2026-01-18 00:00:00,2026-04-12 00:00:00
TXN00013111,1,0.0,HIGH,2026-03-05 18:10:06,2026-03-05 18:10:06
TXN00013116,1,1464.53,MEDIUM,2026-02-22 00:00:00,2026-02-22 00:00:00
TXN00013117,1,355.32,CRITICAL,2026-06-03 00:00:00,2026-06-03 00:00:00
TXN00013127,1,1935.98,HIGH,2026-03-21 14:17:37,2026-03-21 14:17:37
TXN00013129,1,1549.0,P4,,
TXN00013141,1,7638.7,CRITICAL,2026-01-31 14:01:41,2026-01-31 14:01:41
TXN00013144,1,688.92,H,2026-03-19 23:09:00,2026-03-19 23:09:00
TXN00013147,1,4819.26,LOW,2026-04-02 00:00:00,2026-04-02 00:00:00
TXN00013162,2,3403.35,"HIGH,M",2026-03-04 00:00:00,2026-03-30 00:00:00
TXN00013171,1,1091.17,P2,2026-04-13 00:00:00,2026-04-13 00:00:00
TXN00013175,1,917.0,H,2026-04-13 15:19:00,2026-04-13 15:19:00
TXN00013194,1,0.0,MEDIUM,2026-02-21 00:00:00,2026-02-21 00:00:00
TXN00013196,1,4814.0,MEDIUM,2026-01-08 00:00:00,2026-01-08 00:00:00
TXN00013202,1,1331.0,CRITICAL,2026-04-01 00:00:00,2026-04-01 00:00:00
TXN00013206,1,26477.69,HIGH,2026-01-25 04:52:00,2026-01-25 04:52:00
TXN00013230,1,1323.41,LOW,2026-01-22 00:00:00,2026-01-22 00:00:00
TXN00013236,1,6523.57,LOW,2026-01-14 07:15:20,2026-01-14 07:15:20
TXN00013237,1,405.0,P3,2026-01-24 20:01:00,2026-01-24 20:01:00
TXN00013246,1,5800.55,LOW,2026-02-15 00:00:00,2026-02-15 00:00:00
TXN00013258,1,6771.0,P3,2026-03-28 09:05:00,2026-03-28 09:05:00
TXN00013266,1,6391.92,P2,2026-02-28 00:00:00,2026-02-28 00:00:00
TXN00013273,1,465.76,H,2026-02-09 08:37:14,2026-02-09 08:37:14
TXN00013275,1,666.32,MEDIUM,2026-03-27 00:00:00,2026-03-27 00:00:00
TXN00013293,2,1939.67,"MEDIUM,P2",2026-02-13 04:28:39,2026-09-01 14:12:00
TXN00013301,1,0.0,P2,2026-03-30 06:05:00,2026-03-30 06:05:00
TXN00013323,1,1986.27,M,2026-04-24 00:00:00,2026-04-24 00:00:00
TXN00013326,1,2161.57,P3,,
TXN00013350,1,1837.87,P3,2026-02-09 01:39:01,2026-02-09 01:39:01
TXN00013355,1,6746.58,LOW,2026-03-23 10:20:15,2026-03-23 10:20:15
TXN00013358,1,2097.39,L,2026-02-27 00:00:00,2026-02-27 00:00:00
TXN00013363,1,740.0,LOW,,
TXN00013367,1,18514.67,LOW,2026-11-01 00:00:00,2026-11-01 00:00:00
TXN00013381,2,2423.25,"LOW,MEDIUM",2026-01-18 21:33:00,2026-02-04 05:19:00
TXN00013395,1,6485.64,MEDIUM,2026-01-10 00:00:00,2026-01-10 00:00:00
TXN00013396,1,203.0,P4,,
TXN00013406,1,6052.19,HIGH,2026-03-24 02:07:00,2026-03-24 02:07:00
