txn_id,transaction_date,amount_abs,transaction_time_risk_score,transaction_time_risk_level,retrospective_risk_score,retrospective_risk_level,explanation,top_risk_signal_1,top_risk_signal_2,top_risk_signal_3
TXN00007173,2026-01-02,9464.91,0.0,LOW,25.333333333333336,LOW,No risk signals identified.,,,
TXN00007213,2026-01-02,6687.58,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00007360,2026-01-02,21885.33,0.0,LOW,15.180130525280381,LOW,No risk signals identified.,,,
TXN00007403,2026-01-02,14314.47,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00007595,2026-01-02,2947.76,0.0,LOW,22.345648864903588,LOW,No risk signals identified.,,,
TXN00007630,2026-01-02,18769.22,0.0,LOW,16.0,LOW,No risk signals identified.,,,
TXN00007811,2026-01-02,5585.02,0.0,LOW,21.333333333333336,LOW,No risk signals identified.,,,
TXN00007910,2026-01-02,12310.48,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00008174,2026-01-02,7468.28,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00008208,2026-01-02,1472.83,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00008256,2026-01-02,21497.76,0.0,LOW,9.1433877523273,LOW,No risk signals identified.,,,
TXN00008421,2026-01-02,14300.0,0.0,LOW,21.147881813245565,LOW,No risk signals identified.,,,
TXN00008532,2026-01-02,461.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00008581,2026-01-02,6756.64,0.0,LOW,35.87875916121293,MEDIUM,No risk signals identified.,,,
TXN00008622,2026-01-02,4508.19,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00008631,2026-01-02,16858.75,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00008744,2026-01-02,1357.78,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00008771,2026-01-02,6375.47,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00008884,2026-01-02,7998.11,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00008984,2026-01-02,13840.16,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00009001,2026-01-02,22840.31,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00009161,2026-01-02,22725.0,0.0,LOW,25.221262814961264,LOW,No risk signals identified.,,,
TXN00009323,2026-01-02,15409.0,0.0,LOW,15.956427668655895,LOW,No risk signals identified.,,,
TXN00009335,2026-01-02,9668.48,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00009386,2026-01-02,21916.19,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00009461,2026-01-02,17095.65,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00009810,2026-01-02,13344.41,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00009903,2026-01-02,3728.22,0.0,LOW,5.333333333333334,LOW,No risk signals identified.,,,
TXN00009957,2026-01-02,18547.74,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00010032,2026-01-02,24621.94,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00010080,2026-01-02,24462.58,0.0,LOW,18.07419010847899,LOW,No risk signals identified.,,,
TXN00010085,2026-01-02,811.27,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00010192,2026-01-02,7537.63,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00010326,2026-01-02,6065.34,0.0,LOW,31.47067344508131,MEDIUM,No risk signals identified.,,,
TXN00010376,2026-01-02,12342.57,0.0,LOW,36.40762174024411,MEDIUM,No risk signals identified.,,,
TXN00010410,2026-01-02,3857.81,0.0,LOW,5.555555555555554,LOW,No risk signals identified.,,,
TXN00010524,2026-01-02,10812.46,0.0,LOW,17.51396410284002,LOW,No risk signals identified.,,,
TXN00010610,2026-01-02,21720.24,0.0,LOW,24.67626034938406,LOW,No risk signals identified.,,,
TXN00010651,2026-01-02,23417.83,0.0,LOW,25.92592592592592,LOW,No risk signals identified.,,,
TXN00010662,2026-01-02,1208.71,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00011007,2026-01-02,16040.84,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00011130,2026-01-02,21283.54,0.0,LOW,25.33952693661965,LOW,No risk signals identified.,,,
TXN00011187,2026-01-02,2275.65,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00011229,2026-01-02,6683.85,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00011268,2026-01-02,5119.62,0.0,LOW,6.666666666666667,LOW,No risk signals identified.,,,
TXN00011327,2026-01-02,11070.3,0.0,LOW,19.45704788529483,LOW,No risk signals identified.,,,
TXN00011380,2026-01-02,4991.76,0.0,LOW,9.721490262297129,LOW,No risk signals identified.,,,
TXN00011408,2026-01-02,14531.85,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00011516,2026-01-02,15696.23,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00011629,2026-01-02,8579.0,0.0,LOW,9.620036344223093,LOW,No risk signals identified.,,,
TXN00011719,2026-01-02,6326.04,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00011990,2026-01-02,23670.31,0.0,LOW,8.912564761500773,LOW,No risk signals identified.,,,
TXN00012081,2026-01-02,14527.04,0.0,LOW,26.974544030377164,LOW,No risk signals identified.,,,
TXN00012134,2026-01-02,2847.73,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00012359,2026-01-02,3640.84,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00012469,2026-01-02,13787.75,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00012511,2026-01-02,8041.0,0.0,LOW,8.475996490965414,LOW,No risk signals identified.,,,
TXN00012515,2026-01-02,19823.18,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00012543,2026-01-02,23646.65,0.0,LOW,27.22222222222222,LOW,No risk signals identified.,,,
TXN00012547,2026-01-02,15143.2,0.0,LOW,7.777777777777778,LOW,No risk signals identified.,,,
TXN00012627,2026-01-02,8975.45,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00012709,2026-01-02,11429.94,0.0,LOW,22.22222222222222,LOW,No risk signals identified.,,,
TXN00013008,2026-01-02,24140.99,0.0,LOW,10.0,LOW,No risk signals identified.,,,
TXN00013197,2026-01-02,24899.82,0.0,LOW,5.333333333333334,LOW,No risk signals identified.,,,
TXN00013202,2026-01-02,12732.75,0.0,LOW,36.40877638255336,MEDIUM,No risk signals identified.,,,
TXN00013252,2026-01-02,11039.59,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00013264,2026-01-02,17924.94,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00013297,2026-01-02,24280.76,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00013397,2026-01-02,13722.5,0.0,LOW,13.479544871824528,LOW,No risk signals identified.,,,
TXN00013582,2026-01-02,3339.34,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00013663,2026-01-02,15226.53,0.0,LOW,8.765767989541336,LOW,No risk signals identified.,,,
TXN00013680,2026-01-02,7887.81,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00013685,2026-01-02,19738.07,0.0,LOW,8.217159567169606,LOW,No risk signals identified.,,,
TXN00014061,2026-01-02,19264.53,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00014126,2026-01-02,18233.6,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00014188,2026-01-02,24240.0,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00014238,2026-01-02,6804.49,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00014365,2026-01-02,1900.36,0.0,LOW,17.77777777777778,LOW,No risk signals identified.,,,
TXN00014378,2026-01-02,16828.5,0.0,LOW,35.08302961131397,MEDIUM,No risk signals identified.,,,
TXN00014423,2026-01-02,16802.18,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00014426,2026-01-02,19236.78,0.0,LOW,26.025227235452935,LOW,No risk signals identified.,,,
TXN00014465,2026-01-02,24636.08,0.0,LOW,10.580993561821622,LOW,No risk signals identified.,,,
TXN00014501,2026-01-02,18716.49,15.0,LOW,13.479544871824528,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00014522,2026-01-02,23548.34,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00014535,2026-01-02,19353.8,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00014670,2026-01-02,9761.0,0.0,LOW,25.86573491712567,LOW,No risk signals identified.,,,
TXN00014982,2026-01-02,8609.0,15.0,LOW,13.238478670577258,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00015374,2026-01-02,12193.31,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00015678,2026-01-02,14670.0,0.0,LOW,18.082272638897106,LOW,No risk signals identified.,,,
TXN00015763,2026-01-02,13799.23,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00015847,2026-01-02,18050.88,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00015869,2026-01-02,21862.37,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00015932,2026-01-02,8178.7,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00015990,2026-01-02,13304.23,0.0,LOW,14.444444444444443,LOW,No risk signals identified.,,,
TXN00016173,2026-01-02,21287.15,0.0,LOW,10.132222858703493,LOW,No risk signals identified.,,,
TXN00016177,2026-01-02,14388.5,0.0,LOW,6.715105715739337,LOW,No risk signals identified.,,,
TXN00016185,2026-01-02,3529.43,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00016276,2026-01-02,4299.16,0.0,LOW,6.666666666666667,LOW,No risk signals identified.,,,
TXN00016289,2026-01-02,904.01,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00016481,2026-01-02,9316.87,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00016541,2026-01-02,666.86,0.0,LOW,21.333333333333336,LOW,No risk signals identified.,,,
TXN00016564,2026-01-02,12747.97,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00016577,2026-01-02,18276.73,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00016650,2026-01-02,8148.41,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00017088,2026-01-02,6419.45,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00017154,2026-01-02,15284.1,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00017212,2026-01-02,3605.2,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00017218,2026-01-02,21552.65,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00017454,2026-01-02,2481.0,0.0,LOW,6.666666666666667,LOW,No risk signals identified.,,,
TXN00017456,2026-01-02,13192.87,0.0,LOW,2.777777777777777,LOW,No risk signals identified.,,,
TXN00017506,2026-01-02,17046.58,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00017513,2026-01-02,1890.69,0.0,LOW,40.10797260492939,MEDIUM,No risk signals identified.,,,
TXN00017533,2026-01-02,11709.76,0.0,LOW,7.936507936507933,LOW,No risk signals identified.,,,
TXN00017603,2026-01-02,3113.0,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00017666,2026-01-02,3186.71,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00017724,2026-01-02,20966.06,0.0,LOW,8.333333333333332,LOW,No risk signals identified.,,,
TXN00017840,2026-01-02,17884.9,0.0,LOW,26.872417058235015,LOW,No risk signals identified.,,,
TXN00017867,2026-01-02,2049.97,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00017896,2026-01-02,16995.92,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00018001,2026-01-02,16145.81,0.0,LOW,28.905031927236184,LOW,No risk signals identified.,,,
TXN00018280,2026-01-02,17989.73,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00018354,2026-01-02,23164.37,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00018614,2026-01-02,10103.14,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00018657,2026-01-02,20981.0,15.0,LOW,0.0,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00018766,2026-01-02,19694.84,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00018864,2026-01-02,3750.44,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00018876,2026-01-02,22738.38,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00018934,2026-01-02,17727.29,0.0,LOW,8.089731113119193,LOW,No risk signals identified.,,,
TXN00019115,2026-01-02,9004.1,0.0,LOW,24.444444444444443,LOW,No risk signals identified.,,,
TXN00019437,2026-01-02,11090.46,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00019514,2026-01-02,14747.92,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019554,2026-01-02,11122.24,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019557,2026-01-02,17358.67,0.0,LOW,20.12151257873106,LOW,No risk signals identified.,,,
TXN00019599,2026-01-02,18158.8,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019600,2026-01-02,17337.99,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00019988,2026-01-02,19746.24,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019997,2026-01-02,1179.88,0.0,LOW,27.573188589174507,LOW,No risk signals identified.,,,
TXN00000003,2026-01-03,18302.53,0.0,LOW,10.997940551884117,LOW,No risk signals identified.,,,
TXN00000019,2026-01-03,10804.0,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00000025,2026-01-03,11407.19,0.0,LOW,21.60917381175014,LOW,No risk signals identified.,,,
TXN00000292,2026-01-03,943.33,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00000635,2026-01-03,2688.23,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00000653,2026-01-03,14675.0,0.0,LOW,22.583007952052515,LOW,No risk signals identified.,,,
TXN00000769,2026-01-03,8558.62,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00000918,2026-01-03,23711.85,0.0,LOW,8.857518306628528,LOW,No risk signals identified.,,,
TXN00000939,2026-01-03,2952.6,0.0,LOW,39.947472877311995,MEDIUM,No risk signals identified.,,,
TXN00001009,2026-01-03,6249.2,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00001066,2026-01-03,18442.18,0.0,LOW,6.962193867112229,LOW,No risk signals identified.,,,
TXN00001094,2026-01-03,12822.09,0.0,LOW,14.674566865886094,LOW,No risk signals identified.,,,
TXN00001339,2026-01-03,1814.24,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001347,2026-01-03,8654.92,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001428,2026-01-03,23795.78,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001578,2026-01-03,16052.87,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001600,2026-01-03,22355.83,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001671,2026-01-03,9521.78,0.0,LOW,22.28463785246318,LOW,No risk signals identified.,,,
TXN00001790,2026-01-03,12965.02,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001871,2026-01-03,20446.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001908,2026-01-03,9204.84,15.0,LOW,0.0,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00002089,2026-01-03,20554.36,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002109,2026-01-03,6929.84,0.0,LOW,8.150222943552958,LOW,No risk signals identified.,,,
TXN00002214,2026-01-03,24071.0,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00002360,2026-01-03,3562.01,15.0,LOW,11.11111111111111,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00002547,2026-01-03,1950.46,0.0,LOW,27.77777777777778,LOW,No risk signals identified.,,,
TXN00002558,2026-01-03,7496.15,0.0,LOW,14.088356941265726,LOW,No risk signals identified.,,,
TXN00002823,2026-01-03,15862.75,15.0,LOW,0.0,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00002980,2026-01-03,24256.73,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002994,2026-01-03,9919.88,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00003049,2026-01-03,9946.0,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00003070,2026-01-03,16903.9,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00003189,2026-01-03,20715.6,0.0,LOW,19.427175694093503,LOW,No risk signals identified.,,,
TXN00003567,2026-01-03,14361.45,0.0,LOW,22.31173897662061,LOW,No risk signals identified.,,,
TXN00003626,2026-01-03,6588.55,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00004069,2026-01-03,16849.23,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00004232,2026-01-03,13916.0,0.0,LOW,19.61448954707614,LOW,No risk signals identified.,,,
TXN00004362,2026-01-03,15112.94,0.0,LOW,25.08387153262131,LOW,No risk signals identified.,,,
TXN00004390,2026-01-03,1111.0,0.0,LOW,6.666666666666667,LOW,No risk signals identified.,,,
TXN00004509,2026-01-03,14624.85,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00004790,2026-01-03,8260.6,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00004977,2026-01-03,3095.01,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00005094,2026-01-03,2958.13,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00005253,2026-01-03,17432.18,0.0,LOW,7.777777777777778,LOW,No risk signals identified.,,,
TXN00005279,2026-01-03,23498.71,0.0,LOW,17.77777777777778,LOW,No risk signals identified.,,,
TXN00005294,2026-01-03,555.95,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00005338,2026-01-03,14275.64,0.0,LOW,5.630637035968003,LOW,No risk signals identified.,,,
TXN00005342,2026-01-03,23709.76,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00005387,2026-01-03,11143.49,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00005429,2026-01-03,17035.0,0.0,LOW,36.24293383287128,MEDIUM,No risk signals identified.,,,
TXN00005579,2026-01-03,22796.35,0.0,LOW,8.716411760877724,LOW,No risk signals identified.,,,
TXN00005629,2026-01-03,13666.44,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00005868,2026-01-03,5833.14,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00005894,2026-01-03,4815.97,25.0,LOW,2.666666666666667,LOW,Elevated risk driven primarily by kyc rejected unverified.,kyc_rejected_unverified,,
TXN00005916,2026-01-03,2114.48,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00006020,2026-01-03,2245.93,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00006224,2026-01-03,9174.0,0.0,LOW,8.195938957451673,LOW,No risk signals identified.,,,
TXN00006414,2026-01-03,9907.4,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00006415,2026-01-03,4986.93,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00006719,2026-01-03,5776.06,0.0,LOW,25.182145708191978,LOW,No risk signals identified.,,,
TXN00006747,2026-01-03,16982.5,0.0,LOW,7.777777777777778,LOW,No risk signals identified.,,,
TXN00006889,2026-01-03,3743.49,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00006906,2026-01-03,1318.16,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00006957,2026-01-03,13523.73,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00007016,2026-01-03,21642.47,0.0,LOW,21.468550709994304,LOW,No risk signals identified.,,,
TXN00007336,2026-01-03,5859.1,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00007511,2026-01-03,20925.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00007554,2026-01-03,11626.72,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00007690,2026-01-03,20947.66,0.0,LOW,21.438509634079217,LOW,No risk signals identified.,,,
TXN00007949,2026-01-03,23298.5,0.0,LOW,29.067318464899135,LOW,No risk signals identified.,,,
TXN00007982,2026-01-03,5283.06,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00008002,2026-01-03,17185.2,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00008028,2026-01-03,5698.54,0.0,LOW,24.989819264414535,LOW,No risk signals identified.,,,
TXN00008161,2026-01-03,24069.99,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00008309,2026-01-03,10467.05,15.0,LOW,0.0,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00008444,2026-01-03,10411.26,0.0,LOW,29.7476293223516,LOW,No risk signals identified.,,,
TXN00008543,2026-01-03,20108.0,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00008752,2026-01-03,4920.1,0.0,LOW,8.835183936531449,LOW,No risk signals identified.,,,
TXN00008827,2026-01-03,16260.92,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00008856,2026-01-03,3117.39,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00008871,2026-01-03,22928.29,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00008925,2026-01-03,3945.94,0.0,LOW,25.555555555555554,LOW,No risk signals identified.,,,
TXN00008945,2026-01-03,7593.3,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00008952,2026-01-03,20604.12,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00008958,2026-01-03,21288.6,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00008998,2026-01-03,24443.04,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00009286,2026-01-03,18310.2,0.0,LOW,16.137640620675413,LOW,No risk signals identified.,,,
TXN00009304,2026-01-03,12634.09,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00009313,2026-01-03,17711.02,0.0,LOW,17.333333333333336,LOW,No risk signals identified.,,,
TXN00009446,2026-01-03,1123.81,0.0,LOW,9.565564662802812,LOW,No risk signals identified.,,,
TXN00009497,2026-01-03,12387.99,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00009547,2026-01-03,3649.26,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00009606,2026-01-03,19350.66,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00009622,2026-01-03,1796.86,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00009882,2026-01-03,14148.13,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00009940,2026-01-03,18732.94,0.0,LOW,25.988785636722067,LOW,No risk signals identified.,,,
TXN00010099,2026-01-03,6037.76,0.0,LOW,6.666666666666667,LOW,No risk signals identified.,,,
TXN00010165,2026-01-03,22887.77,0.0,LOW,9.997508525369494,LOW,No risk signals identified.,,,
TXN00010279,2026-01-03,9017.97,0.0,LOW,25.555555555555554,LOW,No risk signals identified.,,,
