txn_id_normalized,total_disputed_amount,chargeback_count,max_severity,chargeback_report_delay_hours,dispute_after_7_days_flag,invalid_chargeback_delay_flag
TXN00017040,2935.06,1,MEDIUM,,False,False
TXN00017041,-768.89,1,P2,170.47305555555556,True,False
TXN00017042,1707.0,1,P4,,False,False
TXN00017045,1409.0,1,MEDIUM,,False,False
TXN00017047,1731.53,1,LOW,,False,False
TXN00017055,226.51,1,HIGH,1199.8055555555557,True,False
TXN00017060,575.09,1,P4,1386.5641666666668,True,False
TXN00017072,15432.0,1,H,,False,False
TXN00017080,687.73,1,L,,False,False
TXN00017091,2254.1,1,HIGH,1150.4191666666666,True,False
TXN00017098,1358.37,1,P3,,False,False
TXN00017102,193.64,1,M,,False,False
TXN00017113,580.57,1,M,1008.0197222222222,True,False
TXN00017134,-2108.75,1,P4,1317.4730555555554,True,False
TXN00017140,589.03,1,M,,False,False
TXN00017149,1317.13,1,HIGH,542.3122222222222,True,False
TXN00017156,1029.81,2,"MEDIUM,P3",728.5727777777778,True,False
TXN00017157,738.08,1,M,245.97805555555556,True,False
TXN00017169,696.63,1,LOW,7061.981666666667,True,False
TXN00017175,-2616.12,1,P2,,False,False
TXN00017184,3231.22,1,M,806.9916666666667,True,False
TXN00017185,384.18,1,P3,79.37444444444445,False,False
TXN00017191,-11544.45,2,"MEDIUM,P4",,False,False
TXN00017193,2406.17,1,MEDIUM,1669.8022222222223,True,False
TXN00017196,9937.63,1,MEDIUM,,False,False
TXN00017204,0.0,1,M,,False,False
TXN00017209,1552.09,1,MEDIUM,,False,False
TXN00017214,-1267.1,1,P3,,False,False
TXN00017223,-711.68,1,LOW,1828.5702777777776,True,False
TXN00017225,4972.38,1,LOW,7.228888888888889,False,False
TXN00017227,2799.72,1,HIGH,3004.276388888889,True,False
TXN00017229,796.1,1,MEDIUM,59.62388888888889,False,False
TXN00017235,18567.74,1,M,,False,False
TXN00017240,7674.03,1,LOW,717.295,True,False
TXN00017251,6191.71,1,M,,False,False
TXN00017265,2120.67,1,LOW,,False,False
TXN00017266,260.19,1,HIGH,,False,False
TXN00017286,497.0,1,M,,False,False
TXN00017298,3871.95,1,P3,965.5455555555556,True,False
TXN00017300,2554.87,1,HIGH,,False,False
TXN00017315,704.73,1,HIGH,,False,False
TXN00017317,8056.19,1,MEDIUM,,False,False
TXN00017327,1722.43,1,P4,,False,False
TXN00017336,3087.13,1,CRITICAL,2291.1077777777778,True,False
TXN00017340,1945.77,1,LOW,1709.0080555555555,True,False
TXN00017349,1441.68,1,MEDIUM,1444.8369444444445,True,False
TXN00017357,3043.82,1,P1,965.8494444444444,True,False
TXN00017361,1755.45,1,LOW,702.0458333333333,True,False
TXN00017368,0.0,1,MEDIUM,,False,False
TXN00017372,1275.74,1,H,,False,False
TXN00017373,4758.01,1,MEDIUM,1350.151111111111,True,False
TXN00017377,9493.15,1,MEDIUM,,False,False
TXN00017387,303.26,1,P3,322.18194444444447,True,False
TXN00017396,642.07,1,HIGH,784.3772222222223,True,False
TXN00017399,685.65,1,CRITICAL,,False,False
TXN00017402,2837.81,1,P4,,False,False
TXN00017408,836.19,1,P4,1478.6169444444445,True,False
TXN00017412,1505.0,1,LOW,,False,False
TXN00017414,12249.71,1,HIGH,,False,False
TXN00017418,1350.91,1,P4,,False,False
TXN00017424,9374.52,1,M,492.15722222222223,True,False
TXN00017437,1311.0,2,"M,P3",,False,False
TXN00017441,766.94,1,H,,False,False
TXN00017444,252.18,1,M,461.185,True,False
TXN00017451,1007.69,1,P4,1531.3525,True,False
TXN00017457,0.0,1,LOW,1133.8741666666667,True,False
TXN00017462,0.0,1,LOW,833.775,True,False
TXN00017469,1016.01,1,LOW,345.5961111111111,True,False
TXN00017471,918.63,1,H,1677.2736111111112,True,False
TXN00017472,14012.62,1,CRIT,1405.8108333333332,True,False
TXN00017504,12647.35,1,P4,306.66555555555556,True,False
TXN00017510,788.58,1,H,896.9355555555555,True,False
TXN00017513,24586.31,1,L,606.4386111111111,True,False
TXN00017532,2971.18,1,LOW,,False,False
TXN00017548,6612.88,1,MEDIUM,407.3772222222222,True,False
TXN00017555,2069.43,1,P4,,False,False
TXN00017565,3265.92,1,M,,False,False
TXN00017581,1299.7,2,"CRITICAL,L",,False,False
TXN00017590,740.63,1,P3,660.4858333333333,True,False
TXN00017591,6180.12,1,MEDIUM,4252.281666666667,True,False
TXN00017598,819.3,1,MEDIUM,,False,False
TXN00017607,291.0,1,LOW,,False,False
TXN00017642,1505.96,1,H,291.2127777777778,True,False
TXN00017647,3677.06,1,MEDIUM,,False,False
TXN00017653,4402.84,1,MEDIUM,,False,False
TXN00017656,-447.83,1,P3,,False,False
TXN00017658,845.38,1,MEDIUM,,False,False
TXN00017663,8257.96,1,H,,False,False
TXN00017675,0.0,1,MEDIUM,1015.3802777777778,True,False
TXN00017688,433.23,1,P3,,False,False
TXN00017706,1159.44,1,LOW,114.03666666666666,False,False
TXN00017717,24414.54,1,LOW,888.0,True,False
TXN00017718,1451.78,1,P4,,False,False
TXN00017737,1419.1,1,CRIT,,False,False
TXN00017740,2328.0,1,P3,354.8258333333333,True,False
TXN00017748,10015.0,2,"L,LOW",230.33083333333337,True,False
TXN00017755,3261.84,1,MEDIUM,2168.7833333333333,True,False
TXN00017791,2658.78,1,MEDIUM,,False,False
TXN00017797,1590.47,1,HIGH,315.31305555555554,True,False
TXN00017802,1303.05,1,H,,False,False
TXN00017826,5617.04,1,LOW,,False,False
TXN00017838,-1201.31,1,P2,977.2025,True,False
TXN00017847,714.0,1,P2,273.2266666666667,True,False
TXN00017864,-2911.37,1,P2,2673.112222222222,True,False
TXN00017871,5375.87,2,HIGH,,False,False
TXN00017876,638.04,1,P2,,False,False
TXN00017882,732.66,1,P2,,False,False
TXN00017891,3343.99,1,CRIT,4334.146111111111,True,False
TXN00017893,4556.84,1,P4,,False,False
TXN00017897,1234.0,1,MEDIUM,,False,False
TXN00017905,2185.09,1,L,,False,False
TXN00017915,1532.42,1,MEDIUM,,False,False
TXN00017923,1055.53,1,MEDIUM,,False,False
TXN00017925,1402.12,1,MEDIUM,,False,False
TXN00017926,5338.83,1,L,5418.866944444444,True,False
TXN00017932,4452.54,1,P1,,False,False
TXN00017953,6427.42,1,MEDIUM,,False,False
TXN00017962,2741.61,1,LOW,724.2977777777778,True,False
TXN00017969,2501.0,1,P3,1552.112777777778,True,False
TXN00017992,2831.77,2,"L,LOW",620.5544444444445,True,False
TXN00017995,1918.51,1,M,1334.6447222222223,True,False
TXN00018011,926.62,2,"HIGH,L",,False,False
TXN00018012,722.5,1,LOW,2052.1388888888887,True,False
TXN00018017,1017.08,1,M,1135.1047222222223,True,False
TXN00018020,1238.72,1,P4,1503.0922222222223,True,False
TXN00018024,0.0,1,MEDIUM,,False,False
TXN00018031,-700.6,1,MEDIUM,309.3541666666667,True,False
TXN00018041,479.19,1,P4,1290.3822222222225,True,False
TXN00018048,2467.08,1,H,1339.93,True,False
TXN00018053,1619.1,1,LOW,,False,False
TXN00018059,0.0,1,MEDIUM,288.7988888888889,True,False
TXN00018064,590.0,1,P3,4255.4111111111115,True,False
TXN00018065,4568.57,1,LOW,,False,False
TXN00018071,3289.2,1,M,,False,False
TXN00018073,171.37,1,L,,False,False
TXN00018079,8988.28,1,P3,1377.3077777777778,True,False
TXN00018087,2152.04,1,LOW,,False,False
TXN00018097,2522.66,1,HIGH,638.0502777777778,True,False
TXN00018105,2703.6,1,P4,908.2397222222222,True,False
TXN00018113,987.42,1,LOW,,False,False
TXN00018114,2570.74,1,MEDIUM,,False,False
TXN00018116,1239.17,1,L,,False,False
TXN00018122,5694.69,1,P3,2362.594722222222,True,False
TXN00018123,3146.39,1,L,495.75083333333333,True,False
TXN00018137,7022.75,1,M,858.5483333333333,True,False
TXN00018141,4311.27,1,MEDIUM,769.5797222222222,True,False
TXN00018148,2197.15,1,L,17.364166666666666,False,False
TXN00018150,1285.26,1,MEDIUM,,False,False
TXN00018160,482.0,1,MEDIUM,98.42138888888888,False,False
TXN00018185,660.0,1,P1,,False,False
TXN00018187,0.0,1,M,1679.3472222222222,True,False
TXN00018188,609.57,1,P1,,False,False
TXN00018190,3985.84,1,MEDIUM,571.5719444444444,True,False
TXN00018193,-1923.55,1,LOW,,False,False
TXN00018203,1403.54,1,LOW,,False,False
TXN00018217,1300.73,1,HIGH,,False,False
TXN00018221,119.0,1,LOW,672.8519444444445,True,False
TXN00018222,1611.0,1,P4,6210.533333333334,True,False
TXN00018235,5681.16,1,HIGH,1105.9166666666667,True,False
TXN00018250,4835.58,1,L,,False,False
TXN00018275,894.24,1,LOW,4506.8452777777775,True,False
TXN00018296,849.13,1,M,,False,False
TXN00018300,3125.63,1,L,3002.748888888889,True,False
TXN00018308,5058.0,1,HIGH,858.9088888888889,True,False
TXN00018314,1635.13,1,MEDIUM,1762.6619444444443,True,False
TXN00018324,1624.65,1,LOW,,False,False
TXN00018342,2231.66,1,CRITICAL,580.2863888888888,True,False
TXN00018344,9060.0,1,HIGH,1139.6969444444444,True,False
TXN00018348,1207.49,1,P4,,False,False
TXN00018357,13142.13,1,MEDIUM,5770.129444444445,True,False
TXN00018358,-1889.21,1,H,513.4488888888889,True,False
TXN00018359,333.0,1,LOW,,False,False
TXN00018367,1495.59,1,P3,1050.1680555555556,True,False
TXN00018381,528.22,1,P4,,False,False
TXN00018387,741.15,1,M,794.5555555555555,True,False
TXN00018402,1848.85,1,P4,1198.173611111111,True,False
TXN00018414,3972.17,1,HIGH,495.6038888888889,True,False
TXN00018418,671.84,1,H,290.7602777777778,True,False
TXN00018420,2274.67,1,H,6787.251944444444,True,False
TXN00018423,1074.0,1,H,4540.394166666667,True,False
TXN00018467,688.0,1,MEDIUM,,False,False
TXN00018481,776.76,1,MEDIUM,635.5183333333333,True,False
TXN00018489,267.92,1,H,893.2619444444445,True,False
TXN00018498,1779.0,1,LOW,,False,False
TXN00018501,1061.55,1,P4,2908.6511111111113,True,False
TXN00018504,2887.1,1,L,,False,False
TXN00018518,2159.7,1,LOW,,False,False
TXN00018525,263.29,1,LOW,,False,False
TXN00018528,3336.11,1,M,1596.0002777777777,True,False
TXN00018536,1257.97,1,HIGH,683.0419444444444,True,False
TXN00018546,7492.62,1,HIGH,,False,False
TXN00018559,9404.0,1,L,985.2169444444444,True,False
TXN00018578,4970.0,1,MEDIUM,,False,False
TXN00018597,2898.66,1,M,,False,False
TXN00018599,576.0,1,MEDIUM,1468.575833333333,True,False
TXN00018603,3615.07,1,CRIT,213.35055555555556,True,False
TXN00018611,1143.89,1,MEDIUM,,False,False
TXN00018643,0.0,1,L,978.6127777777778,True,False
TXN00018653,2423.45,1,L,,False,False
TXN00018659,4959.68,1,CRIT,,False,False
TXN00018666,1677.0,1,P3,514.0908333333333,True,False
TXN00018670,3883.93,1,MEDIUM,972.0338888888888,True,False
TXN00018681,5525.44,1,MEDIUM,3.721111111111111,False,False
TXN00018686,530.01,1,M,,False,False
TXN00018703,1513.0,1,CRITICAL,,False,False
TXN00018705,325.69,1,L,,False,False
TXN00018717,4563.14,1,P4,0.26,False,False
TXN00018727,10161.06,1,HIGH,1672.4605555555556,True,False
TXN00018732,2042.84,1,H,,False,False
TXN00018738,1179.22,1,LOW,,False,False
TXN00018753,12010.0,1,LOW,1422.0422222222223,True,False
TXN00018761,1500.59,1,L,,False,False
TXN00018781,428.55,1,L,1040.953611111111,True,False
TXN00018783,11640.86,1,L,,False,False
TXN00018812,15054.0,1,HIGH,,False,False
TXN00018820,7255.27,1,LOW,770.2666666666667,True,False
TXN00018827,2231.59,1,P3,,False,False
TXN00018833,-451.83,1,CRIT,,False,False
TXN00018837,1260.53,1,HIGH,104.93111111111112,False,False
TXN00018840,1901.24,1,H,689.9213888888889,True,False
TXN00018842,1397.32,1,MEDIUM,512.7666666666667,True,False
TXN00018844,6620.7,1,MEDIUM,,False,False
TXN00018851,2087.83,1,H,1639.4461111111111,True,False
TXN00018868,180.66,1,HIGH,164.27944444444444,False,False
TXN00018872,4001.57,1,P3,,False,False
TXN00018877,2653.61,1,CRIT,606.9372222222222,True,False
TXN00018880,2224.0,1,L,,False,False
TXN00018881,2108.9,1,P2,508.11333333333334,True,False
TXN00018888,0.0,1,M,2407.4875,True,False
TXN00018891,2154.46,1,HIGH,2979.835,True,False
TXN00018893,3450.22,1,M,,False,False
TXN00018901,2585.0,1,L,,False,False
TXN00018905,547.94,1,HIGH,,False,False
TXN00018916,1889.0,1,MEDIUM,,False,False
TXN00018932,1825.0,1,HIGH,1542.7422222222222,True,False
TXN00018937,1097.4,1,CRIT,,False,False
TXN00018943,2326.89,1,L,,False,False
TXN00018948,959.89,1,MEDIUM,,False,False
TXN00018954,3630.2,1,HIGH,1102.6275,True,False
TXN00018961,409.0,1,LOW,,False,False
TXN00018975,701.39,1,HIGH,,False,False
TXN00018979,2995.87,1,MEDIUM,,False,False
TXN00018989,2703.0,1,HIGH,2124.498611111111,True,False
TXN00018991,5661.32,1,MEDIUM,,False,False
TXN00018996,1863.8,1,L,,False,False
TXN00019000,595.88,1,P4,,False,False
TXN00019004,-3381.39,1,M,548.3338888888889,True,False
TXN00019006,0.0,1,MEDIUM,,False,False
TXN00019009,1552.99,1,HIGH,,False,False
TXN00019010,983.91,1,LOW,,False,False
TXN00019027,800.24,1,M,845.485,True,False
TXN00019042,1241.09,1,MEDIUM,59.37833333333333,False,False
TXN00019043,215.0,1,H,,False,False
TXN00019045,4841.06,1,MEDIUM,,False,False
TXN00019048,1913.71,1,HIGH,,False,False
TXN00019091,11124.0,1,P3,,False,False
TXN00019098,536.94,1,MEDIUM,636.6897222222223,True,False
TXN00019111,1094.0,1,P2,,False,False
TXN00019135,-690.96,1,MEDIUM,1083.5375,True,False
TXN00019136,264.95,1,P2,,False,False
TXN00019145,10111.0,1,M,,False,False
TXN00019162,2538.07,1,P4,1368.888888888889,True,False
TXN00019163,1202.2,1,HIGH,1316.1441666666667,True,False
TXN00019164,1364.5,1,P4,,False,False
TXN00019169,8504.48,1,HIGH,1135.2530555555556,True,False
TXN00019171,3429.44,1,LOW,1303.9980555555555,True,False
TXN00019180,163.0,1,P2,,False,False
TXN00019193,1004.32,1,P2,,False,False
TXN00019200,1186.0,1,MEDIUM,,False,False
TXN00019208,1146.96,1,M,1092.0583333333334,True,False
TXN00019209,13306.35,1,LOW,1371.1277777777775,True,False
TXN00019212,4181.36,2,"LOW,M",347.44083333333333,True,False
TXN00019221,596.6,1,P3,1135.3027777777777,True,False
TXN00019231,1213.34,1,P4,,False,False
TXN00019233,1007.91,1,LOW,1108.6361111111112,True,False
TXN00019236,3160.25,1,P2,1751.5327777777777,True,False
TXN00019245,5811.0,2,"L,MEDIUM",,False,False
TXN00019262,385.0,1,P4,,False,False
TXN00019269,2732.12,1,P3,,False,False
TXN00019297,1314.28,1,LOW,,False,False
TXN00019309,6862.58,1,HIGH,37.592777777777776,False,False
TXN00019340,1486.0,1,P2,,False,False
TXN00019343,4178.65,1,P1,,False,False
TXN00019345,-393.4,1,MEDIUM,1821.3861111111112,True,False
TXN00019356,6782.66,1,HIGH,5079.631388888889,True,False
TXN00019376,439.77,1,HIGH,5543.419444444445,True,False
TXN00019385,1082.82,1,H,1396.9033333333334,True,False
TXN00019392,16244.17,1,H,18.050555555555555,False,False
TXN00019402,0.0,1,P3,,False,False
TXN00019409,-756.59,1,MEDIUM,756.4197222222223,True,False
TXN00019414,996.0,1,CRITICAL,,False,False
TXN00019434,7211.97,1,MEDIUM,,False,False
TXN00019470,3505.15,1,LOW,,False,False
TXN00019488,6544.91,1,MEDIUM,6675.758888888889,True,False
TXN00019490,1314.21,1,CRITICAL,,False,False
TXN00019503,1537.27,1,L,,False,False
TXN00019525,5874.15,1,LOW,,False,False
TXN00019528,2653.08,1,MEDIUM,524.1163888888889,True,False
TXN00019537,613.06,1,P3,,False,False
TXN00019539,671.14,1,L,758.3572222222223,True,False
TXN00019555,15606.92,1,LOW,515.9394444444445,True,False
TXN00019558,1769.97,1,L,496.43888888888887,True,False
TXN00019560,4923.1,1,CRITICAL,193.10944444444445,True,False
TXN00019564,17075.88,1,P4,742.1013888888889,True,False
TXN00019571,475.0,1,M,40.369166666666665,False,False
TXN00019581,1017.95,1,P4,1231.53,True,False
TXN00019588,0.0,1,MEDIUM,,False,False
TXN00019589,2150.0,1,P2,,False,False
TXN00019596,2991.63,1,HIGH,,False,False
TXN00019601,9956.85,1,P2,4162.728888888889,True,False
TXN00019626,781.0,1,MEDIUM,559.7525,True,False
TXN00019644,1335.62,1,L,,False,False
TXN00019651,7485.82,1,H,114.74027777777778,False,False
TXN00019652,1289.49,1,P1,,False,False
TXN00019657,18735.0,1,P3,832.1338888888889,True,False
TXN00019659,2545.52,1,MEDIUM,285.4433333333333,True,False
TXN00019661,0.0,1,P2,308.0466666666667,True,False
TXN00019667,0.0,1,MEDIUM,510.99111111111114,True,False
TXN00019669,3545.43,2,"MEDIUM,P4",,False,False
TXN00019681,9661.7,1,HIGH,,False,False
TXN00019683,-363.03,1,MEDIUM,224.76333333333332,True,False
TXN00019695,1782.96,1,M,,False,False
TXN00019708,1943.24,1,LOW,,False,False
TXN00019710,739.61,1,HIGH,,False,False
TXN00019717,1122.85,1,LOW,,False,False
TXN00019719,4373.83,1,HIGH,352.56305555555554,True,False
TXN00019722,11641.0,1,H,,False,False
TXN00019737,174.11,1,MEDIUM,283.23027777777776,True,False
TXN00019738,584.74,1,P4,1028.035,True,False
TXN00019762,978.26,1,HIGH,,False,False
TXN00019768,537.48,1,H,1205.3175,True,False
TXN00019782,2150.18,1,P2,,False,False
TXN00019784,2591.32,1,LOW,318.2266666666667,True,False
TXN00019786,1377.81,1,CRIT,1413.318611111111,True,False
TXN00019791,376.0,1,L,435.56944444444446,True,False
TXN00019810,2801.1,1,HIGH,,False,False
TXN00019824,755.08,1,CRITICAL,,False,False
TXN00019834,41457.94,1,P4,,False,False
TXN00019838,2926.76,1,P1,,False,False
TXN00019856,0.0,1,HIGH,,False,False
TXN00019872,2597.87,1,P3,1019.3111111111112,True,False
TXN00019876,2134.32,1,LOW,,False,False
TXN00019885,2738.74,1,MEDIUM,,False,False
TXN00019898,861.86,1,MEDIUM,1766.2766666666666,True,False
TXN00019900,4072.76,1,MEDIUM,83.79472222222222,False,False
TXN00019908,14932.0,1,L,44.08861111111111,False,False
TXN00019912,2124.72,1,L,1403.4288888888889,True,False
TXN00019914,3065.07,1,P3,382.3905555555556,True,False
TXN00019934,-2640.42,1,LOW,118.38638888888887,False,False
TXN00019939,1954.14,1,P3,461.4019444444445,True,False
TXN00019943,728.13,1,P4,,False,False
TXN00019947,3167.22,1,M,,False,False
TXN00019956,503.49,1,L,465.99944444444446,True,False
TXN00019971,8720.88,1,L,2402.7213888888887,True,False
TXN00019983,8084.93,1,HIGH,1728.0,True,False
TXN00030234,1915.5,1,M,,False,False
TXN00031469,2300.99,1,CRIT,,False,False
TXN00032094,1381.95,1,M,,False,False
TXN00032415,23005.71,1,MEDIUM,,False,False
TXN00032619,2826.04,1,M,,False,False
TXN00032709,4152.0,1,M,,False,False
TXN00033788,-664.74,1,LOW,,False,False
TXN00033964,4254.9,1,H,,False,False
TXN00034155,736.99,1,M,,False,False
TXN00034179,3258.82,1,CRIT,,False,False
TXN00034198,2387.46,1,P2,,False,False
TXN00034566,2696.0,1,L,,False,False
TXN00035157,4673.28,1,CRITICAL,,False,False
TXN00035789,1813.99,1,LOW,,False,False
TXN00036574,676.79,1,P3,,False,False
TXN00036584,-3309.31,1,H,,False,False
TXN00037348,2069.0,1,MEDIUM,,False,False
TXN00037497,419.0,1,CRITICAL,,False,False
TXN00038189,754.07,1,P3,,False,False
TXN00038794,1144.0,1,P2,,False,False
TXN00039623,935.0,1,CRITICAL,,False,False
TXN00040959,823.15,1,H,,False,False
TXN00041176,8162.73,1,HIGH,,False,False
TXN00041888,3064.59,1,P2,,False,False
TXN00041980,565.73,1,HIGH,,False,False
TXN00042233,0.0,1,P2,,False,False
TXN00042287,1318.76,1,M,,False,False
TXN00043861,422.31,1,P2,,False,False
TXN00044508,0.0,1,P2,,False,False
TXN00044609,771.44,1,P3,,False,False
TXN00045816,2928.28,1,HIGH,,False,False
TXN00046623,6432.0,1,P2,,False,False
TXN00047225,0.0,1,P4,,False,False
TXN00048192,1863.22,1,L,,False,False
TXN00049297,1707.55,1,P3,,False,False
TXN00049383,614.57,1,LOW,,False,False
TXN00049458,12414.63,1,CRIT,,False,False
TXN00050079,2659.07,1,P4,,False,False
TXN00050572,0.0,1,P1,,False,False
TXN00051122,348.47,1,LOW,,False,False
TXN00051555,2417.43,1,P2,,False,False
TXN00051763,830.25,1,LOW,,False,False
TXN00053543,299.18,1,LOW,,False,False
TXN00054083,664.5,1,M,,False,False
TXN00054263,824.86,1,H,,False,False
TXN00055417,9306.13,1,P4,,False,False
TXN00056546,0.0,1,M,,False,False
TXN00056695,-3475.46,1,P1,,False,False
TXN00058280,834.87,1,MEDIUM,,False,False
TXN00058495,543.72,1,P2,,False,False
TXN00058515,216.17,1,HIGH,,False,False
TXN00059214,2012.0,1,MEDIUM,,False,False
TXN00059223,902.0,1,H,,False,False
TXN00059284,1857.0,1,P3,,False,False
TXN00059408,8028.0,1,HIGH,,False,False
TXN00059954,1289.25,1,MEDIUM,,False,False
TXN00060420,1505.75,1,M,,False,False
TXN00061071,0.0,1,P1,,False,False
TXN00063034,3681.27,1,P2,,False,False
TXN00064529,472.0,1,MEDIUM,,False,False
TXN00065627,-3428.7,1,H,,False,False
TXN00065742,470.0,1,MEDIUM,,False,False
TXN00066039,1372.0,1,P4,,False,False
TXN00066186,5546.22,1,HIGH,,False,False
TXN00066991,1890.93,1,L,,False,False
TXN00068399,562.25,1,HIGH,,False,False
TXN00071282,4105.21,1,P1,,False,False
TXN00072059,1209.0,1,MEDIUM,,False,False
TXN00073646,7863.78,1,HIGH,,False,False
TXN00074121,1678.99,1,M,,False,False
TXN00074133,546.0,1,P3,,False,False
TXN00074548,-4626.55,1,P2,,False,False
TXN00074714,2166.47,1,HIGH,,False,False
TXN00074852,1652.05,1,MEDIUM,,False,False
TXN00076059,1726.97,1,H,,False,False
TXN00076688,355.19,1,LOW,,False,False
TXN00078658,2283.69,1,CRITICAL,,False,False
TXN00078938,2889.21,1,P3,,False,False
TXN00079001,5620.82,1,P4,,False,False
TXN00080108,1189.65,1,P2,,False,False
TXN00081593,5676.76,1,MEDIUM,,False,False
TXN00081933,5283.13,1,H,,False,False
TXN00081951,3816.43,1,P3,,False,False
TXN00082330,2452.3,1,P1,,False,False
TXN00082870,543.0,1,P4,,False,False
TXN00083297,0.0,1,P1,,False,False
TXN00083913,732.0,1,P2,,False,False
TXN00084117,3956.74,1,HIGH,,False,False
TXN00084424,1535.24,1,L,,False,False
TXN00084758,0.0,1,H,,False,False
TXN00084777,-1091.87,1,M,,False,False
TXN00084920,0.0,1,M,,False,False
TXN00085698,551.1,1,HIGH,,False,False
TXN00085757,585.8,1,CRITICAL,,False,False
TXN00086247,1425.14,1,HIGH,,False,False
TXN00086757,1161.24,1,P1,,False,False
TXN00087166,2084.49,1,MEDIUM,,False,False
TXN00088490,4274.13,1,HIGH,,False,False
TXN00088540,221.01,1,HIGH,,False,False
TXN00091289,954.04,1,CRIT,,False,False
TXN00091755,3762.83,1,CRIT,,False,False
TXN00094213,-1411.26,1,HIGH,,False,False
TXN00094322,2530.5,1,MEDIUM,,False,False
TXN00094657,2556.0,1,HIGH,,False,False
TXN00094670,33780.71,1,L,,False,False
TXN00095066,731.0,1,M,,False,False
TXN00095161,4157.35,1,P4,,False,False
TXN00095203,3668.05,1,HIGH,,False,False
TXN00095920,45384.61,1,H,,False,False
TXN00096416,5544.6,1,MEDIUM,,False,False
TXN00096928,2456.94,1,L,,False,False
TXN00097124,1596.33,1,HIGH,,False,False
TXN00098339,194.24,1,L,,False,False
TXN00098409,645.47,1,HIGH,,False,False
TXN00099329,2454.92,1,P4,,False,False
TXN00099966,-841.29,1,M,,False,False
