source,target,transaction_count,total_amount,avg_amount,first_transaction_time,last_transaction_time,chargeback_count,disputed_amount,chargebacked_transaction_count,relationship_duration_days,transaction_frequency_per_day,edge_type
USR10692,MCH9264,1,4686.24,4686.24,2026-01-13 22:15:11,2026-01-13 22:15:11,1.0,779.81,1,0.0,1.0,TRANSACTED_WITH
USR10698,MCH9761,1,20288.21,20288.21,2026-03-01 23:01:33,2026-03-01 23:01:33,1.0,847.6,1,0.0,1.0,TRANSACTED_WITH
USR10705,MCH9200,1,21693.96,21693.96,2026-02-02 18:03:59,2026-02-02 18:03:59,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10716,MCH6386,1,12109.77,12109.77,2026-02-23 06:54:56,2026-02-23 06:54:56,1.0,2000.05,1,0.0,1.0,TRANSACTED_WITH
USR10730,MCH2354,1,10276.3,10276.3,2026-04-03 11:02:16,2026-04-03 11:02:16,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10731,MCH5590,1,471.0,471.0,2026-01-06 06:50:15,2026-01-06 06:50:15,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10736,MCH5650,1,5702.18,5702.18,2026-03-18 08:22:15,2026-03-18 08:22:15,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10743,MCH6581,1,14910.78,14910.78,2026-01-12 18:04:43,2026-01-12 18:04:43,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10746,MCH7171,1,9334.33,9334.33,2026-01-23 20:48:15,2026-01-23 20:48:15,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10749,MCH6860,1,5035.08,5035.08,2026-02-04 13:36:29,2026-02-04 13:36:29,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10758,MCH1675,1,9689.46,9689.46,2026-03-03 04:15:39,2026-03-03 04:15:39,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10761,MCH3623,1,17079.42,17079.42,2026-02-18 04:42:26,2026-02-18 04:42:26,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10766,MCH9448,1,564.85,564.85,2026-01-11 17:08:56,2026-01-11 17:08:56,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10769,MCH1532,1,4657.0,4657.0,2026-03-07 20:33:15,2026-03-07 20:33:15,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10770,MCH9767,1,20145.34,20145.34,2026-03-12 17:01:24,2026-03-12 17:01:24,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10773,MCH8127,1,927.67,927.67,2026-01-30 00:00:00,2026-01-30 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10778,MCH4450,1,24672.72,24672.72,2026-03-04 00:00:00,2026-03-04 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10783,MCH6000,1,19285.0,19285.0,2026-01-14 00:51:53,2026-01-14 00:51:53,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10789,MCH6745,1,13546.0,13546.0,2026-03-10 05:10:20,2026-03-10 05:10:20,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10796,MCH8269,1,7611.52,7611.52,2026-02-01 08:38:34,2026-02-01 08:38:34,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10800,MCH6190,1,8480.02,8480.02,2026-01-19 06:53:44,2026-01-19 06:53:44,1.0,923.46,1,0.0,1.0,TRANSACTED_WITH
USR10802,MCH7618,1,8606.05,8606.05,2026-03-07 17:19:17,2026-03-07 17:19:17,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10802,MCH8012,1,12397.97,12397.97,2026-02-12 18:21:15,2026-02-12 18:21:15,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10818,MCH4613,1,2149.13,2149.13,2026-01-12 14:48:13,2026-01-12 14:48:13,1.0,4227.03,1,0.0,1.0,TRANSACTED_WITH
USR10819,MCH7841,1,17498.72,17498.72,2026-01-30 20:17:10,2026-01-30 20:17:10,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10820,MCH8014,1,16191.52,16191.52,2026-04-03 11:13:39,2026-04-03 11:13:39,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10822,MCH4662,1,21326.81,21326.81,2026-03-02 19:46:02,2026-03-02 19:46:02,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10824,MCH8134,1,20277.43,20277.43,2026-01-13 10:43:23,2026-01-13 10:43:23,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10827,MCH3974,1,20556.28,20556.28,2026-01-24 09:51:50,2026-01-24 09:51:50,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10827,MCH5121,1,4186.69,4186.69,2026-03-23 18:56:51,2026-03-23 18:56:51,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10832,MCH1114,1,14558.44,14558.44,2026-02-23 17:25:11,2026-02-23 17:25:11,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10833,MCH1735,1,10911.79,10911.79,2026-02-08 22:13:21,2026-02-08 22:13:21,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10834,MCH7638,1,9140.52,9140.52,2026-02-19 08:30:46,2026-02-19 08:30:46,1.0,5747.29,1,0.0,1.0,TRANSACTED_WITH
USR10841,MCH9858,1,8135.43,8135.43,2026-03-20 18:36:47,2026-03-20 18:36:47,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10846,MCH5621,1,9286.11,9286.11,2026-02-28 15:08:50,2026-02-28 15:08:50,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10851,MCH4016,1,23679.79,23679.79,2026-03-09 18:09:22,2026-03-09 18:09:22,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10853,MCH4735,1,11390.32,11390.32,2026-02-09 03:57:19,2026-02-09 03:57:19,1.0,10091.73,1,0.0,1.0,TRANSACTED_WITH
USR10854,MCH4650,1,7224.46,7224.46,2026-02-15 15:53:39,2026-02-15 15:53:39,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10859,MCH2915,1,9338.89,9338.89,2026-02-10 03:18:49,2026-02-10 03:18:49,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10881,MCH4492,1,20779.0,20779.0,2026-02-23 01:47:28,2026-02-23 01:47:28,1.0,1125.73,1,0.0,1.0,TRANSACTED_WITH
USR10881,MCH7729,1,19050.74,19050.74,2026-03-23 09:55:53,2026-03-23 09:55:53,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10888,MCH4792,1,9214.06,9214.06,2026-01-24 00:00:00,2026-01-24 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10897,MCH9042,1,3119.34,3119.34,2026-03-26 18:25:04,2026-03-26 18:25:04,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10897,MCH9623,1,11229.4,11229.4,2026-01-31 11:01:29,2026-01-31 11:01:29,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10902,MCH4220,1,23595.28,23595.28,2026-01-13 19:06:18,2026-01-13 19:06:18,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10902,MCH4705,1,19008.09,19008.09,2026-03-09 16:36:48,2026-03-09 16:36:48,1.0,0.0,1,0.0,1.0,TRANSACTED_WITH
USR10906,MCH7570,1,12469.24,12469.24,2026-02-06 11:33:22,2026-02-06 11:33:22,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10911,MCH2175,1,19413.0,19413.0,2026-01-26 17:58:04,2026-01-26 17:58:04,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10914,MCH6978,1,10264.0,10264.0,2026-01-24 21:35:18,2026-01-24 21:35:18,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10915,MCH7454,1,10346.93,10346.93,2026-02-14 10:28:14,2026-02-14 10:28:14,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10918,MCH6566,1,10564.57,10564.57,2026-02-11 22:48:41,2026-02-11 22:48:41,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10923,MCH9944,1,20956.02,20956.02,2026-03-19 05:14:31,2026-03-19 05:14:31,1.0,930.83,1,0.0,1.0,TRANSACTED_WITH
USR10928,MCH2496,1,8359.28,8359.28,2026-05-02 06:32:15,2026-05-02 06:32:15,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10932,MCH7451,1,5715.99,5715.99,2026-02-24 05:45:39,2026-02-24 05:45:39,1.0,729.47,1,0.0,1.0,TRANSACTED_WITH
USR10937,MCH2415,1,17616.82,17616.82,2026-01-29 04:14:34,2026-01-29 04:14:34,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10949,MCH9293,1,9285.64,9285.64,2026-06-03 02:45:14,2026-06-03 02:45:14,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10951,MCH1704,1,8168.0,8168.0,2026-01-07 21:51:39,2026-01-07 21:51:39,1.0,420.0,1,0.0,1.0,TRANSACTED_WITH
USR10959,MCH3441,1,9132.49,9132.49,2026-03-13 23:39:43,2026-03-13 23:39:43,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10959,MCH8872,1,8511.0,8511.0,2026-02-28 18:15:41,2026-02-28 18:15:41,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10963,MCH2004,1,15094.89,15094.89,2026-02-26 02:06:30,2026-02-26 02:06:30,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10971,MCH9583,1,9809.28,9809.28,2026-03-18 20:59:46,2026-03-18 20:59:46,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10973,MCH4591,1,24429.8,24429.8,2026-03-22 10:23:58,2026-03-22 10:23:58,1.0,2027.64,1,0.0,1.0,TRANSACTED_WITH
USR10974,MCH6749,1,11892.14,11892.14,2026-02-17 09:13:33,2026-02-17 09:13:33,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10975,MCH8263,1,2469.62,2469.62,2026-03-07 02:50:51,2026-03-07 02:50:51,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10993,MCH6714,1,23843.05,23843.05,2026-01-08 02:40:49,2026-01-08 02:40:49,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10994,MCH8993,1,12779.81,12779.81,2026-02-13 16:47:27,2026-02-13 16:47:27,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10996,MCH6333,1,20614.68,20614.68,2026-03-24 17:53:00,2026-03-24 17:53:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR10999,MCH6280,1,24252.16,24252.16,2026-01-30 20:33:06,2026-01-30 20:33:06,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11003,MCH5456,1,666.86,666.86,2026-01-02 05:04:30,2026-01-02 05:04:30,1.0,1089.44,1,0.0,1.0,TRANSACTED_WITH
USR11003,MCH9042,1,1632.02,1632.02,2026-02-25 02:17:57,2026-02-25 02:17:57,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11006,MCH8671,1,13051.34,13051.34,2026-03-17 02:38:18,2026-03-17 02:38:18,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11010,MCH3308,1,10615.18,10615.18,2026-01-20 00:00:00,2026-01-20 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11030,MCH8350,1,18963.56,18963.56,2026-02-15 11:36:28,2026-02-15 11:36:28,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11035,MCH7607,1,2336.64,2336.64,2026-03-08 01:10:30,2026-03-08 01:10:30,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11037,MCH4432,1,17750.29,17750.29,2026-01-26 22:59:20,2026-01-26 22:59:20,1.0,1471.98,1,0.0,1.0,TRANSACTED_WITH
USR11038,MCH5058,1,19084.5,19084.5,2026-02-26 20:11:31,2026-02-26 20:11:31,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11042,MCH9379,1,5023.4,5023.4,2026-02-21 17:23:13,2026-02-21 17:23:13,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11045,MCH7714,1,468.71,468.71,2026-01-31 17:43:34,2026-01-31 17:43:34,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11045,MCH9993,1,1694.92,1694.92,2026-02-24 12:43:02,2026-02-24 12:43:02,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11047,MCH5721,1,6377.89,6377.89,2026-02-28 10:09:47,2026-02-28 10:09:47,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11050,MCH1557,1,3236.12,3236.12,2026-01-09 00:21:08,2026-01-09 00:21:08,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11055,MCH3107,1,16009.87,16009.87,2026-03-27 10:03:54,2026-03-27 10:03:54,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11057,MCH1594,1,19814.27,19814.27,2026-03-07 00:00:00,2026-03-07 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11058,MCH3989,1,20648.08,20648.08,2026-01-04 10:33:21,2026-01-04 10:33:21,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11063,MCH4074,1,1332.87,1332.87,2026-01-22 12:42:29,2026-01-22 12:42:29,1.0,-673.61,1,0.0,1.0,TRANSACTED_WITH
USR11073,MCH4410,1,10603.58,10603.58,2026-01-14 15:35:17,2026-01-14 15:35:17,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11082,MCH2899,1,12052.45,12052.45,2026-01-28 00:23:02,2026-01-28 00:23:02,1.0,3160.25,1,0.0,1.0,TRANSACTED_WITH
USR11084,MCH9019,1,11457.09,11457.09,2026-01-20 22:37:10,2026-01-20 22:37:10,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11096,MCH4482,1,11446.09,11446.09,2026-12-01 03:13:48,2026-12-01 03:13:48,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11096,MCH8203,1,18572.99,18572.99,2026-03-28 21:38:14,2026-03-28 21:38:14,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11098,MCH9028,1,2858.01,2858.01,2026-01-02 02:33:13,2026-01-02 02:33:13,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11103,MCH2321,1,6124.71,6124.71,2026-01-31 00:38:52,2026-01-31 00:38:52,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11104,MCH8621,1,16316.65,16316.65,2026-02-23 18:43:03,2026-02-23 18:43:03,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11105,MCH9581,1,20579.0,20579.0,2026-11-01 08:47:15,2026-11-01 08:47:15,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11110,MCH6809,1,14741.0,14741.0,2026-01-11 22:12:48,2026-01-11 22:12:48,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11112,MCH8495,1,13813.63,13813.63,2026-01-09 06:01:20,2026-01-09 06:01:20,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11115,MCH7351,1,11349.19,11349.19,2026-01-13 08:22:47,2026-01-13 08:22:47,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11118,MCH4246,1,8486.69,8486.69,2026-01-23 13:01:28,2026-01-23 13:01:28,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11119,MCH2750,1,21789.7,21789.7,2026-03-03 22:20:38,2026-03-03 22:20:38,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11129,MCH5766,1,21264.16,21264.16,2026-01-31 20:29:19,2026-01-31 20:29:19,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11130,MCH1216,1,4254.29,4254.29,2026-01-29 13:01:33,2026-01-29 13:01:33,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11135,MCH3001,1,17412.07,17412.07,2026-02-20 11:32:44,2026-02-20 11:32:44,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11136,MCH7480,1,20842.91,20842.91,2026-03-18 12:27:11,2026-03-18 12:27:11,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11137,MCH3879,1,16104.14,16104.14,2026-02-06 09:09:02,2026-02-06 09:09:02,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11143,MCH7757,1,19955.14,19955.14,2026-01-08 15:33:11,2026-01-08 15:33:11,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11145,MCH5757,1,8512.0,8512.0,2026-03-02 00:41:53,2026-03-02 00:41:53,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11146,MCH9075,1,13609.52,13609.52,2026-03-15 17:57:47,2026-03-15 17:57:47,1.0,4309.44,1,0.0,1.0,TRANSACTED_WITH
USR11157,MCH7696,1,10649.78,10649.78,2026-02-02 09:55:37,2026-02-02 09:55:37,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11158,MCH8530,1,17981.92,17981.92,2026-01-04 10:57:15,2026-01-04 10:57:15,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11160,MCH6605,1,21617.83,21617.83,2026-03-11 14:32:23,2026-03-11 14:32:23,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11167,MCH5009,1,9882.96,9882.96,2026-01-26 02:06:29,2026-01-26 02:06:29,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11168,MCH5261,1,6787.83,6787.83,2026-03-08 19:43:06,2026-03-08 19:43:06,1.0,6180.12,1,0.0,1.0,TRANSACTED_WITH
USR11173,MCH5413,1,4606.85,4606.85,2026-03-09 10:57:30,2026-03-09 10:57:30,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11183,MCH6011,1,8272.52,8272.52,2026-01-24 00:31:32,2026-01-24 00:31:32,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11184,MCH9454,1,12260.0,12260.0,2026-03-31 17:28:55,2026-03-31 17:28:55,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11191,MCH9374,1,13661.51,13661.51,2026-03-25 17:35:49,2026-03-25 17:35:49,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11199,MCH3057,1,14423.97,14423.97,2026-02-26 22:18:49,2026-02-26 22:18:49,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11200,MCH1256,1,15540.4,15540.4,2026-01-29 13:39:23,2026-01-29 13:39:23,1.0,4479.85,1,0.0,1.0,TRANSACTED_WITH
USR11209,MCH7548,1,6024.36,6024.36,2026-03-07 09:34:32,2026-03-07 09:34:32,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11215,MCH7643,1,22371.47,22371.47,2026-02-27 18:33:11,2026-02-27 18:33:11,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11221,MCH5092,1,16.02,16.02,2026-02-15 13:23:26,2026-02-15 13:23:26,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11233,MCH9455,1,21942.96,21942.96,2026-02-20 09:09:16,2026-02-20 09:09:16,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11235,MCH9179,1,24429.92,24429.92,2026-03-05 19:53:54,2026-03-05 19:53:54,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11258,MCH3726,1,10636.0,10636.0,2026-03-12 07:27:53,2026-03-12 07:27:53,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11263,MCH4315,1,21824.99,21824.99,2026-02-02 03:56:23,2026-02-02 03:56:23,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11264,MCH2928,1,1576.61,1576.61,2026-03-29 21:08:42,2026-03-29 21:08:42,1.0,784.51,1,0.0,1.0,TRANSACTED_WITH
USR11264,MCH8139,1,5297.2,5297.2,2026-03-26 00:47:50,2026-03-26 00:47:50,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11267,MCH5115,1,13357.2,13357.2,2026-09-01 22:16:38,2026-09-01 22:16:38,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11274,MCH5122,1,6313.0,6313.0,2026-01-21 18:29:19,2026-01-21 18:29:19,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11275,MCH1195,1,16113.46,16113.46,2026-03-16 16:10:39,2026-03-16 16:10:39,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11275,MCH5861,1,14271.37,14271.37,2026-02-28 19:58:27,2026-02-28 19:58:27,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11290,MCH9630,1,23046.92,23046.92,2026-03-24 16:08:41,2026-03-24 16:08:41,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11291,MCH2450,1,13671.93,13671.93,2026-03-07 09:46:09,2026-03-07 09:46:09,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11294,MCH9884,1,21780.96,21780.96,2026-02-14 22:18:56,2026-02-14 22:18:56,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11299,MCH7344,1,9744.83,9744.83,2026-01-24 22:44:45,2026-01-24 22:44:45,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11301,MCH1981,1,4218.51,4218.51,2026-01-23 22:08:47,2026-01-23 22:08:47,1.0,21185.86,1,0.0,1.0,TRANSACTED_WITH
USR11305,MCH9852,1,5309.0,5309.0,2026-01-04 10:18:57,2026-01-04 10:18:57,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11307,MCH2649,1,1746.3,1746.3,2026-02-13 16:50:42,2026-02-13 16:50:42,1.0,3021.0,1,0.0,1.0,TRANSACTED_WITH
USR11331,MCH5681,1,23687.46,23687.46,2026-01-06 03:47:44,2026-01-06 03:47:44,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11337,MCH1714,1,21964.48,21964.48,2026-03-31 22:33:06,2026-03-31 22:33:06,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11339,MCH9899,1,22522.69,22522.69,2026-03-29 17:51:12,2026-03-29 17:51:12,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11340,MCH1422,1,1330.09,1330.09,2026-01-01 15:21:00,2026-01-01 15:21:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11340,MCH6932,1,1750.33,1750.33,2026-01-25 19:24:12,2026-01-25 19:24:12,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11345,MCH7980,1,6840.25,6840.25,2026-03-02 15:11:33,2026-03-02 15:11:33,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11348,MCH8129,1,3744.3,3744.3,2026-03-09 00:30:00,2026-03-09 00:30:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11349,MCH5064,1,19595.62,19595.62,2026-02-02 02:32:59,2026-02-02 02:32:59,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11353,MCH2150,1,24837.6,24837.6,2026-02-15 08:05:07,2026-02-15 08:05:07,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11353,MCH9659,1,8637.0,8637.0,2026-03-05 21:50:38,2026-03-05 21:50:38,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11356,MCH4162,1,12489.9,12489.9,2026-03-12 20:58:11,2026-03-12 20:58:11,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11366,MCH8858,1,2098.72,2098.72,2026-01-18 14:57:25,2026-01-18 14:57:25,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11367,MCH1116,1,7639.71,7639.71,2026-01-13 13:01:28,2026-01-13 13:01:28,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11367,MCH1333,1,9202.0,9202.0,2026-01-29 07:37:35,2026-01-29 07:37:35,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11368,MCH9662,1,12719.18,12719.18,2026-03-08 08:46:53,2026-03-08 08:46:53,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11374,MCH7360,1,24225.63,24225.63,2026-11-01 06:43:50,2026-11-01 06:43:50,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11385,MCH9400,1,22696.88,22696.88,2026-02-16 00:00:00,2026-02-16 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11386,MCH8063,1,11095.56,11095.56,2026-03-14 10:33:30,2026-03-14 10:33:30,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11394,MCH8344,1,20640.12,20640.12,2026-03-02 13:06:27,2026-03-02 13:06:27,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11398,MCH7652,1,16101.26,16101.26,2026-01-26 17:59:23,2026-01-26 17:59:23,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11399,MCH9982,1,17680.09,17680.09,2026-03-11 09:22:53,2026-03-11 09:22:53,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11403,MCH6604,1,5693.93,5693.93,2026-02-25 00:00:00,2026-02-25 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11411,MCH2877,1,17942.77,17942.77,2026-03-15 19:47:23,2026-03-15 19:47:23,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11412,MCH1036,1,18865.54,18865.54,2026-02-17 22:27:46,2026-02-17 22:27:46,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11412,MCH7517,1,12924.85,12924.85,2026-07-03 13:05:27,2026-07-03 13:05:27,1.0,0.0,1,0.0,1.0,TRANSACTED_WITH
USR11430,MCH5306,1,24327.22,24327.22,2026-03-21 22:31:11,2026-03-21 22:31:11,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11435,MCH3208,1,10708.92,10708.92,2026-02-12 11:58:12,2026-02-12 11:58:12,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11435,MCH3509,1,4099.41,4099.41,2026-01-24 01:09:09,2026-01-24 01:09:09,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11448,MCH5489,1,2661.24,2661.24,2026-01-12 16:52:47,2026-01-12 16:52:47,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11449,MCH5600,1,13708.15,13708.15,2026-01-31 17:54:49,2026-01-31 17:54:49,1.0,4864.83,1,0.0,1.0,TRANSACTED_WITH
USR11452,MCH7477,1,11411.44,11411.44,2026-02-06 18:57:14,2026-02-06 18:57:14,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11453,MCH7647,1,11766.1,11766.1,2026-03-01 02:34:33,2026-03-01 02:34:33,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11457,MCH9274,1,13420.16,13420.16,2026-01-17 03:04:44,2026-01-17 03:04:44,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11467,MCH1118,1,7491.59,7491.59,2026-02-25 14:29:29,2026-02-25 14:29:29,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11467,MCH7543,1,11794.0,11794.0,2026-01-26 14:46:24,2026-01-26 14:46:24,1.0,714.0,1,0.0,1.0,TRANSACTED_WITH
USR11468,MCH2254,1,23288.98,23288.98,2026-03-19 11:57:13,2026-03-19 11:57:13,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11468,MCH3011,1,20967.16,20967.16,2026-03-14 19:01:12,2026-03-14 19:01:12,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR11469,MCH3484,1,18450.56,18450.56,2026-02-18 13:15:57,2026-02-18 13:15:57,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
