merchant_id_normalized,transaction_count,total_transaction_amount,avg_transaction_amount,median_transaction_amount,amount_std,successful_transaction_count,failed_transaction_count,pending_transaction_count,success_rate,failure_rate,pending_rate,chargeback_transaction_count,chargeback_rate,total_disputed_amount,disputed_amount_ratio,avg_disputed_amount,median_disputed_amount,max_disputed_amount,dispute_after_7_days_count,dispute_after_7_days_rate,unique_user_count,unique_category_count,negative_transaction_count,missing_utr_count,merchant_status,merchant_category,mcc,merchant_duplicate_entity_flag
MCH1129,4,32213.09,8053.2725,14401.375,20920.75084699937,3,1,0,0.75,0.25,0.0,1,0.25,448.0,0.01390738982196368,448.0,448.0,448.0,0,0.0,4,0,1,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1130,2,28180.04,14090.02,14090.02,7570.667037045019,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,1,LIVE,DEPARTMENT STORE,5311,True
MCH1132,2,18170.32,9085.16,9085.16,7554.262159721491,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ACTIVE,RETAIL OTHER,5999,False
MCH1133,3,32707.54,10902.513333333334,7056.14,12154.07950255935,3,0,0,1.0,0.0,0.0,1,0.3333333333333333,325.69,0.009957642794291469,325.69,325.69,325.69,0,0.0,3,1,0,0,LIVE,PHARMACIES,5912,False
MCH1134,2,23434.6,11717.3,11717.3,12825.205812313501,1,1,0,0.5,0.5,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,LIVE,GROCERY,5411,True
MCH1135,3,58398.490000000005,19466.163333333334,17757.0,4051.7884717780294,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1136,2,30824.799999999996,15412.399999999998,15412.399999999998,9408.437561348856,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,LIVE,BOOK STORE,5942.0,False
MCH1137,5,77063.76,15412.751999999999,14363.5,7830.861306450906,4,1,0,0.8,0.2,0.0,1,0.2,5464.95,0.07091465560465776,5464.95,5464.95,5464.95,1,1.0,5,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1138,1,16881.5,16881.5,16881.5,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ACTIVE,BOOKS_STATIONERY,5942,False
MCH1139,1,14301.02,14301.02,14301.02,,0,0,1,0.0,0.0,1.0,1,1.0,9500.5,0.6643232440762966,9500.5,9500.5,9500.5,1,1.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1140,2,42052.41,21026.205,21026.205,2397.6364604439113,2,0,0,1.0,0.0,0.0,1,0.5,3969.0,0.09438222446704005,3969.0,3969.0,3969.0,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1141,2,29162.38,14581.19,14581.19,1460.2886402352103,2,0,0,1.0,0.0,0.0,1,0.5,1341.86,0.04601339122527036,1341.86,1341.86,1341.86,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1142,3,44299.45,14766.483333333332,14469.0,9417.189654160808,3,0,0,1.0,0.0,0.0,1,0.3333333333333333,-2477.45,-0.055925073561861376,-2477.45,-2477.45,-2477.45,0,0.0,3,1,0,1,LIVE,PHONE SERVICE,4814,True
MCH1145,3,55858.62,18619.54,22260.7,7645.835428081094,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1146,1,18542.66,18542.66,18542.66,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1147,3,-6760.389999999998,-2253.4633333333327,3964.44,17042.839110536523,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,1,0,DISABLED,PHONE SERVICE,4814,False
MCH1148,2,24264.29,12132.145,12132.145,15800.407091630583,1,1,0,0.5,0.5,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,1,ACTIVE,BUS/TAXI,4131,False
MCH1149,3,29603.0,9867.666666666666,5854.35,10259.552372361735,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1151,5,109837.48,21967.496,23901.62,3454.2727592837828,1,3,1,0.2,0.6,0.2,1,0.2,0.0,0.0,0.0,0.0,0.0,1,1.0,5,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1152,2,19194.47,9597.235,9597.235,8323.16300251593,2,0,0,1.0,0.0,0.0,1,0.5,4146.46,0.21602367765299066,4146.46,4146.46,4146.46,0,0.0,2,1,0,0,ACTIVE,GROCERY,UNKNOWN,False
MCH1153,1,11806.95,11806.95,11806.95,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ENABLED,DEPARTMENT STORE,5311,True
MCH1155,2,-3913.1399999999994,-1956.5699999999997,-1956.5699999999997,3897.4452986796364,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,1,0,DISABLED,TRANSPORTATION,4131,False
MCH1156,2,16735.89,8367.945,8367.945,4688.082603927751,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1157,4,36882.14,9220.535,7314.765,8821.374910108967,4,0,0,1.0,0.0,0.0,1,0.25,3230.0,0.08757626319947812,3230.0,3230.0,3230.0,0,0.0,4,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1158,2,7604.06,3802.03,3802.03,4235.894888426766,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1159,2,22642.06,11321.03,11321.03,5195.792343887504,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,1,ENABLED,BOOKS_STATIONERY,5942,True
MCH1160,4,13932.859999999999,3483.2149999999997,2658.955,3777.1274090107154,3,1,0,0.75,0.25,0.0,1,0.25,-2616.12,-0.1877661872723906,-2616.12,-2616.12,-2616.12,0,0.0,4,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1161,2,30372.559999999998,15186.279999999999,15186.279999999999,829.1392694837211,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ENABLED,GROCERY_STORE,5411,False
MCH1162,1,16735.01,16735.01,16735.01,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,LIVE,MISCELLANEOUS,5999,False
MCH1163,1,14263.98,14263.98,14263.98,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,CLOSED,TELECOM,4814,True
MCH1164,4,45858.05,11464.5125,12747.259999999998,10081.392562526185,4,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,1,0,0,ENABLED,TRANSPORT,4131,False
MCH1165,2,30812.93,15406.465,15406.465,3977.5251416490128,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1166,4,52551.159999999996,13137.789999999999,12631.895,9772.693486168488,3,1,0,0.75,0.25,0.0,1,0.25,9012.82,0.17150563374814182,9012.82,9012.82,9012.82,0,0.0,4,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1167,2,23441.03,11720.515,11720.515,14583.278331309803,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1169,1,11683.41,11683.41,11683.41,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ACTIVE,EATING PLACE,5812,False
MCH1170,3,42426.92,14142.306666666665,13147.0,7393.65607924343,3,0,0,1.0,0.0,0.0,1,0.3333333333333333,985.98,0.023239490399020245,985.98,985.98,985.98,0,0.0,3,1,0,0,INACTIVE,DEPARTMENT STORE,5311,False
MCH1171,2,35733.43,17866.715,17866.715,2924.162311851036,2,0,0,1.0,0.0,0.0,1,0.5,-1898.31,-0.05312420330206196,-1898.31,-1898.31,-1898.31,0,0.0,2,1,0,0,LIVE,MEDICAL_STORE,5912,False
MCH1172,2,13542.62,6771.31,6771.31,6651.484790045002,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1173,5,62937.020000000004,12587.404,10870.71,7604.781528231432,5,0,0,1.0,0.0,0.0,2,0.4,2773.41,0.044066433396433444,1386.705,1386.705,2773.41,2,1.0,5,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1174,2,-14466.0,-7233.0,-7233.0,10516.346608247562,1,1,0,0.5,0.5,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,1,0,ACTIVE,GROCERIES,5411,False
MCH1175,2,21689.45,10844.725,10844.725,7273.6609757432325,1,1,0,0.5,0.5,0.0,1,0.5,2207.71,0.1017872744583196,2207.71,2207.71,2207.71,1,1.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1176,4,75950.83,18987.7075,19167.355,5815.1129355291405,3,1,0,0.75,0.25,0.0,1,0.25,2655.0,0.03495682667325689,2655.0,2655.0,2655.0,1,1.0,4,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1177,1,17851.81,17851.81,17851.81,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ACTIVE,TRANSPORTATION,4131,False
MCH1178,1,2507.3,2507.3,2507.3,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1180,1,15511.54,15511.54,15511.54,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ENABLED,GROCERY,5411,False
MCH1181,1,8025.13,8025.13,8025.13,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1182,4,56432.15,14108.0375,16152.900000000001,6354.320226346666,4,0,0,1.0,0.0,0.0,1,0.25,380.69,0.0067459772487846025,380.69,380.69,380.69,0,0.0,4,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1183,2,19648.64,9824.32,9824.32,5247.835402982833,2,0,0,1.0,0.0,0.0,1,0.5,848.3,0.04317347154815804,848.3,848.3,848.3,1,1.0,2,1,0,0,ACTIVE,FOOD_SERVICES,5812,False
MCH1184,1,8152.63,8152.63,8152.63,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1185,2,32752.04,16376.02,16376.02,10602.542924874204,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ACTIVE,OTHER,5999,False
MCH1186,2,19490.03,9745.015,9745.015,4081.950671094642,2,0,0,1.0,0.0,0.0,2,1.0,6349.5599999999995,0.32578502957666045,3174.7799999999997,3174.7799999999997,6049.12,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1187,4,39033.75,9758.4375,7368.1449999999995,8591.533370174675,3,1,0,0.75,0.25,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1188,2,19562.15,9781.075,9781.075,12429.756344934925,1,1,0,0.5,0.5,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,LIVE,PHARMACIES,5912,False
MCH1189,4,25385.980000000003,6346.495000000001,6260.255,10006.624744652914,4,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,1,1,0,LIVE,APPAREL,5699,False
MCH1190,2,8321.18,4160.59,4160.59,788.2826396667629,1,0,1,0.5,0.0,0.5,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1191,3,59095.5,19698.5,22166.02,6321.406944691981,3,0,0,1.0,0.0,0.0,1,0.3333333333333333,438.11,0.007413593251601222,438.11,438.11,438.11,0,0.0,3,1,0,0,INACTIVE,PHONE SERVICE,4814,False
MCH1193,2,40509.47,20254.735,20254.735,5682.557580988512,1,1,0,0.5,0.5,0.0,1,0.5,1072.99,0.026487386776474733,1072.99,1072.99,1072.99,1,1.0,2,1,0,0,ACTIVE,RESTAURANTS,5812,False
MCH1194,3,27039.4,9013.133333333333,7171.0,7075.011183972314,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1195,7,77885.89,11126.555714285714,10346.98,5906.056387928856,5,2,0,0.7142857142857143,0.2857142857142857,0.0,3,0.42857142857142855,7414.65,0.09519888647353197,2471.5499999999997,2132.64,4081.84,2,0.6666666666666666,7,1,0,0,ACTIVE,TRANSPORT,4131,True
MCH1196,4,25515.57,6378.8925,5898.795,4520.381594042513,3,0,1,0.75,0.0,0.25,0,0.0,0.0,0.0,,,,0,0.0,4,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1197,5,85333.81,17066.762,15159.35,5976.233853395464,5,0,0,1.0,0.0,0.0,1,0.2,18876.03,0.22120224094060723,18876.03,18876.03,18876.03,1,1.0,5,1,0,1,LIVE,GROCERY STORES,5411,False
MCH1198,2,27661.93,13830.965,13830.965,10351.512946485165,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1200,2,14390.16,7195.08,7195.08,1780.6080121127163,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ACTIVE,CLOTHS,UNKNOWN,False
MCH1201,3,24292.5,8097.5,9015.85,7271.201099027588,3,0,0,1.0,0.0,0.0,1,0.3333333333333333,2797.85,0.11517340743027683,2797.85,2797.85,2797.85,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1202,3,47490.07,15830.023333333333,14285.0,2995.785867853933,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,1,LIVE,RETAIL,5311,False
MCH1204,2,13642.46,6821.23,6821.23,2316.877794964594,2,0,0,1.0,0.0,0.0,1,0.5,3794.91,0.2781690398945645,3794.91,3794.91,3794.91,1,1.0,2,1,0,0,ACTIVE,DEPARTMENT STORE,5311,False
MCH1205,1,14581.81,14581.81,14581.81,,0,0,1,0.0,0.0,1.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1206,4,36844.630000000005,9211.157500000001,5427.555,10596.526947902554,4,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1207,2,23297.96,11648.98,11648.98,209.33189150246616,1,0,1,0.5,0.0,0.5,1,0.5,1358.0,0.05828836516158496,1358.0,1358.0,1358.0,1,1.0,2,1,0,0,ACTIVE,FOOD,5812,False
MCH1208,3,50492.34,16830.78,18181.96,8246.275471581093,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1209,3,38115.85,12705.283333333333,15947.98,10023.840288763251,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.3333333333333333,2231.72,0.05855097026565064,2231.72,2231.72,2231.72,1,1.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1210,3,34337.72,11445.906666666668,10766.24,10805.693277427104,2,0,1,0.6666666666666666,0.0,0.3333333333333333,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,SUSPENDED,BOOK STORE,UNKNOWN,False
MCH1211,1,11403.34,11403.34,11403.34,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ACTIVE,RETAIL,5311,False
MCH1212,3,47921.399999999994,15973.799999999997,19196.0,8730.550354152938,3,0,0,1.0,0.0,0.0,1,0.3333333333333333,-4245.22,-0.08858714478291538,-4245.22,-4245.22,-4245.22,1,1.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1213,2,27778.83,13889.415,13889.415,4363.407454278136,1,1,0,0.5,0.5,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ACTIVE,PHARMACIES,5912,True
MCH1215,2,29019.82,14509.91,14509.91,8031.997643226745,1,0,1,0.5,0.0,0.5,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1216,2,10757.02,5378.51,5378.51,1589.8871710910803,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ACTIVE,MISC RETAIL,5999,True
MCH1217,3,27184.14,9061.38,10251.86,7946.950510535472,1,2,0,0.3333333333333333,0.6666666666666666,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1218,3,49378.69,16459.563333333335,18955.65,7540.913061376144,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1219,2,36141.869999999995,18070.934999999998,18070.934999999998,734.4506004150313,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,LIVE,GARMENTS,5699,True
MCH1220,1,10483.44,10483.44,10483.44,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1221,1,17495.37,17495.37,17495.37,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ACTIVE,BOOKS,5942,True
MCH1222,2,28402.3,14201.15,14201.15,14533.674790609564,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,1,ACTIVE,GROCERY_STORE,5411,False
MCH1223,3,40788.14,13596.046666666667,14242.8,1903.7683802745896,3,0,0,1.0,0.0,0.0,1,0.3333333333333333,875.3,0.02145966940390025,875.3,875.3,875.3,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1224,1,24596.31,24596.31,24596.31,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ENABLED,BOOKS,5942,False
MCH1225,6,83127.23,13854.538333333332,16246.3,8412.332315236761,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0,0.0,0.0,0.0,,,,0,0.0,6,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1226,2,33503.03,16751.515,16751.515,5711.732806780268,2,0,0,1.0,0.0,0.0,1,0.5,738.08,0.022030246219521044,738.08,738.08,738.08,1,1.0,2,1,0,0,ACTIVE,HOTEL,UNKNOWN,True
MCH1227,4,39489.1,9872.275,10298.005000000001,5251.593542475146,4,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,1,0,0,LIVE,OTHER,5999,True
MCH1228,1,10748.0,10748.0,10748.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1229,5,73956.76,14791.351999999999,14134.29,2940.5702322117722,5,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,5,1,0,0,ACTIVE,STATIONERY,5942,True
MCH1230,1,6953.54,6953.54,6953.54,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1231,2,24485.5,12242.75,12242.75,14107.75609202966,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1232,2,27975.33,13987.665,13987.665,12386.849105452526,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1233,4,51647.57,12911.8925,14079.494999999999,8459.236369051976,4,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,1,0,0,ACTIVE,BOOKS,5942,False
MCH1234,3,46349.79,15449.93,17606.0,8841.70465751373,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,ACTIVE,HOSPITALITY,UNKNOWN,True
MCH1235,4,49994.18,12498.545,11709.305,3603.529418172319,4,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1236,1,10768.93,10768.93,10768.93,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1237,3,30567.69,10189.23,11234.21,5299.314706752185,2,0,1,0.6666666666666666,0.0,0.3333333333333333,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,ACTIVE,HOSPITALITY,7011,False
MCH1238,3,7341.890000000001,2447.296666666667,4750.51,22358.48054750218,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.0,0.0,0.0,,,,0,0.0,3,0,1,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1239,1,16936.77,16936.77,16936.77,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1241,2,22933.58,11466.79,11466.79,2692.959607606471,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1242,2,20070.11,10035.055,10035.055,5671.201446082656,1,1,0,0.5,0.5,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1243,1,21792.0,21792.0,21792.0,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,LIVE,MEDICAL_STORE,5912.0,False
MCH1244,3,23558.91,7852.97,6574.76,6780.070613356471,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,2,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1245,1,17590.09,17590.09,17590.09,,0,0,1,0.0,0.0,1.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ACTIVE,CHEMIST,UNKNOWN,False
MCH1247,5,36170.770000000004,7234.154,9444.0,4620.066318077046,5,0,0,1.0,0.0,0.0,1,0.2,548.0,0.015150354830709988,548.0,548.0,548.0,1,1.0,5,1,0,0,INACTIVE,GROCERIES,5411,False
MCH1248,2,31736.98,15868.49,15868.49,5088.5525294527515,1,1,0,0.5,0.5,0.0,1,0.5,918.63,0.028945098115825765,918.63,918.63,918.63,1,1.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1249,2,15432.859999999999,7716.429999999999,7716.429999999999,9507.446652850595,2,0,0,1.0,0.0,0.0,1,0.5,1826.0,0.11831896356216541,1826.0,1826.0,1826.0,0,0.0,2,1,0,0,ACTIVE,OTHER,5999,True
MCH1250,2,19895.079999999998,9947.539999999999,9947.539999999999,11123.058368641243,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,1,ENABLED,BUS/TAXI,4131,True
MCH1251,1,-20617.54,-20617.54,-20617.54,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,1,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1252,3,36250.28,12083.426666666666,10050.61,7821.026684485442,2,0,1,0.6666666666666666,0.0,0.3333333333333333,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1253,4,58472.130000000005,14618.032500000001,17143.455,7535.488807907001,4,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1254,3,55967.84,18655.946666666667,20181.42,5602.974805229213,3,0,0,1.0,0.0,0.0,1,0.3333333333333333,1314.28,0.023482771534509818,1314.28,1314.28,1314.28,0,0.0,3,1,0,1,ACTIVE,TRAVEL,4131,False
MCH1255,4,40019.770000000004,10004.942500000001,8336.449999999999,10033.872237660378,3,0,1,0.75,0.0,0.25,0,0.0,0.0,0.0,,,,0,0.0,4,1,0,0,INACTIVE,TELECOM,4814,True
MCH1256,2,24542.42,12271.21,12271.21,4623.332835974499,2,0,0,1.0,0.0,0.0,1,0.5,4479.85,0.18253497413865466,4479.85,4479.85,4479.85,1,1.0,2,1,0,1,SUSPENDED,MEDICAL_STORE,5912,False
MCH1257,4,46247.99,11561.9975,12910.029999999999,7242.888155288952,4,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,1,0,0,ACTIVE,BOOKS,5942,False
MCH1258,1,7930.0,7930.0,7930.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1259,4,37223.08,9305.77,11729.46,5390.499242673786,2,2,0,0.5,0.5,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,1,0,1,LIVE,MEDICAL,UNKNOWN,False
MCH1260,4,50457.42,12614.355,11894.295,9658.81232200074,3,1,0,0.75,0.25,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,1,0,0,ACTIVE,CLOTHING,5699.0,True
MCH1261,1,16992.0,16992.0,16992.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,CLOSED,RETAIL,5311,True
MCH1263,3,45022.25,15007.416666666666,20353.16,12779.28048991935,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,ENABLED,CHEMIST,5912,True
MCH1264,5,42455.71,8491.142,9096.65,6043.1850722545305,4,1,0,0.8,0.2,0.0,0,0.0,0.0,0.0,,,,0,0.0,5,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1266,2,23593.190000000002,11796.595000000001,11796.595000000001,544.592429666444,1,0,1,0.5,0.0,0.5,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH1268,2,32739.13,16369.565,16369.565,9846.55385190423,1,0,1,0.5,0.0,0.5,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ACTIVE,RETAIL,5311,False
